sub_id,str_diff,comp_diff,soc_diff,door_diff
1001,[-1.246422052  0.3497166932  -0.2270612121  -0.3820011318  -0.8064134717  -1.43731463  -1.872387767  0.3165839016  0.5337901711  -0.3275207877  -1.751784682  0.1672743112  -0.03890651464  0.09395151585  0.3064928353  0.09642340988  -0.2947937846  -0.6221826673  -0.6217790842  0.2759111822  0.2426785827  -0.8149946928  -0.9506466389  -0.7708454728  -0.3279140592  0.4705946743  0.2127089053  -1.348790765  -0.1960843951  -0.4300052524  0.05794326589  0.1677513868  -0.02771733701  -0.3474906981  -0.04574901983  0.1432439238  -0.763751924  -0.5497714877  -0.539486587  -0.5300707817  0.07529153675  -0.03649242595  -0.9738529325  -0.2891771197  -0.1236333027  0.3588000536  -0.3141181767  -1.572131515  0.1851337552  0.2577982247  -0.163079381  -0.5935896039  -0.7186019421  -0.09055706114  0.3064990938  -0.251491636  -0.7773553729  -0.613746047  -0.1401089579  -0.1123092622  -0.3439566493  -0.5947175622  -1.107222319  0.8864864111  0.2784228325  0.0673167035  0.5134611726  0.003532603849  1.010933161  0.1180624813  ],[0.4859532118  1.491302848  1.523030519  1.753603101  0.2286401689  -1.483079433  -0.3144763708  1.937867999  1.567837834  -0.3040137291  -0.6985533237  1.931796789  0.1275068521  -1.333934784  -1.687302828  -0.737999022  0.7170336246  1.530371785  1.283565402  0.7238765955  -0.5557278991  -0.390063256  -0.002589805517  1.982916355  1.697607875  1.590131044  0.1524451673  -0.7773900032  0.1298999041  0.3171524405  0.4894018769  1.770993829  1.531356692  0.01254550181  -0.8063041568  -0.7174792886  -0.09485559911  0.6879416704  1.218610764  0.884949863  0.4434757531  -0.2231095582  -0.5545531511  1.349307418  1.358780742  1.224930048  0.2015074044  -0.8141665459  1.149180889  0.9329270124  1.027456045  0.8607766628  0.219592914  0.7568486929  1.171659589  0.4242009521  -0.4298253655  -0.7817420363  1.369842172  0.4655196071  -0.07381636649  -0.8121887445  -0.8168267012  -0.03744966537  -0.162258774  0.2689834833  1.079899311  1.530104637  1.051588178  0.308163166  ],[-0.7491825223  -0.03339222074  -0.1481030732  -0.1974312067  0.2328241765  0.6927633882  -0.2769597769  -0.1613441408  1.157854676  0.3398413062  -0.5181803107  0.2617927194  -0.2964431942  -0.6247833371  0.3547244966  -0.2265682667  -1.461691618  -0.3514882326  -0.3957478702  0.01757354662  0.4945772886  -0.7499747872  -2.026357651  -1.341599345  0.2124128491  1.568805099  -0.3338423371  -1.035706639  0.149750337  -0.2097210288  -1.111913443  -0.905959487  -0.4366529584  -0.3517292738  0.1411409378  0.5738202333  0.2932263613  -1.353435516  -0.3864246607  -0.2962526679  0.670813024  0.4681037366  -0.3071720898  -0.5118166804  0.3965032697  1.312696338  0.02418155968  -0.2875844836  1.995886326  2.227920055  1.415017962  1.45198822  1.765088081  -0.006222559605  1.006797552  1.03412962  1.477032065  1.421015143  0.4891827106  0.1774018407  1.388884664  1.343047142  0.9051895142  2.448335171  2.000825405  2.226935863  1.678064466  1.94516468  1.416890383  1.371943116  ],[0.5461013913  0.3878746629  -0.2438938469  -0.5108948946  0.0270104669  0.3175803423  0.5044554472  -1.241988301  -0.5975519419  -0.6713989377  -0.3568488061  0.298401624  -0.368331939  -0.1067372039  0.6834222674  0.4407428205  0.2035868019  0.04350953177  -0.09757260978  0.1999578327  0.4898996651  0.6787004471  0.06551741809  -0.1117424667  0.08508258313  0.147650674  0.03082102165  0.5122635961  0.6262770295  -0.1604632735  0.2432982475  -0.1398386806  0.03676947579  -0.4831125736  0.2511847913  0.2568451762  -0.0571167618  0.4603987336  0.1543650627  -0.1892647147  -0.08912356198  -0.1179292351  -0.2102650404  0.2278619707  0.3948920071  0.3684799373  -0.3190537095  -0.3826161027  0.6107366085  0.9488747716  0.6950429082  0.6692199111  0.4873231351  1.147413611  0.8530262709  0.3709084392  0.4321668446  1.10418117  0.6340002418  0.2639665306  0.04555220157  0.5964547396  0.08544072509  0.542412281  0.7709401846  0.44974491  0.03360474855  -0.4693344533  -0.3163658381  -0.303496331  ]
1006,[-0.5572171211  0.4959513247  -0.7200983167  0.06180372462  -0.1712889969  -1.384355545  -1.328715563  -0.1972506493  0.1834853292  -0.5912063718  -0.7194874883  -1.694297552  -0.2365512699  -0.6895109415  -1.142916203  -0.6093927622  -1.973928928  -1.715630531  -0.08344696462  -0.2478384972  -1.932285786  -1.143292069  -0.6836054921  -0.6499320865  0.556584239  0.3896690011  -1.520744443  -1.42665267  -1.189422369  -1.507678986  -0.5024622083  -2.052297115  -2.016054153  -1.331096172  -1.502920866  -0.6382949948  -0.1656709164  -2.051135063  -2.074319839  -1.323974252  -1.40817821  -1.325264215  -0.1787578762  -0.3596734107  0.444956243  -0.6741140485  -1.711757898  -0.43590042  -0.4545862973  -2.214454651  -1.297142744  -1.305965066  -2.094519854  -2.180078745  -2.130756855  -1.692976594  -1.835986733  -1.172280312  -1.166583657  -1.585954428  -1.510108352  -0.658305645  0.4300712645  -1.286329508  -2.039121628  -2.987860203  -2.090131283  -2.694821596  -1.7034446  -1.305584669  ],[-3.242590904  -2.698328495  -2.170006514  -1.390810251  -1.432118893  -1.209960103  -2.269111156  -1.22487843  -1.404750347  -2.394325018  -4.239458561  -0.2990131378  0.460186094  1.435319901  -0.0833652392  -1.407111645  -2.226292849  -0.008195037022  1.166199565  0.909471333  0.6537892222  -1.308077693  -1.504395366  0.3645607829  1.414813042  0.2694925964  0.09039461613  -1.069124103  -1.96034646  -2.032961369  0.1428878754  0.4347906113  1.372689486  1.466208816  1.549185395  -0.2560403049  -1.898707032  -0.8541979194  1.138990641  2.092982531  1.159785509  0.9688568115  -0.3153963983  0.622235477  1.70593977  1.033083916  0.5064453483  0.6603502035  1.402579427  0.2193336338  0.5969027281  -0.1908985823  -1.558375359  1.066989541  1.258958697  1.521234751  1.54418838  -0.1545572728  1.111136198  1.330563307  1.13008666  0.8143202662  -0.6813855171  -1.284957647  -2.049229383  -2.029585838  -0.963981092  -0.8973997235  0.4644644856  0.6021533012  ],[1.254863501  -0.3931595385  -0.5504782796  0.08488965034  1.11602211  -0.1454078257  -1.526209831  0.8036435246  0.3333315849  -0.1684151441  -0.4528042972  0.4514289796  0.9918989539  1.465672255  1.391381502  0.5491703749  -0.6147028208  0.7292212844  1.329148293  1.088632464  0.09319682419  -0.5926877856  -0.3342916667  0.1805196404  0.4313054979  0.2507296205  0.2900204659  0.4574331939  0.09948034585  -0.7032185793  -0.7452661991  -1.187542677  1.720879912  1.167985797  0.782741487  0.09960900992  -0.4913847744  0.1600537747  2.267577648  1.861921549  0.7829005718  -0.2959499955  -0.6598110795  0.9782064557  0.1088549867  0.01126192976  0.02791039832  -0.1046437472  0.1305386424  0.3072098792  1.735019803  2.039194584  1.029916883  0.5024137497  2.047444582  1.573252916  1.709565043  0.7400867939  3.88537693  2.6393435  1.323584676  0.5046348572  0.1860720664  1.619577408  1.540154099  0.9146361947  2.489955664  3.075285435  2.868642092  3.144111872  ],[-0.8505154252  0.4260621369  -1.864173174  -0.9347615242  -0.1762581766  0.03261068836  -0.5062555671  -1.335580707  -0.2834711075  -0.1879356503  -0.3422088027  -1.476033568  -0.4360787868  -0.333437115  -0.34358567  -0.1638152152  -1.371224046  -0.04849719256  0.7074017525  0.196192205  0.2423981577  0.07245084643  -0.2391604334  0.08980124444  0.8617973328  1.162928462  1.081032157  1.400066376  1.2011801  1.229029298  1.035341978  0.1399998665  0.3456833363  -0.03598979861  -0.04150675982  1.156211853  1.421074986  0.785802722  0.9011914134  0.4659520686  -0.1592485309  0.6666116118  0.4411463737  0.8629535437  1.47082746  0.8691176176  0.7144041657  0.7858681083  -0.1269624084  -0.07245414704  0.1558809578  0.941026032  1.114841461  0.3757419586  -0.2004177421  -0.2582546771  0.07859520614  1.36679399  -0.386010766  -0.7115818858  -0.6373453736  -0.0103063928  -0.07002298534  0.08844202012  0.6949133277  0.7371460795  0.6544523239  1.168017387  -0.7028737068  0.3942563236  ]
1009,[1.192124605  0.74431777  0.6266307235  0.5744619966  0.4198024273  -0.1818361729  -0.6216394901  0.8367462754  1.128923059  0.5219607949  -0.02131871134  -0.490362972  -0.3118677735  -0.2340947837  -0.09881895781  0.4560827017  1.514334798  0.9306887388  0.587357223  0.07015538216  -0.4059135914  0.001604641206  1.100785971  1.403156877  1.140523314  0.6798866391  0.09591042995  -0.3725740016  0.8302515149  1.846269846  0.1313417703  -0.5433712006  -0.9856530428  -0.4731323123  0.1821329445  1.212340355  2.027093649  1.090599656  0.7669155598  0.7177654505  0.3274230659  0.5378555059  1.392700076  1.373717189  0.9930107594  0.5157718658  0.3746519387  0.2762969434  -0.2881284356  -0.8365961909  -0.06470578164  0.9559701681  2.010476589  -0.5732742548  -0.8519728184  -0.1410648078  0.6376186013  1.442103982  0.2856753469  0.8420645595  0.7360420227  0.8384451866  1.515704513  -0.1828511804  0.575763762  0.8869174719  0.3610277474  0.9948471785  0.1472382247  0.2600578666  ],[0.004299105611  0.5017105341  1.828365564  1.721986055  1.068090439  1.091488957  1.925908923  2.687299967  2.053289652  1.564307451  1.232571363  0.7872574329  0.2599582076  -0.1654245108  -0.1680112928  0.04252384603  1.773509622  1.628798127  1.158219457  0.4460297823  0.2755034268  0.4269597232  0.4408182204  2.126721382  1.675462484  1.361751318  1.113097787  0.4515321851  -2.231330633  -2.010574579  -0.4873454869  -0.5625100136  -0.613597095  -1.186421752  -1.809647441  -1.548559785  -0.9873816967  0.6368234158  0.5919699669  0.2338411212  -0.5385599136  -1.002503157  -1.049078703  1.125810146  0.9555080533  0.4884682298  -0.2686804533  -1.129622459  0.7347871065  -0.3240182698  -0.8856772184  -1.615197301  -1.166045308  -0.8689057827  -0.6226463318  -0.6062430143  -0.6595832705  0.1242439076  0.5409837365  0.8627299666  0.9820441604  0.7572012544  0.02223675139  1.175815344  0.9348520041  -0.1605288833  0.3461201489  -0.5201086998  0.5777189732  0.9840981364  ],[-0.4985773265  0.4838315845  0.6129041314  -0.2081357539  -0.6926897764  -0.5079680085  0.9797631502  -1.951289892  -0.1733791381  1.208204985  0.751629889  -0.08189906925  -0.1851070821  -1.209713221  -2.002043247  -1.340367436  -0.2560970187  -0.7784897089  -1.038849592  -1.194149971  -0.9477840662  0.1181958616  -0.9684765339  -1.28510046  -1.573821545  -0.3931339383  0.583929956  0.4005744457  -0.2632555366  -0.5763682723  0.5805523992  -0.6296927333  -1.400753498  -0.5489839911  -0.7324052453  -1.533821821  -1.62573874  -0.734813571  -0.85417521  -0.06047870964  -0.3125483394  -1.257872343  -0.7152215838  0.2900833786  0.5067905188  0.9922862053  0.9915539622  0.05857572705  0.5368381739  -1.154171348  -0.5186805129  0.5411934257  0.7818650007  -0.8535280228  -1.747006536  -0.7889585495  0.2067692727  0.3099276423  -0.4135701954  0.3166744709  0.4284940362  -0.3105398118  -0.2260231823  -0.08191876113  0.2335385382  0.2754456103  -0.1023290455  -0.1912850738  -0.3546761274  0.3176971674  ],[-0.6263486147  0.8953447938  0.8290700912  0.398709029  0.2518389821  -0.1290904433  -0.9782800078  1.03872478  0.2869007289  -0.2950368524  -0.411131978  -0.01948503964  -0.689157486  -0.7034624815  -0.6350705624  -1.095740438  -0.6336451769  -0.8885753751  -0.6624026895  -0.3523939252  -1.555466413  -2.302958488  -0.4318405092  0.2225484997  -0.04796302319  -0.5397960544  -1.441891551  -1.346073627  -1.960258484  -1.427479863  -1.040420532  -0.4880298972  -1.100247979  -2.019105911  -1.617649794  -1.057216167  -1.127348304  -1.405771613  -2.071002245  -1.455297947  -1.118729353  -1.941334009  -2.365961313  -0.7433143854  -0.5870681405  -0.6408396363  -1.145223498  -1.415410995  -1.428479195  -0.9551435113  -1.664080858  -1.747817397  -0.9746136069  -1.43234098  -1.898832083  -2.492098093  -1.527662158  -0.4422160387  -1.316683292  -0.5679613948  -0.7479004264  -1.271461487  -0.6996247768  -0.09852772951  0.05647707731  0.248375684  -1.317447543  -0.7516502142  -2.105097771  -1.698457718  ]
1010,[-0.9367274642  -0.7242475748  -0.0194263868  -1.252621055  -1.308225155  -1.309820414  -1.144211531  -1.235185027  -1.660844326  -1.200953603  -0.4559427798  0.6310486197  -0.6124020219  -0.5361118317  -0.7230986953  -1.208957195  1.71683085  0.8585295677  -1.077441096  -1.340399146  -1.51587677  -1.64167273  0.7680384517  0.9174851775  -0.7705584764  -0.9326303601  -0.7103838325  -0.5795916319  0.3111312091  -1.342273474  0.03586928546  1.804629326  1.351778984  0.5072625279  0.9472663999  0.1868645847  -1.343028665  1.467982411  2.315457106  1.291295409  0.8795171976  0.2790027857  -0.629652679  2.62018919  1.427934527  0.8177293539  0.6735969186  0.07339553535  1.683560848  2.172502756  2.726720333  2.059850693  1.237033129  2.621638536  2.106682301  1.644923449  1.591357231  0.6732933521  2.177319288  2.551608324  2.458054304  1.633785844  -0.3937101364  3.211926937  1.25831902  -0.131911695  2.241292  0.4421606958  1.141556263  0.152651608  ],[1.228238702  1.004928946  1.495810509  -0.03964076564  0.07990644127  0.3929453492  0.06724511087  0.05955353379  -0.4570664465  0.1945650429  0.5515778065  1.295433164  0.1048927307  -1.259578705  -1.332749724  -0.9188883901  0.5830770135  1.209228039  -0.5659490228  -1.603172421  -1.169057846  -0.786021173  1.450584769  1.676024675  -0.6034457088  -1.545440078  -1.090311885  -0.4785329103  -1.190151572  -0.5100231767  1.799022913  2.046114922  1.538908958  0.2462194264  -0.5490713716  -0.9980018139  -0.2383814007  0.9879567027  2.33203125  1.776958466  0.07662563771  -0.3532620966  0.1542845368  2.228755236  1.282268047  0.4451797009  0.2214117497  0.2426278293  2.109580517  2.363296747  0.9862535596  -0.2586231828  -0.08038090169  3.213874578  2.564478159  1.57982707  0.5786548257  0.5504137278  2.589480639  2.232037783  1.916627765  1.703646421  1.167173028  2.290433645  1.506344676  -0.3928943574  1.297602534  0.02926714532  1.642567039  1.515269399  ],[0.9052093029  -0.03359568864  -0.286788702  0.2042163163  -0.2301558554  -0.3248536587  0.2643065155  -0.3996427357  -0.5577435493  -0.2369490266  0.554805994  0.01163260452  -0.1257914603  -0.8934982419  -0.5134197474  0.7124428749  0.4104313552  0.29475981  -0.2544487417  -0.8524356484  -0.2561199963  1.132052064  -0.6618947983  -0.4676197171  -0.9027470946  -0.3222789466  0.001403986476  0.769546926  -0.1072416976  0.6422412992  1.070268869  1.518425584  0.7641285658  0.3264218867  -0.1206289083  0.2109342963  1.075462699  1.79297471  1.816869497  1.155041456  0.3445655107  0.1427790672  0.763399899  1.154086351  0.4983056188  0.5264808536  -0.001328883343  0.1587534249  1.634259582  0.7117590308  -0.9942677021  -0.9312993288  -0.4918191731  2.008762598  1.688786864  0.4651475847  0.1361400038  0.9980768561  2.639485121  2.857598066  1.90016377  1.15712738  0.1701806933  0.3970473409  -0.4372351468  -1.008884311  0.0508222729  -0.3638500571  1.666844726  1.353061199  ],[-0.7334101796  -0.8320087194  -0.7549611926  0.3557481766  -0.04915463179  -0.4910053909  -0.3844924867  -0.4705917239  -0.01120915916  0.04188744724  -0.493331641  -0.01024372876  0.1821713597  -0.2253579795  -0.7465955019  -0.2426834702  0.4186923802  -0.3488319218  0.9149041772  -0.06348581612  -0.8163446784  -0.4342082441  0.9290875793  0.3436138928  0.2721583545  -0.04441835359  -0.2953862548  -0.2251091301  -0.8848847747  -0.2712368965  -0.3781240582  -0.5723552108  -1.181396365  -1.560213208  -1.675072789  -1.324173331  -0.6024746895  -0.126023367  -0.7070477009  -0.9153994918  -1.231096148  -1.357373953  -0.9017620087  1.438715935  -0.6723661423  -1.283621311  -1.170556545  -1.442763805  -0.1597310901  0.6992809176  0.587582171  -0.01155476924  0.5466788411  -0.2174226493  0.2495400012  0.1566143632  0.2085376531  0.7558629513  0.509406805  0.7654385567  0.7375358939  0.8757581711  0.3997314572  2.073725224  1.736714363  0.9272695184  0.6184280515  0.6815018654  0.5421411991  0.8511141539  ]
1012,[-0.5225615501  -0.1013221815  -0.6020290256  -1.220687509  -1.258656859  -1.054409623  -1.927321434  -0.644764185  -0.83713305  -1.764597535  -2.494494915  -2.762090921  -2.212569237  -2.027701378  -2.242750883  -2.823656797  -1.054934859  -1.798440933  -1.776822567  -1.577841878  -1.834101081  -3.059200287  -0.9909538031  -1.267276764  -1.323924541  -1.290851116  -2.79963088  -4.129312515  -1.920554161  -2.612463474  0.6629934907  -0.8230562806  -1.810416698  -1.890507579  -1.124866366  -1.048215985  -1.807326555  -0.5970398784  -0.4954483807  -0.9153622389  -0.6122270226  -0.8727263212  -1.947717786  -0.6949651837  0.5185602903  0.03359423578  -1.488565922  -3.272745848  -1.6825068  -2.314528704  -1.847704172  -1.807634354  -2.077531099  -1.51482892  -1.906784773  -2.080434322  -1.05039072  -0.4192606807  -0.7447106838  -1.097980857  -0.5467966199  0.2479718328  -0.3764094114  -2.17913866  -2.452849388  -2.739059687  -2.928047419  -3.010265827  -2.466874599  -1.876068234  ],[-2.45434761  -0.2716909349  -2.991290331  -2.745927572  -2.157162428  -1.806887031  -1.144668102  -1.283730626  -0.7832790017  -0.8427897096  -0.04908702895  -3.788434267  -3.267541885  -3.05765748  -2.855324507  -2.576995611  -1.97571671  -2.116346359  -1.267517805  -0.9371432662  -0.9046071768  -0.6720517278  -1.281003833  -1.079431772  -0.6031839252  -0.2923035324  -0.3956695795  -0.04317169264  -2.351327181  -2.452308178  0.11929515  -1.139634371  -1.636370778  -1.955103636  -1.981025815  -2.00471282  -1.780515313  -0.9902999997  -0.1116711646  -0.07591792941  -0.1253336668  -0.5400862694  -0.5812700987  0.2873652279  0.9777256846  0.7423667312  0.3317181468  -0.2301199138  -0.159498781  -0.8947297335  -1.631913781  -1.889557123  -1.810103774  -0.0839067623  -0.2162121534  -1.250429511  -1.663913965  -1.504268408  0.3747952282  0.08807900548  -0.1578906924  -0.5211210251  -1.01491785  0.7954455614  0.5793601274  -0.2599976659  -0.4611489475  -0.9653773308  -0.07912838459  -0.5877820253  ],[-0.6664260626  0.2470665574  0.7662014961  0.5266045928  -0.5889812708  0.09427192062  1.264777064  -0.6564568281  -1.14981544  0.811034441  1.994844913  -0.4861807525  0.5101616979  0.7206285596  0.7349610925  0.0630960241  -1.698449731  -0.5317583084  0.5042223334  -0.5801723003  -0.9731671214  0.0003482137981  -1.05756247  0.1803501248  -0.8598455787  -2.216147184  -1.088251829  0.2832221091  0.2631792128  1.323490381  0.3334943652  -1.696955681  -0.7025449276  -0.06529580057  -0.6519554853  0.2940038741  0.7914446592  -2.014018297  -1.160831809  -0.4866400063  -1.171922565  -0.9846476912  -0.5502471328  0.08295898885  -0.3318175972  -0.8575674295  -1.719225764  -1.506152391  -1.12779212  1.889542818  2.656936407  2.198444605  2.246823072  0.06138804182  1.186927438  0.9312824607  0.8477125168  1.969898224  -0.2151104063  0.08142800629  -0.6716402769  -0.4069578648  0.4710563421  1.061501622  1.204585075  1.723196387  2.237075329  2.382741928  1.558261752  1.375644565  ],[0.02601084672  0.1980306357  -1.80562067  -1.634716988  0.3226222694  0.1559563577  0.2469268739  -1.043885946  -0.1001415923  -0.8854181767  -1.189544916  -1.182515621  -0.1254846752  -0.4410781562  -0.8172112107  -0.6417114735  -1.878473639  -1.563721538  -0.4460418522  0.8901029229  0.3244768679  0.3652477562  -0.649499476  0.05132500827  -0.4217928648  0.04550402611  -0.6507455707  -1.04864037  -1.267201543  -1.503507018  -0.4402799308  -0.1023302078  0.02024039067  0.4422829449  0.1358663589  -0.1681128591  0.4865130186  -0.5000563264  0.178999126  0.6065149903  0.7306208611  0.1760412157  1.029287577  0.5277445316  0.6321752667  0.7533311248  0.03138005361  0.02155767009  1.121504903  0.9963177443  0.9332590103  0.4495668113  -0.3423709273  0.6484277248  0.06661281735  0.1164233461  0.8446270823  0.6415551901  0.04665413871  0.08146401495  0.6467422843  0.6042744517  0.9443346262  1.067062974  1.674342036  0.8849918246  -0.499807477  -0.2563115656  -0.1420052201  1.282403588  ]
1013,[0.3600785434  0.01771348156  1.126668811  0.9130169153  1.329840302  1.249685168  0.8887002468  0.684730351  0.4511083663  0.06755077839  -0.01725733466  0.9246667624  1.878877997  1.370372891  0.5798896551  -0.3734623492  0.7595357895  1.991286278  1.970272422  2.106193066  1.176303983  -0.1118278652  0.5197163224  1.290179729  1.525072217  1.243939877  0.5352026224  -0.3550009131  -0.8175182343  -1.069535732  0.5782800317  1.303120971  1.635218263  1.462193608  1.211272478  0.06858295947  -0.7770127654  1.12814641  1.265215874  0.6443610787  0.7846166492  0.2325626463  -0.7715111375  0.2206293941  -0.1026054472  0.203522861  0.1200865805  -0.1698711514  -0.4924633503  0.16669783  1.059803724  1.300755739  0.6079863906  0.9337896109  0.7728455067  1.170455813  1.36862123  0.3066907227  0.5851804614  0.3056998551  0.337603569  0.02980159037  -0.2760774493  -1.299983144  0.1682118326  0.6964088678  0.6300525665  1.195063353  0.6423375607  1.201742411  ],[-0.3789058626  -0.05567330495  -4.1989851  -2.312962294  -0.1976015866  -0.0923949033  0.4237482846  -0.7424846292  1.299801826  0.9930848479  0.627574265  -2.724557161  -2.898575783  -0.3958251476  0.5790086389  0.5199785233  -0.9291348457  -3.633954763  -1.571986079  -0.2357826829  0.79534024  1.207661033  -0.3257238567  -0.6895477772  0.3750783205  1.208452463  1.696120143  1.491878271  0.4219017327  0.3236913681  1.185784578  0.5831522942  -0.6473196745  0.3368675709  -0.2617153525  -0.01789445616  -0.003000763711  0.3925141692  -0.4179108143  0.2658923864  0.1741190106  0.4787894189  0.7908281088  -0.4392898381  0.3199059069  0.9869339466  1.332800269  0.6757609844  0.7051413059  0.2464183569  -0.6605603695  -1.090386868  -0.5294915438  1.338434219  2.081858158  1.00292182  -1.028600574  -0.6700870991  1.224322915  1.267991662  0.5097308159  0.3202109039  0.9352652431  -0.2821591794  -0.6126186848  0.3279619813  0.587398231  0.5631151795  1.634006381  -0.223842144  ],[-0.3923277855  -1.12898314  0.6001105309  0.3460098505  0.1691636443  -0.2558487654  -1.709389687  0.4345773458  -0.232293725  -1.110942245  -1.308662534  -1.456406116  -1.816268921  -1.813942909  -1.892739415  -2.132040501  -1.511422157  -0.02238092199  -0.0009607198299  0.06093027443  -0.6398613453  -0.862300694  -1.161302328  1.455381751  0.7074844837  0.02270879038  -0.4417897761  -0.6045342684  1.1714679  0.4846500754  0.2172213346  0.06995490938  -0.5251088142  0.5475541949  0.1264582723  -0.8864423633  -0.7464510798  -0.003413570346  -0.00379330758  0.7440638542  0.383249253  -0.5276093483  -0.2120223343  1.278918982  0.8399965167  0.3213858902  -0.07806156576  -0.3996420503  0.9554963708  0.6478129625  1.361493707  1.692108631  1.012382865  -0.3840112984  -0.4006932676  1.201457858  0.5850481987  -0.2976507246  -0.3271995187  0.7081426382  0.413081497  -0.3702699244  0.1421893984  0.1670883894  -0.05349231139  0.3812856376  0.2676445544  -0.4627367854  0.3031244874  -1.209230065  ],[-0.8565869927  -1.356659889  1.477586269  -0.07154390961  -0.4733228385  -0.1367526203  0.1709567904  -0.6350606084  -0.7896386981  0.1025705412  0.2363419086  1.305525899  1.365901947  0.1144889519  0.1848490238  1.06716466  0.06784888357  2.630338907  1.403249145  0.216432929  0.3855233192  0.3361438215  0.03873974085  1.916479707  1.034975171  1.164507985  0.8830500245  -0.3857673109  1.015786529  0.5163734555  -0.1711424142  0.407256037  1.943314552  1.832888484  1.310111046  0.4276824296  0.1388469338  0.5601943731  1.701507568  1.682791352  1.143454671  0.5220970511  -0.1608332396  1.43158865  1.409615636  1.002423525  0.6792092919  -1.153380871  0.9000553489  1.146726966  0.8539249301  0.5170151591  -0.03121063672  0.6504887342  1.202962875  1.023321509  0.7724405527  0.3437681794  0.4374743998  0.6786810756  0.3788881302  0.1719609499  -0.1146762893  0.4096291065  0.1639997214  -0.2920294404  0.6115259528  -0.6739007235  0.7734435201  -0.6046780944  ]
