sub_id,door_win,door_loss
1001,"['0.08675660193', '-0.5534484982', '0.5064007044', '-1.134485245', '-2.505003452', '-1.869179726', '-0.05254897475', '1.88263154', '2.196029663', '-2.411126614', '-1.587868929', '-0.28718853', '0.8633998632', '1.308528543', '-0.887126863', '0.1926459968', '0.6501137018', '-0.6057689786', '-0.2673453689', '0.5933575034', '-0.5166606307', '-1.671212435', '-1.615993023', '-0.3401159942', '0.8834682703', '1.297249556', '0.0570335947', '-2.060603142', '-1.771594763', '-1.220969677', '-0.01435832307', '1.120052814', '0.39324826', '-1.468483925', '-1.335857749', '-0.5764888525', '0.5802825093', '-0.9629437923', '-0.6904066205', '0.3491747379', '0.3686521053', '-0.2157687098', '-1.091878176', '-1.514246464', '-1.548146844', '-0.6325440407', '-0.09618872404', '-0.3293146789', '-1.126618743', '-1.034271955', '-0.2280917764', '-2.34352684', '-1.727790713', '-1.393496037', '-0.5328823924', '0.2699471414', '-0.2751542032', '-0.6250113845', '-2.165541887', '-1.876550198', '-1.341538191', '0.02806711383', '0.3173407912', '-1.177417397', '-0.5962275267', '0.2351300269', '0.1468820721', '0.6999902725', '0.6459954977', '-0.6320748329', '0.3267647326', '0.1066386998', '0.09765829146', '-0.1222689226', '-0.2716306746', '-0.941717267', '-0.3941316903', '-0.3591035604', '-0.6033517718', '-0.5190786123', '-0.7979773283', '-1.439263344', '-0.5235193968', '-0.4693410099', '-0.3344075978', '-0.2228736132', '-1.964093208', '-1.674857616', '-1.192163348', '-0.5535008907', '-0.01652221568', '-0.198793292', '-0.1164428368', '0.4785789549', '-0.04465698451', '-0.06759995967', '-0.157956183', '0.4047177434', '-0.03640365601', '-0.6626949906', '-0.9160328507', '-0.2964900732', '-0.3162423074', '-1.128879428', '-1.60256505', '-0.671104908', '-0.6793583632', '-0.9302920103', '-0.8682336211', '-1.084281564', '-1.302168131']","['-0.5529111028', '-0.3423663378', '0.4017702639', '-1.136335015', '-1.466804743', '-1.335062861', '-0.4908013344', '0.9690676332', '1.630288124', '-1.425275207', '-1.395312667', '-0.3583156466', '0.271017164', '0.8493996263', '-0.9445408583', '-0.5952986479', '-0.04922682792', '-0.8656433225', '-1.153284669', '-0.5063548088', '-0.9663993716', '-1.357894421', '-1.840068817', '-1.503142953', '-0.1734940708', '1.05842042', '-0.1255790591', '-1.771812797', '-2.159584761', '-2.05021286', '-1.292345047', '0.3472421169', '-0.4830785096', '-1.824746966', '-1.631211758', '-1.326875687', '-0.5687547326', '-0.1639401466', '-0.7696046233', '-0.5431423783', '0.5361790657', '-0.4317409694', '-1.58429718', '-1.335405231', '-2.098183632', '-2.061873436', '-0.7490278482', '-0.1829508543', '-1.03988862', '-0.63532722', '-0.09811852872', '-2.561830521', '-2.52528286', '-2.649872065', '-1.633504748', '0.02533481643', '0.007939663716', '-0.1965283304', '-2.291724205', '-2.189507723', '-1.892072558', '-0.8107163906', '-0.1917376518', '-0.1788790226', '-0.2399256676', '-0.07192707807', '-0.1414117813', '0.3249382079', '0.4488016963', '-0.8988830447', '-0.4548049271', '-0.5932724476', '-0.3630254567', '-0.2254427671', '0.09490018338', '-0.6868225336', '-1.365448117', '-1.407554626', '-0.8639301658', '-0.6415812969', '-0.7799654603', '-1.084199309', '-1.702163458', '-1.681877494', '-0.4538788199', '-0.297750473', '-1.519240379', '-1.828544021', '-1.340794325', '-0.7597203851', '-0.030962836', '-0.010689836', '0.4470115304', '0.5944020152', '-0.4051754773', '-0.2839033902', '-0.4895869792', '0.2215511352', '-1.712150335', '-1.769310951', '-2.194119453', '-0.7087503076', '-1.996442437', '-2.129861593', '-1.832024693', '-0.8216723204', '-2.062177181', '-0.8814883232', '-1.566254258', '-2.053085327', '-1.612659216']"
1006,"['-0.6655282974', '-0.4811121225', '0.04909670353', '1.662915587', '0.1152758673', '-0.9630535841', '-0.04960564151', '0.7271770835', '-0.3036715984', '-0.587148428', '-0.8003038168', '-0.07379968464', '0.8016182184', '-0.8759800792', '-1.769585729', '-1.513879657', '-0.459452033', '-1.753840208', '-1.489203811', '-0.4350356758', '-0.8412630558', '-1.055617213', '-0.6648318768', '-0.2183632106', '1.267928004', '1.989580512', '-0.6075735688', '-1.143687606', '-0.9523522854', '-1.451806307', '-0.5344694257', '0.413012892', '0.1665974259', '-0.9685505033', '-1.374523997', '-1.474483609', '-0.5228517652', '-0.9157870412', '-0.4510541558', '-1.313665509', '-0.4885825813', '0.1870830804', '-0.9753258228', '-0.8277741075', '-0.380115211', '-0.9102225304', '0.1599935144', '1.64206326', '0.9263430834', '-0.408298403', '-0.9245135188', '-1.544916868', '-0.8079791069', '-0.5526760221', '0.04792760685', '0.2819744647', '-0.6319693327', '0.2472931147', '-0.9510472417', '-1.200545192', '-1.458975673', '-0.4725325406', '-0.2538516819', '-0.6788573861', '-1.092631102', '-1.264576554', '-1.305802941', '-1.54810977', '-1.727323413', '0.1967799067', '-0.923981607', '-1.128850818', '-0.8510156274', '-0.7308468819', '-0.7461717725', '-0.1248291433', '-0.2260582298', '-0.6301161051', '-0.4385637641', '0.3418461978', '0.1029201895', '-0.8443108797', '-0.930957675', '-0.5845117569', '0.6891618371', '0.9825363159', '0.09565515071', '-0.4336653054', '-1.019448996', '0.365639478', '-0.8673240542', '-0.4123375118', '-0.415016681', '-0.5180610418', '-1.309440017', '-1.359089375', '-1.873052597', '-2.257309914', '-0.2507944107', '-0.2719824612', '-1.431500912', '-1.903405428', '-0.1270581484', '0.3929368854', '0.416619271', '0.2943736315', '0.5597815514', '-1.968588233', '-0.2549882233', '-1.912020922', '0.3709980249']","['0.167051509', '-0.2751986384', '0.2727240026', '-0.2828059793', '-0.8654945493', '-0.8761153221', '0.3065175712', '0.09276163578', '-0.2450381964', '-0.2887699902', '-0.3684918284', '-0.1118090972', '-0.2927409708', '-0.8485545516', '-1.773522258', '-1.377386689', '-0.09675591439', '-0.524792254', '0.04833902046', '0.9822852015', '-0.6050787568', '-1.204832673', '-0.8052535057', '-0.8529908061', '-0.3031998873', '1.181253314', '-1.257695436', '-2.137806416', '-1.516440749', '-1.438404202', '-0.8437851667', '0.277652204', '-0.6429345608', '-1.448517323', '-1.090571523', '-0.3849179149', '0.3284919858', '1.581079125', '1.120032907', '0.0264634043', '0.2535557151', '1.043784142', '0.3018570542', '0.776196003', '-0.09710354358', '-1.809714675', '-1.217082262', '0.7108795047', '0.7167942524', '-1.366889477', '-0.9306051731', '-2.386474133', '-1.514763951', '-0.9241902828', '-0.4455532432', '0.1229916811', '0.07890182734', '-0.7254947424', '-1.906030536', '-0.6621845365', '-0.01558100246', '0.1763201356', '-0.1590952873', '0.9943687916', '-0.2333999425', '-0.4229466617', '-0.6644785404', '-1.49287641', '-1.676069498', '0.8908421993', '-0.7063883543', '-0.6018161774', '0.1460687965', '0.1105069742', '-0.4676555395', '0.9271532297', '0.4260698557', '-0.1245782599', '-0.1359863579', '0.2603559196', '-0.2440104932', '-1.57702899', '-0.7084482908', '0.580960691', '1.278775096', '1.268056989', '-0.9370191693', '0.8272780776', '1.175575852', '0.9804851413', '-2.261551142', '-0.8158835173', '-0.1446033418', '-0.02494651265', '-1.538642049', '-1.281868577', '-1.343453884', '-1.622483015', '0.3622835279', '-0.1306174397', '-0.6871929765', '-0.613604784', '-0.2693913281', '0.8774098158', '1.179560542', '1.142012954', '0.1523595303', '-1.665178061', '-0.2949305475', '-1.325105548', '0.3343399465']"
1009,"['-0.05619920045', '1.25982523', '0.6323165894', '1.705076456', '1.274999261', '-0.3262478113', '-0.8109679222', '-1.075549006', '-2.097818613', '3.129772663', '2.212277174', '1.284534931', '0.963576138', '0.7401743531', '3.014565706', '2.722666979', '2.355318069', '0.09284897894', '0.1671643257', '1.624230862', '1.831179261', '1.480610609', '0.01581214368', '-0.1694912314', '0.124459751', '-1.231269717', '2.486891508', '2.844738007', '2.003758192', '0.6429203749', '0.7765340805', '-0.05993559584', '2.022796631', '2.204351664', '1.750897288', '1.612349272', '1.978551388', '0.158227399', '0.6167593002', '1.796167493', '2.566798925', '2.64559865', '2.602395773', '0.9907761216', '1.739372015', '2.139002323', '2.353677273', '1.000405788', '0.151726529', '-1.642271996', '0.9112257957', '1.84416604', '2.063418865', '1.642877698', '1.425054908', '0.3349097371', '-0.110979788', '1.212805033', '1.569932818', '0.8370458484', '0.5259466171', '0.4501428902', '-0.2775593698', '0.4028048515', '0.06996458024', '0.2890380621', '1.052211165', '1.872116566', '2.564744711', '0.3490119576', '1.082986832', '1.543393731', '1.615380645', '2.276640415', '1.550595403', '0.6974070072', '1.480796337', '1.74932158', '1.331613898', '1.007513523', '1.333760142', '0.7853366137', '1.95609796', '1.750016212', '1.389106393', '0.7959930301', '0.6710258126', '1.177410603', '1.119507432', '0.8490586281', '-0.01963149011', '0.8361231685', '1.098485351', '1.029172182', '0.145778656', '0.7355087399', '1.41824162', '1.366427898', '0.05706467479', '1.185610771', '1.65079391', '1.471450567', '0.7145168781', '1.738226295', '1.893342376', '1.112931252', '0.9478746653', '1.918945909', '2.087873936', '2.155280352', '1.861962318']","['0.1864723265', '-0.1227501109', '-0.02355597354', '0.7650888562', '-0.08183112741', '-0.5011284351', '0.006714352407', '0.349275738', '-0.1137056649', '1.074029207', '0.8172922134', '0.6911804676', '0.4032775164', '-0.2096802592', '1.20075202', '1.413805962', '1.115234971', '0.3329224586', '0.05297906324', '0.5507926941', '1.335570097', '0.6528596878', '-0.2366014868', '-0.01048806123', '0.5319892764', '0.2415912002', '0.6873004436', '1.439413071', '1.289534569', '0.4551261961', '-0.256718725', '-0.8171848655', '-0.07397983223', '0.9637643099', '1.183939934', '1.104888082', '0.5394451022', '1.170946956', '0.8524910212', '0.8705331087', '1.745929599', '1.557764173', '0.5737990141', '0.9370185733', '1.658397675', '1.676939368', '1.851233244', '0.9181485176', '0.1462194175', '-0.570158124', '0.09435846657', '1.498112679', '2.176155329', '1.864058852', '1.247397423', '0.1478817165', '0.02909187227', '-0.621276319', '0.8738662601', '0.8485507965', '0.6567020416', '0.6958505511', '-0.212343514', '1.119726181', '0.5479307175', '0.3690468967', '0.6536418796', '0.7727330327', '1.256748557', '1.325498939', '1.201537967', '0.9203202128', '0.4725507796', '0.8537025452', '0.5413227677', '1.148559809', '2.050798655', '1.693631768', '0.7225806713', '0.1426090747', '0.5031150579', '1.354170918', '2.124188185', '1.523689151', '0.7123308778', '0.1333146244', '0.9590414166', '0.7501437664', '0.5311993957', '0.5235629678', '1.045850754', '1.531803966', '1.158278942', '0.6263229847', '0.8850656748', '1.241829515', '1.42707479', '1.31618011', '1.230862975', '1.861350417', '1.653493762', '1.874029756', '1.139175773', '1.916646361', '1.538915396', '1.371246099', '0.3960503042', '2.311018229', '2.768306494', '2.306830645', '2.029129982']"
1010,"['0.2358152717', '-0.3191942275', '0.2985670269', '0.9158208966', '0.2409063578', '0.2461331636', '-0.2842252254', '-0.5048715472', '0.1398519576', '0.3096507788', '0.2509617507', '-0.05265864357', '0.4992595315', '1.014213562', '-1.136601567', '-0.7229970098', '-0.6014365554', '-0.1923668832', '0.9218128324', '0.9640383124', '0.4518947303', '0.4381385446', '1.190236568', '0.4418390095', '-0.6294927001', '-0.463796556', '-0.297062248', '-0.3070064485', '0.3193296492', '0.143125236', '0.3501948416', '0.6196607351', '-1.056865692', '-1.350734711', '-0.8216975331', '-0.8164084554', '0.1554250866', '0.6314046979', '1.385488153', '1.452026367', '0.6785994172', '-0.005400951952', '-0.822950542', '1.678032637', '1.643842697', '0.6616791487', '0.6818324327', '-0.0358745344', '-0.6094937921', '-0.05165046081', '0.7077673078', '0.1574103683', '0.07209090889', '-0.2129824609', '0.9682549238', '0.9947219491', '0.2736124098', '-0.3030302227', '-0.9891203046', '-0.5613375306', '-0.5010960698', '-0.1248718575', '-0.3649493456', '-0.1045238748', '0.1953721642', '0.1774993539', '0.4138905406', '0.5581198931', '0.208076641', '0.8226804733', '0.2028648555', '0.1067887321', '0.05103985965', '-0.4512872696', '-0.53732723', '1.41763401', '0.7645780444', '-1.060588479', '-0.08935090899', '-0.2419194579', '-0.2744406164', '0.3539962471', '-0.04285799712', '-0.5096915364', '5.451592733e-05', '-0.04022145644', '0.2732317746', '0.6414040923', '0.06008629873', '0.05566608533', '0.6139066815', '0.3010414243', '0.8572884202', '0.8794027567', '0.9543765187', '0.3542150259', '0.4172016978', '0.6887850165', '0.9024211764', '0.3946635723', '0.08546689153', '-0.4216830134', '1.166456699', '0.2674248815', '0.1462013274', '-0.6896244884', '1.196682096', '-0.09610467404', '0.4335144162', '0.376411438', '0.8873497248']","['0.4426681399', '-0.1493026167', '0.7030254006', '0.307770282', '0.1910992712', '1.064336419', '0.9407890439', '0.2411582172', '-0.1099654436', '0.4168323874', '1.730003119', '1.270289183', '0.3209301531', '0.3403123617', '0.3652720451', '0.9966309667', '0.2826965153', '-0.8513973355', '0.7764554024', '1.008322835', '-0.1309853345', '0.1893657297', '1.316944718', '0.5462824106', '-0.4578506649', '-0.7679772377', '-0.4054520428', '0.449734658', '1.451735258', '0.7305348516', '-0.06942731887', '-0.2047286034', '-0.2108116299', '-0.1413718462', '0.6695269942', '0.554512918', '0.1474884152', '-0.008118877187', '0.3516200483', '0.4596937299', '-0.1689363122', '-1.175963044', '-1.207362413', '0.5782991648', '0.3216187954', '-0.1228665262', '0.1987860799', '-0.1717331707', '-0.3097916543', '0.9734360576', '0.972863853', '0.5970743895', '0.5170450807', '-0.1952132434', '0.372454226', '0.01238156203', '-0.1909372807', '0.7454061508', '0.5414629579', '0.6170733571', '-0.3042299151', '-1.603957534', '0.006846335717', '-1.485245466', '-1.717120767', '-1.575256944', '-1.347635388', '-1.239453077', '-1.498728752', '-1.513436079', '-1.845492601', '-1.707218885', '-1.321292996', '-1.306679845', '-0.2867860198', '-1.35202682', '-1.330259323', '-2.021035671', '-1.100456953', '-0.5961856842', '-0.298383981', '-1.014552712', '-1.029021978', '-1.386090279', '-0.8945913911', '-0.3621867895', '0.01740921848', '-0.4392766356', '-1.080859542', '-0.5178943276', '0.1423545778', '-0.4047789276', '-0.8915929198', '-0.9581632614', '-0.7095748186', '-0.7896081805', '-1.288012862', '-1.379015803', '-0.6978660822', '-0.9127421379', '-1.577750921', '-2.004739761', '-0.3442783058', '-1.204916596', '-1.894145012', '-1.849778652', '-0.1219771057', '-0.6231631637', '-0.5048859715', '-1.314633489', '-1.64823246']"
1012,"['-0.279368788', '-0.2286059707', '0.2537440062', '1.67915225', '0.445874542', '0.01295239385', '-0.0412992686', '0.03068918735', '-0.07367689908', '0.4027849138', '-0.2054160684', '-0.02108334564', '-0.1745540053', '-0.884965539', '0.1391887963', '-0.6976019144', '-0.2732623518', '1.689972997', '0.6979447007', '-0.02188820951', '0.5172986984', '0.2200628072', '-0.06336967647', '-0.6501403451', '-0.319286257', '0.1899342388', '0.04500952363', '-0.4152186215', '-0.1289005578', '-0.07054081559', '-0.4536283016', '-0.633338809', '0.3592820764', '0.303745687', '0.3121174276', '0.4381951988', '0.8462463021', '1.368868709', '0.3432863355', '-0.2949327528', '-0.22951594', '0.1888026148', '-0.1420185864', '0.4778692126', '-0.30238235', '-0.9688711762', '-1.386480093', '-0.8714119792', '-0.6866841912', '0.9023861885', '1.261017323', '0.3553992212', '0.5775393844', '0.6628599763', '-0.6666020155', '-1.480206966', '-1.339087605', '1.205123425', '1.139258504', '1.323182106', '1.058404446', '0.9726243615', '0.03320586309', '0.9501177669', '-0.4493124187', '-0.1589637399', '1.249209046', '1.540301442', '0.6022368073', '0.1712259203', '0.2478114367', '0.4739885032', '1.040903807', '1.205183983', '1.226124763', '0.7391633391', '0.5586532354', '0.6070270538', '0.05320293456', '0.1758399308', '-0.6243143678', '0.3327932358', '0.8602082729', '0.7016489506', '0.0616219528', '-0.5765218735', '0.7581138015', '0.8495740294', '0.3693808615', '0.353284806', '-0.6034244299', '0.3153458536', '1.971772909', '3.37843895', '-0.694165051', '-0.2841914892', '1.053691506', '2.522586584', '0.7735663056', '0.7197428346', '0.804035008', '1.751599908', '2.951737404', '2.706546545', '1.863155007', '1.754212618', '2.753560305', '0.147076115', '0.6425149441', '0.06010003015', '1.306468964']","['-0.2119051367', '-0.6624864936', '-0.9675005078', '1.434347153', '1.19276166', '-0.0004622063425', '-0.6316408515', '0.1536094546', '1.072319269', '1.002373219', '-0.06628995389', '-1.172908425', '-1.369392395', '-1.610323071', '0.8426921368', '-0.8205736279', '-1.788694978', '2.728720903', '1.305086851', '-0.3014508486', '0.183217302', '1.066689372', '0.2895257175', '-0.6703294516', '-1.403884649', '-0.1454814672', '-0.02803303674', '-0.09674483538', '0.3091852963', '0.2794576883', '-0.6495351791', '-1.1656394', '0.4633802772', '0.5465342402', '0.3487209082', '0.315059334', '-0.4905636013', '2.488544226', '1.679485202', '-0.2243509889', '-0.1543352604', '0.6464987397', '0.3741777837', '1.091089249', '0.1514869332', '-1.378774881', '-1.748304963', '-0.8831282854', '-0.2782021761', '0.9790402651', '1.519497275', '-0.08814995736', '-0.01843919232', '0.5311396122', '-0.6044718027', '-1.604690552', '-1.609682918', '1.194162488', '0.01711000316', '0.9483209848', '1.183562756', '0.7707899809', '-1.087534308', '1.097962976', '-0.3575892448', '-0.1506619751', '0.009685635567', '-0.03854994103', '-0.683668375', '0.3163205087', '-0.6077414155', '-0.512534678', '0.4067645073', '0.21829772', '0.5199747086', '1.073672771', '-0.4900745451', '-1.21641171', '-0.3296026886', '0.929851532', '0.5761817098', '0.0287782494', '-0.8622697592', '-0.05423395336', '0.5120385289', '0.1313323081', '-0.7959263921', '-0.05625605583', '0.431642592', '0.5403804183', '-1.342813134', '-1.123149753', '-0.4098050594', '1.128817558', '-1.523406267', '-1.460410714', '-1.429038882', '-0.1413996667', '-0.4245487154', '-0.9127935767', '-0.9643656015', '0.3732452691', '-0.0616443418', '-0.1150886863', '0.6854868531', '2.26840806', '-0.1664510369', '-1.256656885', '-0.699175179', '-1.397131085', '0.7028009892']"
1013,"['2.248763561', '2.022526026', '1.544059038', '2.031959057', '2.336813927', '1.420485854', '0.9564447403', '1.17369318', '1.826597929', '2.264204502', '1.165958047', '0.3815150261', '1.461803675', '1.480300188', '1.616056323', '0.8141787052', '0.2587436736', '2.317954063', '1.253822327', '-0.6786985993', '1.811751485', '1.929954171', '0.6625941992', '0.4716825187', '1.381057739', '2.147849321', '0.6845450997', '1.237587214', '-0.2661399543', '-0.4037637413', '0.952919066', '1.076559901', '-0.5446146727', '0.6410266757', '0.4939573407', '-0.3407711983', '0.2596907914', '1.687661409', '0.5854071379', '0.1175144687', '2.197839975', '2.966365814', '1.704860568', '0.5780822039', '0.1868964285', '1.266212702', '2.445170164', '2.245417356', '1.091116667', '-0.03798807785', '0.5152859688', '0.4899275303', '0.4576908648', '2.173572779', '2.094338655', '1.306888461', '0.5243570805', '-0.07649915665', '0.4453626275', '1.181009054', '2.36412549', '1.593394041', '1.010176182', '1.858653069', '1.031160355', '2.924004555', '4.259993076', '2.9812181', '2.310759306', '-0.4180345237', '1.322542071', '4.757108212', '3.629429817', '1.754848719', '1.259596109', '-0.1939623654', '-0.5988580585', '1.984553576', '5.06449604', '3.941329718', '1.708289146', '1.640359759', '2.392760277', '4.684555054', '5.532129765', '3.873031855', '3.155210018', '4.189527512', '4.752275944', '4.92181015', '2.301146984', '3.866051912', '4.011588573', '2.167372942', '1.72249043', '3.389405489', '4.037023544', '2.834144354', '0.001569215441', '1.098520875', '4.093457222', '3.461282969', '1.216766953', '1.30546701', '4.038626194', '3.579981089', '5.111789703', '2.86899662', '1.005106688', '2.170523167', '0.9736095071']","['0.5559504032', '1.018251538', '0.7131013274', '0.7138634324', '1.406654', '0.5470027328', '-0.8773591518', '-0.5849275589', '0.02176629566', '1.327645063', '0.7356418967', '-0.5478316545', '-0.3396215141', '0.002106140368', '1.113427162', '0.9942631721', '-0.1186723709', '2.428580999', '0.9316500425', '-1.444071531', '0.9982159734', '1.776461959', '0.06879975647', '-1.138011217', '-0.783370018', '-0.4719537795', '-0.2169848084', '1.171687245', '0.2294720858', '-1.020656347', '-0.7492707968', '-0.6587187648', '-0.3781593442', '1.235972881', '1.349290609', '0.1906114817', '-0.5075442791', '1.274593353', '0.3295621872', '-0.3841840327', '0.9935505986', '1.649610519', '1.225055099', '0.7643304467', '-0.3383235037', '0.1354516298', '1.12393105', '0.7897441983', '0.5561903715', '0.9130931497', '-0.7680331469', '0.6353506446', '0.5421317816', '1.704232216', '1.708907485', '0.5492084026', '0.307197243', '-0.9009081125', '0.5930253267', '1.475888848', '2.725511074', '1.74104023', '0.7104911208', '0.1375018358', '0.3960905969', '2.404007673', '4.032920361', '2.762740612', '1.078143358', '-0.6665756106', '1.087960005', '4.182785988', '2.950479269', '0.6046937108', '-0.1346786916', '0.1677181572', '-0.6337400079', '1.779617667', '4.959681988', '3.608516216', '0.9274376631', '1.647004962', '2.281146526', '4.758384228', '5.865772247', '3.919936895', '2.49868989', '4.060695171', '4.859883785', '5.000360012', '0.9138311744', '3.236602545', '4.022455692', '2.290308475', '1.292234421', '2.843321562', '3.63138628', '2.289795399', '0.5157814622', '1.317703128', '3.469558477', '2.645890236', '1.549315691', '1.533668995', '3.763180733', '3.036597013', '4.821239471', '1.749167681', '0.6589512229', '1.020314574', '-0.2122339457']"
1015,"['0.7966998219', '0.03203419596', '1.17782259', '1.88001585', '1.103017807', '1.297801733', '0.765775919', '-0.2590557337', '-1.787837267', '-0.5057275891', '0.5777280331', '0.5341967344', '0.3406040072', '-0.524885118', '-1.692182422', '0.0660116151', '0.02152102068', '2.274456739', '1.645821333', '-0.5316901803', '0.5072540045', '0.01587411575', '0.883788228', '-0.4676554203', '-0.9611131549', '-1.700293541', '-1.990046859', '-1.908853531', '-0.03088191338', '-0.4343404472', '-0.6125388145', '-1.230221987', '-2.341773033', '-1.394420385', '0.2628664076', '0.1607584953', '0.01226310991', '0.6323398948', '1.368657231', '-0.5052163005', '-1.461159468', '-1.531868577', '-1.271183014', '-0.4995828867', '0.4853108823', '-0.4625576138', '-1.525317192', '-1.382907152', '-1.147724867', '-0.9290673137', '0.4001460969', '-0.7313504815', '-0.3385140002', '-0.0125759244', '-0.4082607031', '-1.008463383', '-1.296860337', '-0.4531114995', '-0.08244078606', '0.7270590663', '1.512563825', '1.12877059', '-1.213612676', '1.412192345', '1.712959528', '-0.6674667597', '-0.8694027066', '0.1776115894', '0.2609090507', '1.443740368', '-0.5257851481', '-0.7658530474', '-0.3381303847', '-0.2507234514', '-0.3773595393', '-0.2047396153', '0.8076381683', '-0.1396172345', '-1.162669897', '-0.5660979748', '-0.6740883589', '0.7685360312', '0.03451384977', '-0.1109541804', '0.6855713725', '1.058419943', '0.1993668973', '0.4746033847', '1.294400334', '2.465287685', '-0.000404471095', '-1.497513413', '-1.488637686', '-0.9751435518', '-0.2700949907', '-1.723462582', '-1.421227336', '-0.02047278173', '0.5532922149', '-0.7633642554', '-0.8826149106', '-0.3024089634', '0.2785311043', '-0.1751675308', '-0.3384257257', '-0.5119203329', '0.1211371794', '-0.7771790028', '-0.6442298293', '-1.013478637', '-0.164711684']","['-1.482154727', '-1.003807187', '-0.001726893592', '0.1118116453', '0.3513202965', '0.4845141172', '-0.4609286189', '-1.179812551', '-2.422636032', '-1.495147467', '-0.1660607904', '-0.07698346674', '-0.728340745', '-1.390821338', '-2.842671633', '-0.2991342247', '0.1291065365', '1.312493801', '0.6181363463', '-1.688591361', '-0.1712474227', '-0.04757273942', '0.8106706738', '-1.199030638', '-1.768486619', '-1.941951156', '-2.034834623', '-2.203607321', '0.01727090962', '-0.4753196239', '-1.224487066', '-1.939611435', '-2.57205987', '-2.305247307', '0.2948070765', '0.8443546891', '0.4216619134', '0.04325518757', '0.7089354396', '-0.5883854628', '-1.222264528', '-1.467035174', '-1.380746245', '-0.4620659351', '0.5673929453', '-0.21692276', '-0.7681497335', '-0.9007982612', '-0.4631225467', '-1.177707911', '-0.9280503392', '-1.432484388', '-0.9105457664', '-0.7922496796', '-0.3814204335', '-1.006027818', '-1.357938409', '-1.529482722', '-1.213985085', '-0.1405754983', '0.7032606602', '1.181849957', '-1.193276763', '0.3680997491', '0.457811296', '-1.117977381', '-1.586628199', '-0.6700090766', '-0.2662672102', '0.6856835485', '-0.630028367', '-1.469022751', '-1.760200143', '-1.260064721', '-1.23878479', '-0.7689813375', '0.3838037848', '0.04759487882', '-0.5961215496', '-1.56225729', '-1.489899039', '-0.5927639604', '-1.13358593', '-1.18471086', '0.04882889241', '0.2801183164', '-1.357878685', '-0.9060608149', '-0.2102576941', '1.167008519', '-2.156039', '-2.914520264', '-2.42352438', '-0.6595316529', '-1.727531314', '-3.104031324', '-2.565987825', '-0.6244614124', '-0.9799779654', '-2.494407892', '-2.613596678', '-1.29943943', '-0.9228443503', '-1.542404532', '-2.03405571', '-1.744073987', '-0.6861433387', '-1.988316178', '-1.811794519', '-2.5789361', '-0.9220986366']"
