sub_id,soc_win,soc_loss
1001,"['0.0436488241', '-0.4675672352', '-0.1270223707', '-0.7114390731', '0.5551973581', '0.9222234488', '0.4669366777', '0.5002974272', '0.5261849761', '0.7268007994', '0.7169557214', '0.4849503934', '0.9641299248', '1.409690619', '0.4534212053', '0.2426411062', '-0.2829346061', '1.592952371', '1.739470482', '0.5954831243', '0.1941284686', '1.323454857', '1.361968517', '1.004527688', '1.142075181', '1.066291451', '0.5194712281', '1.892233133', '1.972220659', '1.671818733', '1.965632915', '1.04455328', '1.335141897', '1.896242142', '1.778204918', '1.315972447', '0.9762138128', '1.638968706', '1.209746242', '0.5723572373', '0.2016277164', '0.7236221433', '0.7181234956', '0.8003262281', '1.023181915', '1.190804839', '0.3198650479', '0.9046885371', '1.18686831', '0.9572392106', '0.8658958077', '1.335984945', '1.452742219', '1.479164958', '1.049243689', '0.1915138215', '0.4285332859', '0.5475846529', '1.375294566', '1.591331959', '1.597729683', '1.087098598', '-0.5920718908', '1.097344756', '1.102839828', '0.6184635758', '-0.2551152408', '-0.58400774', '-0.3202252388', '1.470041394', '0.6385667324', '-0.9828834534', '-0.09931968898', '0.4700720012', '0.6450400949', '1.147312403', '1.347904921', '1.164295435', '-0.6320133805', '0.9489933252', '1.533224821', '0.721111834', '1.330916047', '1.334179759', '0.03915802017', '0.1375834942', '0.2001422346', '0.6672254205', '0.5263929963', '0.1941131055', '0.9752103686', '1.007890105', '0.9723789692', '1.17588532', '1.079874277', '0.8712286353', '-0.1108724028', '-0.1518187076', '2.04286027', '0.8539242148', '-0.6639927626', '-0.0886233896', '2.273151398', '1.32737112', '-0.04679990187', '0.6401331425', '1.896093607', '0.4385320544', '0.4017928243', '0.02020603418', '0.06611268222']","['-1.336331248', '-0.6794208884', '-0.7607731223', '-1.457152486', '-0.5407022834', '-0.08549249917', '-0.4353142381', '-0.4375739098', '0.1759736389', '0.7402696609', '0.5880328417', '0.3487840891', '0.7078529596', '0.4785490632', '0.8592070341', '0.8612457514', '0.2138537019', '1.431755066', '0.8944930434', '-0.09510844946', '-0.6868780851', '0.3263368011', '1.450708985', '0.6392584443', '0.03967615217', '-0.7770838737', '0.9426200986', '2.124557018', '2.143146038', '1.707077265', '1.565003157', '0.5010749698', '1.202620149', '2.431164503', '2.237693071', '1.734427214', '1.005700111', '1.138544083', '0.2603386641', '-0.3405054212', '-1.13293767', '-1.23589766', '-0.8443131447', '0.2530223131', '0.7214143276', '0.1205207482', '-0.9124556184', '-1.577852249', '-1.03206861', '0.4048477709', '0.5951146483', '1.008153915', '1.117931247', '0.864123404', '0.504380703', '0.2301800549', '-0.06435830146', '0.007861191407', '1.320737958', '1.573301315', '1.27688086', '0.5768035054', '0.7406945229', '1.34832418', '1.084285617', '-0.108325623', '-0.6758673191', '-0.4043287337', '-0.2944597304', '-0.3409011364', '-1.486655831', '-2.425123692', '-1.312093496', '-0.295930773', '0.3983861208', '0.1484964043', '-0.4735882878', '-0.8044605255', '-1.649269462', '-1.368407845', '-0.6150743365', '-0.7459329367', '-1.130435348', '-0.7068041563', '-0.7446772456', '-0.8368780017', '-0.9693124294', '-0.9329874516', '-0.604316473', '-0.687076807', '0.9309118986', '0.9742251635', '0.8091343641', '1.1927948', '0.6584393382', '0.2817674279', '-0.07421188056', '0.2028697878', '0.3433402777', '-0.3587962091', '-1.305281043', '-0.1156534776', '0.5732784867', '0.4778008759', '-0.5240568519', '0.2191939056', '0.1160228625', '0.1088101119', '0.05199088529', '-0.3698270023', '-0.04653837159']"
1006,"['2.116252899', '1.773696065', '1.794222355', '0.03168853745', '1.282785535', '2.003165245', '2.677551508', '2.01894474', '1.529417634', '0.8509452343', '1.882576823', '2.22745347', '1.131008863', '0.8053042293', '-0.5605210662', '0.03944923356', '0.4242104888', '0.6551721692', '0.3071630597', '0.2138702571', '-0.3711004257', '-0.3769634366', '-0.3611696362', '1.231512189', '2.569362402', '1.475600362', '-0.7373381257', '0.1617554426', '1.248060107', '1.371845007', '0.9413153529', '0.7454586029', '0.5359783769', '0.8118882179', '1.065424323', '1.3179667', '0.07395452261', '-0.05064120144', '1.142962337', '2.41748786', '1.380746722', '-1.668054819', '-2.116982222', '-0.7223438621', '0.4607470036', '2.304682016', '1.93703711', '-0.4241302311', '-2.005181313', '-1.139308333', '-0.9577153325', '0.210741207', '1.309683323', '0.589987576', '-0.9870872498', '-0.2441623807', '-0.9880644679', '0.7786697745', '-0.252106756', '0.9638730884', '0.4136403799', '-1.310408115', '-0.4864133596', '-0.1920188665', '-0.2731719017', '-2.395741463', '-3.366750479', '-1.4185853', '1.477539182', '-0.396730721', '-0.6927440166', '-1.448239684', '-1.84636724', '-0.1645128727', '1.850413084', '-1.380022883', '-0.1539281756', '0.7708932161', '-0.3092727959', '-1.35700655', '-0.8595204949', '-0.3899800479', '1.435214877', '0.6759549379', '-2.503459692', '-2.298745632', '0.1352828443', '0.6394714713', '0.5341864824', '-0.6936260462', '-1.418816686', '-1.782201409', '-2.249723196', '-0.8454575539', '-0.3587541282', '-2.542026043', '-4.261586666', '-2.624906063', '-0.5848597288', '-2.350577116', '-2.885979414', '-1.771682143', '0.118252933', '-0.5893520117', '-0.06666585058', '1.5121876', '1.464029431', '-0.9254977703', '-0.4275924563', '-1.272352695', '1.601852059']","['0.3048967421', '-0.8767077327', '1.33377552', '0.1429375559', '0.2900345623', '1.153859258', '1.900539279', '1.447515249', '0.3015834689', '-0.9520823359', '-0.1550273448', '1.720151782', '0.4830260575', '-0.7571007609', '-1.72221899', '-1.631267667', '-0.8442531824', '0.7490055561', '0.9497016072', '0.09076355398', '-0.3806818128', '0.06871203333', '0.2941868603', '0.489669621', '1.463668823', '0.7945679426', '-1.328593612', '-0.5319515467', '-0.1476624161', '0.9980896711', '0.08059878647', '-0.7165528536', '-1.027312517', '-0.9663596749', '-0.7776045799', '-1.262301683', '-1.823600054', '-0.2299783379', '0.561087966', '0.3015326858', '-0.3330064714', '-0.6039729118', '-0.3302858472', '-0.1966703534', '-0.2851639092', '-0.6920481324', '-0.6449028254', '-0.7974233627', '-0.9000651836', '-0.1147265658', '-0.4030919373', '0.1722342074', '0.08765753359', '-0.5540127754', '-1.600028992', '-1.913238406', '-1.712598562', '-0.09272617102', '-0.4702448547', '-0.2129487991', '-0.8135817647', '-2.254643679', '-2.432230473', '-0.3781806529', '-0.6081629992', '-1.775909781', '-2.676090002', '-1.205658793', '0.9616109729', '-1.538426518', '-1.974450946', '-2.469037056', '-2.771789312', '-0.7488455772', '0.4571921527', '-1.203638077', '-1.463039041', '-1.912014484', '-2.949435949', '-3.082830191', '-1.777989268', '-0.6066541076', '-0.4043174684', '-1.14766109', '-2.595795393', '-2.632893085', '-0.8988574743', '-0.3062140346', '-0.25481233', '-0.7805970907', '-0.9758632183', '-1.546799421', '-2.308956623', '-1.17686832', '-1.216023922', '-2.859845877', '-3.825074673', '-2.52708602', '-2.363271236', '-3.773046732', '-3.950152636', '-2.632153988', '-2.17361474', '-3.319908857', '-2.900163889', '-0.7839191556', '-1.458886623', '0.1387035996', '-0.07381495833', '-1.102418303', '-0.1927392334']"
1009,"['0.3384769857', '-1.536578655', '-1.44046998', '0.06126080081', '1.125075459', '0.7700197697', '0.9409520626', '0.9186478257', '0.913015306', '-1.992807627', '-1.079330683', '-0.8681026697', '-0.8413903117', '-0.4957208335', '-1.504158735', '-1.61482203', '-2.153863907', '2.693014383', '0.7821546197', '-1.965768099', '-2.002911568', '1.493692398', '1.17936039', '-0.4974966645', '-0.5055277348', '-0.04158963636', '-2.723488569', '-0.6644206643', '0.7312062383', '0.2636854649', '-0.3706696033', '-0.3593865037', '-1.226100445', '-0.6872304678', '-0.5853138566', '-1.121740818', '-1.38947773', '2.146160603', '0.6666631699', '-1.913703084', '-1.346407652', '0.3957217634', '1.146158457', '0.2960382402', '0.4394556582', '-1.765227675', '-1.746590495', '0.2267775238', '0.7844042778', '0.06316736341', '-1.585055351', '0.1514400691', '1.245363235', '0.381821692', '-0.07777902484', '0.5938797593', '0.5655425191', '-1.245910168', '0.4857902527', '1.269864321', '1.049872279', '0.3927543163', '0.147855863', '1.289504647', '0.6601665616', '-0.6881463528', '0.6528181434', '2.543728113', '1.824903965', '0.01510730106', '-0.7905001044', '-1.01686132', '1.267740726', '1.87993145', '-0.4636857808', '-0.4165490866', '0.1995661408', '-0.4524742365', '-0.3273186088', '2.01072216', '2.29113245', '0.05902709067', '2.093621016', '1.842028856', '2.42713809', '3.046776056', '0.272877723', '2.305193901', '2.618622541', '2.453168392', '1.452029824', '1.022478104', '1.88736558', '3.141948223', '1.276247382', '-0.166627869', '0.480020225', '2.098367453', '0.4255503416', '-0.2030290365', '-0.7751232386', '0.6663364172', '1.01090169', '0.6470938921', '-0.1211117879', '0.653793335', '2.436385393', '0.7850350142', '-0.1724176407', '0.0799369961', '0.2638990879']","['-0.4550847709', '-1.222563028', '-1.447057962', '0.1204892322', '0.447260797', '0.5064547658', '0.4523025751', '-0.232549116', '0.003879145952', '-1.918405652', '-1.08087492', '-0.9963371158', '-1.148784518', '-0.2420421094', '-1.118814707', '-1.282304406', '-1.594839096', '1.607998371', '1.132292747', '-0.6995486617', '-2.235865116', '-0.03908444196', '0.570889771', '-0.5698192716', '-1.335996032', '-1.020962', '-3.384373665', '-1.829565287', '-0.1631179601', '-0.3686161935', '-0.8237343431', '-0.4300876856', '-1.075597525', '-0.4474648535', '-0.105837144', '-0.5251467824', '-0.3922924697', '1.373115778', '0.6963914633', '-0.9458409548', '-1.006011248', '-0.2432202399', '-1.191244006', '-1.215862393', '-0.2390735298', '-1.611214638', '-2.057440996', '-0.2226108164', '0.1325069964', '-0.4961383939', '-3.230322599', '-1.715314269', '-0.1144894138', '-1.088491201', '-1.308636069', '-0.05550190806', '0.4805376232', '-1.547287822', '0.557303369', '1.814550519', '0.6570671797', '0.1858716011', '-0.1893078834', '1.778133631', '0.2010445744', '-1.331800461', '-0.03335918859', '1.578933239', '-0.4446803629', '0.3463303447', '-0.368178308', '-0.3442184627', '1.156292319', '-0.1257079393', '-1.976346016', '-0.3572585583', '0.5819917321', '-0.354463011', '-0.4279948771', '1.128189683', '0.9832314849', '0.3764661252', '1.725905061', '0.3185164928', '0.3525731862', '0.8270707726', '1.216388226', '2.290642738', '0.9307368994', '0.4492800832', '0.5282853842', '0.1688174903', '0.9099552035', '1.686366916', '0.6990073323', '-0.5193924308', '0.04277009517', '0.7338379622', '0.6944509745', '-0.01867991313', '-0.4622097313', '0.1517629325', '1.697221875', '1.402197957', '0.5114035606', '0.5723942518', '2.286705494', '0.8145422935', '0.6345582008', '0.7504252195', '1.474203944']"
1010,"['0.6797696352', '-0.486566931', '0.5302860737', '0.3804107606', '-0.1726663858', '0.04718217626', '0.5461013317', '1.115388036', '1.64483726', '-0.002581865992', '-0.04954175651', '0.7073071599', '0.9598940611', '1.063366532', '0.04687277973', '0.3667293489', '0.8099812865', '0.4956746101', '0.3314999342', '-0.1554615945', '0.1162659675', '0.5533578396', '1.018791914', '-0.2079726905', '-0.2487171441', '0.9990561008', '-0.1729948074', '0.027380988', '1.039465666', '1.147821665', '-0.02781809866', '0.02722589672', '-0.6065374613', '-0.09247041494', '0.4396405518', '0.9874221087', '0.757760942', '1.077329755', '1.041006207', '0.2072436512', '0.1119714752', '0.5352335572', '1.342903733', '1.388707161', '1.569797158', '0.5543808341', '1.045291424', '1.997268796', '1.90947938', '0.9403650761', '0.4937699139', '0.6742419004', '1.367013931', '1.496077418', '0.908542037', '1.465327144', '1.450843334', '0.4473214149', '0.7725092173', '0.8004342914', '0.8363158703', '0.5369465947', '-0.3719017208', '1.475047469', '1.478814244', '1.324027181', '2.2967453', '2.163105965', '1.797740698', '1.411032677', '0.8245176077', '1.645715594', '2.315092802', '2.644179583', '2.258343458', '1.778784037', '2.116942644', '1.499966383', '2.56347847', '2.681942463', '2.938275099', '1.451263666', '2.14476037', '2.677505732', '2.787577391', '2.747056007', '1.385184288', '1.757305026', '2.006982088', '2.135613441', '1.110726118', '1.51688385', '2.152495384', '2.491325617', '1.164320827', '0.8900107741', '1.631054878', '2.59900856', '1.505488515', '0.1835341305', '1.505484819', '2.181907415', '3.680480242', '2.269532204', '2.814243317', '2.171905041', '3.783935785', '-0.518085897', '-1.222106338', '-0.269139111', '0.1167378649']","['0.1626767665', '-0.7984775901', '0.6270647049', '-0.04446120188', '-0.1801521778', '0.4719947278', '0.8944607377', '0.249171555', '0.0738940537', '-0.1783004403', '0.3097128272', '1.801130295', '0.8553857803', '-0.506414175', '-0.4664677978', '-0.1341345012', '0.9367753267', '0.3866451681', '0.2706949413', '-0.3558172584', '-0.1358657926', '0.3080449998', '1.359907627', '0.03716286272', '-1.467622519', '-0.1214390844', '0.4295911789', '-0.5440349579', '1.128492236', '1.74424839', '-0.5086371303', '-1.520047188', '0.213816762', '-0.5230107903', '0.02795162424', '0.8827918172', '0.566167593', '0.418197751', '0.2937564552', '-0.1310248822', '-0.3645506799', '-0.7526128888', '0.2911921442', '0.3912984431', '0.8708416224', '0.2239936441', '-0.1116321832', '0.04971927404', '0.423921138', '-0.3288722038', '0.3335123956', '-0.07179240137', '0.8088629246', '0.8612423539', '-0.383456558', '-0.04253163934', '0.3771819472', '0.5140470862', '0.04211488739', '0.08892580867', '0.1234395951', '-0.04792873189', '-0.6960964203', '0.4668088853', '0.7501695752', '0.690737009', '0.7720447779', '0.1279527396', '0.1857798994', '0.8256283402', '0.7885279059', '0.6870822906', '0.5311540961', '0.8520475626', '1.260211825', '0.3885789514', '0.9917314053', '1.445481181', '1.368401766', '0.8349220753', '0.929361701', '0.2548547089', '0.769477725', '1.543718934', '1.292336583', '1.257442236', '0.4411711097', '0.67178303', '0.673527658', '0.8144651055', '0.937068224', '1.129580736', '0.6213586926', '-0.02580044605', '1.128635049', '0.7553209662', '0.1933066547', '-0.2003491223', '1.149417996', '0.6962760091', '0.1702406406', '-0.6568188071', '1.365137935', '1.204325557', '0.2535794675', '-0.5739115477', '0.8420064449', '0.5029813051', '0.05300921947', '-0.2127254307', '-0.746640563']"
1012,"['-0.103355512', '-1.044551969', '0.1846100688', '1.743892789', '2.381146908', '-0.4727247059', '0.4208580554', '1.888130426', '1.79543817', '3.699388742', '-0.132132858', '-0.0833793506', '1.156530023', '0.06437528878', '3.67057848', '0.2574305236', '-0.01404489391', '2.788578272', '1.279134274', '0.989089489', '2.047742367', '3.803847551', '0.6188393235', '0.08587001264', '-0.4250169992', '-0.4535217583', '2.113990784', '4.190891266', '1.073017001', '0.3633225858', '-0.8880067468', '-1.075184703', '1.495635867', '2.68187499', '1.907017708', '2.167938471', '0.881056428', '2.937193871', '1.592452288', '-0.9575710297', '-2.975052357', '-1.95157361', '-1.781946182', '2.260957003', '0.4489136636', '-1.295837998', '-3.370873451', '-2.689763784', '0.1442954987', '2.36498189', '1.656089425', '2.493758917', '1.422432423', '0.9739742875', '-1.536653161', '-1.97980845', '0.8562291265', '1.530042768', '2.225483179', '2.598181725', '2.500771046', '1.81210196', '-0.06153287739', '2.46009922', '2.640781879', '0.3398730755', '-2.977941275', '-3.224651814', '-2.087882519', '0.9744959474', '-1.284819722', '-4.134449959', '-4.17426157', '-2.701859951', '0.6462520361', '0.8790729046', '-0.7556809783', '-2.008777857', '-4.025464535', '-3.040707111', '-0.3092948198', '1.128313184', '1.147750616', '0.6159899235', '-1.10241425', '-0.4672417939', '1.956927776', '2.154216051', '1.258991957', '1.081656694', '3.033190012', '2.270283222', '0.2571513653', '-0.3317770362', '2.794288874', '1.011552572', '-1.442825913', '-1.717036247', '1.529266715', '-0.6525193453', '-3.325837374', '-2.88712883', '-0.03304170445', '-1.036882997', '-3.416740656', '-3.010385752', '0.4251740277', '0.30360955', '-0.3273386955', '-2.257472992', '-2.553656101']","['-0.92194736', '-0.9649321437', '-0.5358815789', '0.3814923465', '-0.07639451325', '-1.646469474', '-1.631980062', '0.9711489081', '0.6596595049', '1.987026453', '0.1613214314', '-0.9570181966', '-0.1486346573', '-1.493893981', '2.501182795', '1.039695859', '0.3370268643', '1.292284966', '0.3559992909', '0.364172399', '1.091941237', '1.957688451', '-0.3583576977', '-1.656942248', '-1.402192831', '-2.251181602', '1.921988606', '2.119018316', '0.6605960131', '-0.4657425284', '-1.172973514', '-1.678749442', '0.6476482749', '0.8871244788', '1.328680873', '1.410766482', '0.5664029717', '1.446895361', '0.5061480999', '-0.8886376023', '-2.4739151', '-2.373919249', '-1.711354852', '0.7032656074', '-0.9829102159', '-2.451702833', '-3.9686203', '-3.866507053', '-1.487510204', '-0.0703490153', '1.735621572', '1.332516551', '0.3016026616', '-0.4653265774', '-2.113253117', '-2.238321781', '-0.4595057666', '0.9596858025', '0.3372677565', '1.246667027', '1.470635056', '0.7101148367', '-0.527267158', '3.233402252', '3.060798407', '0.9299369454', '-1.772699237', '-1.747174501', '-0.4680270255', '1.002176762', '-0.9995043278', '-3.206088781', '-2.884112358', '-1.944868922', '-0.6537359953', '0.3139705062', '-0.6407628655', '-1.944457531', '-3.815996885', '-2.892654657', '-1.063200593', '1.895639181', '1.80979085', '0.2861852348', '-1.580652952', '-0.8215727806', '1.216021299', '1.451422572', '0.7580481172', '0.5318319798', '3.197628736', '2.4243536', '0.8348752856', '0.4650576711', '3.12106657', '0.7965760827', '-0.9592497945', '-0.03448755667', '1.386605263', '-1.553484201', '-3.328860998', '-1.625199676', '0.291831851', '-1.479523063', '-3.597466707', '-2.667072296', '1.346908331', '0.1744946837', '-1.579262733', '-2.78444314', '-3.365106821']"
1013,"['-0.9742383361', '0.5499458313', '-0.1975204796', '-0.7932626605', '-0.6348919272', '-0.5965043902', '-0.4580565393', '0.38560462', '1.087207675', '-0.5466681123', '0.2091477066', '-0.2897047698', '0.5962070227', '1.037272096', '-1.350700736', '-0.4555331469', '-0.7125092745', '-1.142660022', '-0.7515432835', '-0.5144250989', '-1.503605485', '-0.9567182064', '-0.2064432055', '0.6040648222', '1.415932417', '2.072053194', '-1.867137432', '-1.191157103', '-0.9402775168', '-0.996784389', '0.7093040943', '1.851791739', '-1.159166336', '-0.5631087422', '-0.003948067315', '-0.3055278957', '-0.9212045074', '-0.4263561368', '0.2001376003', '-0.1275657713', '0.2783849239', '0.7794687152', '-0.2361328304', '-0.3778547049', '-0.3714162707', '0.3490018845', '1.710770607', '1.495103717', '0.2825447917', '-1.451233745', '-0.8229830265', '-0.9009500742', '-0.3611450791', '0.6052117944', '1.769392967', '1.098529935', '0.5534478426', '6.849197962e-05', '0.02627484687', '1.138478637', '1.293709159', '0.7892825603', '0.4163568318', '0.3638548851', '0.6554900408', '2.163625479', '3.786516428', '2.725974798', '1.339443088', '0.3027773499', '0.7409015894', '2.96786809', '2.803117275', '0.9667090178', '-0.07333234698', '1.100977659', '0.5392209291', '1.23359251', '3.410128355', '2.948894739', '0.9704977274', '1.372691393', '1.512923479', '2.73120451', '3.655643463', '2.619586229', '1.347825885', '2.261433601', '2.711995602', '3.531250477', '0.4158035815', '2.522876501', '4.047055244', '3.680552483', '-0.3556004167', '1.532477617', '3.264366627', '3.035000801', '0.6021960974', '1.092794299', '2.945013523', '3.199690342', '2.957569361', '2.258784056', '3.03017664', '3.098342657', '4.158520699', '1.355425', '1.839530349', '2.153109074', '1.524135351']","['0.2560800314', '1.444153547', '1.026619196', '-1.569502473', '-0.3386044204', '-0.3342830539', '0.03898479789', '1.115795255', '1.663743019', '0.1372022778', '1.264769673', '0.8730216026', '1.632870555', '1.931422353', '-0.3531441391', '0.9966346025', '1.126310468', '-0.4221104085', '-0.321958065', '-0.05623063818', '-1.767710924', '-0.4903007746', '0.3706645966', '0.6508899927', '1.360348225', '1.7043221', '-1.021547556', '0.5204651952', '1.163931012', '0.6591594219', '1.567373753', '1.985874057', '0.4394084215', '1.222418904', '1.689177036', '1.585726619', '0.6558865905', '0.4163968861', '0.1323653311', '-0.3070557117', '0.5985291004', '0.3457765579', '0.1243713051', '0.1817272455', '-0.001613160362', '0.1076145545', '1.587238908', '0.2267794013', '-0.2494142652', '-0.5398564339', '-0.4983396828', '0.2630218863', '1.357841492', '1.684972644', '2.113641024', '-0.427531898', '-0.6155253053', '0.4507046044', '0.8103651404', '2.039500237', '2.050793409', '1.523015022', '-0.6593669653', '2.489930391', '1.729046822', '2.424048662', '3.291292906', '2.370102882', '1.788470149', '-0.04378190264', '0.2916577458', '2.592486382', '2.476165056', '1.367270708', '0.1846903712', '0.8886873126', '-0.08547209948', '0.6800046563', '2.812395573', '2.483185768', '1.334881306', '1.279936671', '2.214624643', '2.698352098', '2.958872318', '2.188190222', '1.280145884', '2.956593037', '2.505266905', '2.674611092', '1.64747417', '3.036796093', '3.598010778', '3.086432219', '1.237644553', '2.045448065', '2.932762861', '2.769026041', '0.6658630967', '0.9339553118', '2.501584053', '2.957304001', '2.564831734', '1.978422046', '2.395279646', '2.825293303', '4.062113285', '0.8701053262', '0.9849843979', '1.194473028', '1.273766756']"
1015,"['1.248933911', '0.9008609056', '1.467190027', '2.396063089', '1.516722202', '0.2326794416', '0.2164974213', '-1.201439977', '-0.6592803001', '1.829284906', '0.7258266211', '0.7465789914', '0.3301743567', '-0.2034751028', '0.7420876622', '0.279440999', '0.0276454594', '-0.08128240705', '0.7873100042', '0.7988231182', '2.135509253', '0.6655691266', '0.1205107942', '1.144835353', '0.1051841974', '-1.202527881', '1.431545734', '0.9777648449', '-0.02623740397', '1.104171753', '1.043194413', '-0.2486682236', '0.5773466229', '0.9221718907', '0.5162311792', '0.8775737286', '1.42499876', '0.4951229692', '1.738039374', '1.538635731', '0.01870647259', '-0.7394285202', '-0.4845655262', '1.196064591', '1.118123412', '1.096585393', '0.1489966214', '-0.1187143028', '0.9004343152', '0.2943933308', '1.496071935', '1.194634557', '0.7550541162', '0.7476804256', '1.018756151', '0.7858375907', '1.215979099', '0.09934730828', '0.9600991607', '1.232408285', '0.6705431938', '0.8287644982', '0.8037178516', '0.1231465191', '0.7274022102', '1.036714673', '1.27491653', '1.247027993', '0.8975000978', '1.855882049', '1.175330162', '-0.3022795916', '0.02911075018', '0.8799564242', '0.9885540605', '0.9276285768', '1.182849884', '0.3772984445', '-1.378394723', '-0.2389010191', '0.5411272049', '1.084653735', '0.932102263', '0.2511129379', '-0.04565293714', '0.5057656765', '1.101881146', '1.398652077', '0.4073525667', '0.7027971148', '0.9572564363', '0.3683646023', '0.8513625264', '1.160625935', '0.971596539', '0.2033490539', '0.333461225', '0.3806352615', '0.4521698058', '-0.1459070742', '0.1509488672', '-0.115073517', '-1.50472784', '-1.737076163', '-1.108329654', '-0.3684845269', '-1.653408289', '-0.2477156669', '-0.6823989749', '1.485615611', '-0.07440888137']","['1.049975634', '1.333521605', '1.8339715', '1.772870421', '0.6194689274', '-0.4993660748', '0.7712872624', '-0.9607492685', '-1.666314483', '0.7393067479', '0.02464023605', '1.541790128', '0.9784559608', '-0.1128482297', '-0.179318428', '0.294814527', '0.4701438546', '0.106342867', '0.3090690374', '0.7001947165', '1.236118913', '-0.3547245264', '-1.044049859', '1.108494282', '-0.3237594366', '-2.766063452', '0.6416506171', '-0.229342401', '-0.7815950513', '1.377255678', '1.072457433', '-1.459701538', '-0.2740758061', '-0.3888044953', '0.1128278449', '1.164466977', '1.424902201', '0.3811234236', '0.8228856325', '0.9004428387', '-1.03051877', '-1.273591399', '-0.9191408753', '1.156198144', '0.4911717772', '0.7431636453', '-0.8926155567', '-1.504312754', '-0.2875114083', '-0.7370777726', '1.197284818', '1.516309023', '1.101154566', '1.598092675', '0.8245786428', '-0.535984993', '-0.1114408597', '0.2194665968', '0.8664788008', '1.130006313', '1.105621815', '0.9699807167', '-0.114667505', '0.7023816109', '0.8878521919', '0.0152014466', '0.3784780502', '1.455937028', '0.8968297243', '1.276642561', '0.7688074112', '-0.7056888938', '0.5199489594', '1.115246058', '0.6794221401', '1.671793938', '0.9546996355', '0.1845414042', '-1.615236521', '-0.1564594358', '0.7881671786', '2.592961073', '2.285893917', '0.8353356123', '0.04251654446', '0.3241283298', '1.945033312', '1.754445314', '0.4925065637', '0.3852125704', '1.063939095', '0.3455080986', '0.7715128064', '1.753853559', '1.692697763', '0.4588182271', '0.244524166', '0.9733489156', '1.563049436', '0.8182162642', '0.5720998645', '0.4218415022', '0.1343426704', '-0.4338055253', '-0.06525598466', '0.09981771559', '-0.4231008589', '0.5045976639', '0.8521777987', '1.980659246', '1.355243921']"
