subject_id,str_raw,comp_raw,soc_raw,door_raw,str_diff,comp_diff,soc_diff,door_diff
1001,"[-35.75059891, -42.86467743, -35.62881851, -3.952398539, -15.67526054, -26.44782257, -22.65098572, -1.019368291, 5.553327084, -23.50961685, -32.8175354, -27.0783596, -16.64513969, -16.7202301, -28.91057777, -25.70349693, -23.73395729, 4.500329018, 6.581429482, 22.47143555, 5.359566212, -0.3372641504, 2.780435801, 12.98855782, 23.52005005, 27.49273872, -8.165125847, -12.23720455, -12.47710991, -11.46856785, 2.747022629, -5.256314754, -20.19054604, -21.7232151, -19.8991642, -18.73640442, -12.83860874, 7.395938873, 20.92630386, 19.32540703, 2.74732995, 12.21807384, -0.127533704, 6.081274509, 6.649913311, 9.628006935, 13.41346931, 20.08227539, -0.7865435481, -6.819637299, -4.919199467, -10.90649509, -14.47927856, 2.049713612, 13.85494709, 9.177742004, -11.00040436, -21.33023834, -7.900214672, 3.391993761, 8.823077202, -6.231738091, -14.94924164, -28.97842789, -27.48164749, -13.20008945, -9.687561035, -7.517010689, -13.44178486, -4.301638603, 10.09323406, 2.97104907, -11.48444462, -13.69842529, -17.17373276, -7.144775391, 12.58015347, 5.027916908, -30.09726906, -29.48634148, -10.29845428, 5.863938332, -5.528037548, -5.710714817, -27.90007973, -45.01763535, -32.71530533, -31.04379463, -42.92912292, -27.33034515, -13.86356544, -13.17592907, 26.01636314, 11.69819736, 44.3036232, -17.86154175, 0.7344998717]","[-15.79563236, -20.49601364, -9.739557266, -2.713314533, 0.3201282322, -1.534021378, -3.31733489, -5.28766489, 7.490542412, -0.8083567023, -4.509915352, -1.140351653, -3.461630344, 4.11860323, -3.636416912, -5.478869915, 6.970641136, 0.05109800398, 6.918347359, 5.84786272, -3.85394001, -0.6309283376, 7.659715176, 7.618489742, 4.105984688, 10.84074879, -2.841982603, -11.46870995, -4.037916183, -0.1256178617, -17.35595322, -3.197509527, -8.790416718, -21.23624039, -12.35709858, -5.313075542, -1.389059544, 13.29017162, 11.52556229, 9.881661415, 19.86805725, 80.60478973, -0.3804779053, 13.59241199, 15.13622856, 5.164822578, 11.89103031, 29.93751717, 39.05286026, -7.318669319, -7.323436737, 6.865055084, 4.54877758, -11.76117325, -4.656520844, -10.14887047, -10.2143755, -3.926399469, -14.51859188, 7.665928364, 8.600743294, -0.9174076319, 2.800224781, 4.884981632, 2.35797739, 6.469203949, 3.579301596, 7.943915367, 5.795403481, 1.22016418, 22.44275475, 57.43949509, -4.878814697, 1.033453345, 6.157015324, -0.0867331028, 3.991832256, 10.65569782, 4.302854538, -6.816721916, -4.129110336, 15.85875511, 14.90254688, -24.07234383, -29.90221405, -25.47293091, -13.9971056, -3.956902027, -5.75430584, -13.26700783, 7.029234886, 7.774566174, -9.705144882, 3.861687422, 3.552342892, -9.37002182, 7.393726826]","[29.14724922, -65.41164398, -45.32009888, 4.536494732, -7.914857864, -12.64774513, 70.1545639, 7.67023468, 99.12736511, -80.92658997, -42.61887741, -21.86993599, 49.75660324, 82.56834412, -95.89360809, -113.2582779, -70.97046661, -30.87187004, -70.67168427, -42.7226944, 15.28233719, -16.15965652, -108.9779892, -74.870224, 6.334725857, 63.06423569, -115.6817017, -97.59462738, -35.81169128, -34.70917892, 42.27903366, 108.8133469, -76.44134521, -77.05984497, -68.70241547, -6.796755314, 166.4777222, -120.624794, -40.92156982, -21.36983109, -95.01399994, -81.3850708, -73.52048492, -106.9905167, -81.20061493, -17.40406418, -223.4460144, -287.9089661, -216.8616638, -108.5388794, -56.54924393, -114.0186844, -166.1085358, 16.45956993, 30.4524765, -224.635025, -16.55298615, -103.8031311, -53.65745926, 46.39891434, 43.94399643, 63.97270966, 77.34889221, 76.45169067, 157.0581512, 191.365921, 50.52721024, 107.4552536, 62.24296188, 133.7007294, 163.5083771, 75.13495636, 13.62746429, 138.6037598, 213.1056213, 129.7301788, -161.5051422, -306.8365173, 117.5841141, 96.258461, -1.720862746, -135.0902557, -88.76023102, 59.67083359, 133.14151, 130.4300232, 109.3584976, 133.7397614, 139.7576599, 207.6004791, 111.6019287, 62.56673431, 220.740036, 47.12438202, -26.47609901, 10.00719833, -42.47115707]","[16.2252903, -134.6084137, -57.07391739, 27.30655289, -17.38217545, -16.2100029, 13.19116211, 15.45693207, 5.392019749, -36.27332306, 8.373693466, 6.644263268, -34.17143631, -67.32849884, 14.66887951, 21.95251083, -13.30077076, 48.31463242, 54.54382324, 106.5604782, 29.52107048, -1.135629654, 26.32652092, 92.59909058, 64.61811829, 121.313385, -17.27067757, -25.52012062, 60.60674286, 60.12943649, 81.95747375, -0.9813542366, 39.6974678, 35.87864685, 11.06637764, 30.15013504, 80.13861847, 63.36640549, 139.4273224, 105.5664825, 72.54393005, 43.35864258, 50.98526001, 112.0086975, 155.069519, 126.624115, 22.64333534, -161.3705139, -181.6633759, -8.618736267, 44.41984177, 134.3963623, 53.64054108, 77.13581848, -75.89120483, -168.758606, 56.01141357, 25.21086693, 30.64867401, 32.37160492, -90.63285828, 24.16140938, 73.05818176, 73.84000397, 114.262619, 51.85819626, 50.84425354, 93.15931702, 34.43647766, 94.31565857, 95.07938385, 96.49068451, 17.41690445, 99.06965637, 77.63331604, -11.36848259, -60.08042145, -156.0704193, 52.30662918, -61.22595596, 2.584625244, -11.90207863, -82.79076385, -32.06536102, -9.578789711, -4.140555382, -21.31435585, 48.9956398, 38.36903381, -11.74260521, 59.65738678, -35.38461304, -11.03956127, -18.86699104, 28.37388039, 35.32530975, -15.50226402]","[-0.59233588 -0.70093141 -0.59047691 -0.10694024 -0.2858883  -0.45033014
 -0.39237189 -0.0621679   0.03816349 -0.40547879 -0.54756302 -0.45995521
 -0.30069338 -0.30183963 -0.48792379 -0.4389681  -0.40890332  0.02208961
  0.05385735  0.29641635  0.03520576 -0.05175566 -0.00416435  0.15166138
  0.31242332  0.37306592 -0.17124701 -0.23340679 -0.23706892 -0.22167365
 -0.0046744  -0.12684437 -0.35481358 -0.37820958 -0.35036567 -0.33261628
 -0.24258715  0.06629074  0.2728301   0.24839261 -0.00466971  0.13990004
 -0.04855415  0.04622255  0.05490275  0.10036298  0.1581476   0.25994611
 -0.05861386 -0.15070829 -0.12169834 -0.21309368 -0.26763178 -0.01531874
  0.16488671  0.09348974 -0.21452719 -0.37221084 -0.16720317  0.005171
  0.08807583 -0.14173408 -0.27480571 -0.48895952 -0.46611135 -0.24810511
 -0.1944868  -0.16135361 -0.25179456 -0.11227135  0.10746462 -0.00125466
 -0.22191601 -0.25571215 -0.30876229 -0.15567149  0.14542714  0.03014317
 -0.50603849 -0.49671276 -0.20381201  0.04290494 -0.13099218 -0.13378073
 -0.47249866 -0.73379605 -0.54600249 -0.52048709 -0.70191517 -0.46380174
 -0.25823299 -0.24773631  0.35052923  0.13196418  0.62968202 -0.31926161
 -0.03539531]","[-0.28772576 -0.3594765  -0.19528051 -0.08802578 -0.04172065 -0.07002401
 -0.09724608 -0.12732292  0.06773485 -0.05894683 -0.11545067 -0.06401469
 -0.09944873  0.01626261 -0.10211682 -0.13024164  0.05979862 -0.04582736
  0.05900036  0.04265954 -0.10543729 -0.05623841  0.07031725  0.06968795
  0.01606999  0.11887534 -0.08998988 -0.22167582 -0.10824566 -0.04852491
 -0.31154386 -0.09541696 -0.180792   -0.37077597 -0.23523696 -0.12771081
 -0.06781119  0.15626548  0.12932893  0.10423499  0.2566761   1.18381488
 -0.05241531  0.16087914  0.18444531  0.03223302  0.13490776  0.41038517
  0.54952976 -0.15832596 -0.15839873  0.05818686  0.02282917 -0.22614023
 -0.11768859 -0.20152863 -0.20252856 -0.10654337 -0.26823189  0.07041209
  0.08468193 -0.06061148 -0.00386228  0.02796128 -0.01061313  0.05214424
  0.00803024  0.07465553  0.04185876 -0.02798171  0.29597854  0.83019949
 -0.12108187 -0.03083183  0.04737872 -0.04793134  0.01432747  0.11605056
  0.01907518 -0.15066379 -0.10963773  0.19547459  0.18087819 -0.41406874
 -0.503061   -0.43544853 -0.26027147 -0.10700899 -0.13444614 -0.24912661
  0.06069304  0.07207044 -0.19475521  0.01234082  0.00761871 -0.1896396
  0.06625697]","[ 0.39832182 -1.0451081  -0.73841312  0.02264167 -0.1674267  -0.23967364
  1.02429346  0.07047783  1.46655972 -1.28194185 -0.69717931 -0.38044926
  0.71292109  1.21378829 -1.51041154 -1.7754811  -1.12996284 -0.51786268
 -1.12540197 -0.69876406  0.18667564 -0.29328254 -1.71014302 -1.18949216
  0.05009145  0.91606047 -1.81247437 -1.5363774  -0.59326844 -0.57643873
  0.5987769   1.61441505 -1.21347513 -1.22291646 -1.09534132 -0.150359
  2.49465467 -1.88793007 -0.67127011 -0.37281522 -1.49698443 -1.2889405
 -1.16888856 -1.6798045  -1.2861248  -0.31227827 -3.4574834  -4.44150246
 -3.3569741  -1.70344006 -0.90982465 -1.78708861 -2.58223381  0.20464595
  0.41824596 -3.4756335  -0.29928667 -1.63114944 -0.86568191  0.66166638
  0.62419236  0.92992821  1.134114    1.12041833  2.35086607  2.87456998
  0.72468431  1.59368392  0.90352382  1.99431789  2.44932798  1.10031854
  0.16141421  2.06916205  3.20642384  1.93370792 -2.51196357 -4.73042921
  1.74829973  1.42276625 -0.07287612 -2.10874357 -1.40152142  0.8642606
  1.98578147  1.94439096  1.6227367   1.99491371  2.08677619  3.12238852
  1.6569824   0.90846617  3.32296224  0.67274055 -0.45076177  0.10615129
 -0.69492437]","[ 0.2010697  -2.10138831 -0.91783372  0.37022382 -0.31194414 -0.29405107
  0.15475411  0.18934081  0.03570116 -0.6003152   0.08121604  0.0548165
 -0.56823015 -1.07436865  0.17731128  0.28849502 -0.249642    0.69090958
  0.78599741  1.58002528  0.40402816 -0.06394261  0.35526375  1.36690641
  0.93978029  1.8052266  -0.31024214 -0.43616888  0.87854714  0.87126112
  1.20446343 -0.06158762  0.55936962  0.50107578  0.12231953  0.41363075
  1.17669883  0.92067305  2.08173363  1.56485206  1.06076684  0.615257
  0.73167638  1.66319168  2.32050985  1.88629424  0.29904038 -2.50990849
 -2.81967654 -0.17817132  0.63145608  2.00493664  0.77220892  1.13086145
 -1.20507731 -2.62268681  0.8084      0.33823343  0.42124089  0.44754122
 -1.43010684  0.32221359  1.06861683  1.08055125  1.69759752  0.74500165
  0.72952394  1.3754582   0.47906125  1.39310961  1.40476778  1.42631111
  0.21925955  1.4656788   1.13845569 -0.22014586 -0.96372764 -2.4290032
  0.75184692 -0.98121408 -0.00715338 -0.22829114 -1.31039823 -0.53608117
 -0.19282642 -0.10981244 -0.3719684   0.70130507  0.53909124 -0.22585679
  0.86405534 -0.58674915 -0.21512492 -0.33460967  0.38651644  0.49262916
 -0.28324753]"
1006,"[-15.90130615, -26.59548378, -12.46537876, 1.395040274, -6.023074627, -3.311202765, -2.530614138, -12.37319756, -6.440826893, -5.256047726, -0.5430333614, 2.488603354, 2.414377451, 7.700048447, 0.5652801991, 11.67905045, 12.86404324, -3.283429146, 14.08175468, 14.10732651, 2.656983614, 4.906604767, 11.36282349, 13.07146549, -4.122160912, -13.98093414, 9.741411209, 13.49183369, 21.29189682, 23.78010178, 14.57803631, 17.05112648, 15.29013824, 33.40858841, 38.93838882, 29.13549805, 21.14517403, 21.70218086, 30.94869995, -11.11790752, -47.57249832, -46.74154282, 12.41622925, 17.21354866, 9.015421867, -23.21573067, -28.2679863, -13.75637341, -7.156391621, 18.42430305, 20.2146759, 27.26096535, 34.43673706, 7.78811121, 2.604986429, 13.82484341, 51.93379593, 57.21458435, 38.62186813, 21.5497818, 8.074315071, 7.446825504, 17.8912735, 4.36115551, -51.81615448, -51.24766922, 10.86166668, 18.19761086, 8.323332787, -28.4063549, -31.37446594, -18.86298943, 14.90931129, 13.24299049, -1.930643559, -43.56359863, -29.60751534, -3.532552242, 29.10591125, 22.42869949, -8.059314728, -6.665361404, 12.158885, -17.29382515, -13.012537, -28.69971657, -43.1936264, -5.38462925, -12.07924366, -43.84535599, -14.87064457, -16.03003693, -32.28655624, -19.03310776, -3.769619226, -15.48536777, -9.725676537]","[14.11210251, 28.51017952, 17.51483917, -29.20747948, -17.44181252, 1.555381536, 21.71321869, 25.53210258, 26.46881104, -19.58430099, 10.38660717, 14.10214138, 14.87781906, 25.45228577, -15.30091095, 4.501093864, 2.898131847, -7.804500103, 5.482653618, 29.90423965, -25.45833397, -17.82343674, 5.793837547, 35.52231216, 39.27848053, 36.1721077, -35.63884735, -30.6601963, 10.89311695, 23.37331009, 17.08098221, 21.46841812, -32.86811829, -22.73951912, 11.82805538, 2.645984888, 1.126046181, -1.607488513, 24.90751648, 51.36285019, 27.8565197, 3.615527153, -16.34068108, 7.203415394, 40.97830963, 53.07663345, 37.44297028, 10.28813171, -10.17535686, -36.10913849, -36.52721405, -2.685562372, 32.7647438, 38.35106277, 26.56328011, 3.670747519, -31.17498589, -2.854600191, 7.729122639, 13.13187695, 7.410148621, -25.34280968, -19.64374542, 0.2151700854, 37.74541855, 70.71979523, -14.86611271, -3.137782097, 10.52511024, 6.469770908, 22.72648621, 42.20939255, -13.56269741, -10.29575062, 19.16709137, 38.49134064, 21.02361488, 7.119747162, -13.50803947, 12.82834625, 35.03942871, 17.57499886, 22.03936386, -37.91906738, -34.47397995, -23.72826958, 19.81490898, -30.52807236, -27.78754807, 15.8912096, -14.4152832, 1.650422454, 25.35828781, 18.76737022, 13.23851395, -27.62575912, -0.03047872894]","[115.2442093, 118.8271561, 73.30226135, -22.59354591, 12.65023136, 37.76872253, 60.64030075, 40.59679031, 31.51169395, 36.42633057, 74.78605652, 42.76107788, 21.45642281, 25.26587105, 16.11767578, 57.89384842, 65.98132324, -24.44402313, -55.49576187, -28.54080582, -6.35454464, -26.23742485, -39.42108917, 23.49975777, 23.33819008, -11.39867115, 5.953584194, 14.42431736, 66.43441772, 38.12565994, 8.633161545, 16.60594368, 32.39431763, 47.86341476, 68.4466629, 124.4041061, 92.49887848, -14.31436729, 70.02887726, 126.7427597, -52.52277374, -146.6565247, -31.06224251, 23.25087357, 150.1187286, 160.3160858, 48.37915039, -41.73638535, -67.18938446, -17.82427406, 14.57610512, 112.5737228, 94.00733948, 28.29439163, 58.08411026, 45.20415497, 35.65187836, 36.27458954, 54.17277908, 48.55566406, 58.0242157, 23.93635941, -30.96213913, -29.0531311, 23.28950882, 54.51250076, 39.9961319, 89.00679016, 121.2511597, 106.2957535, 41.512146, 64.44481659, -22.37976456, 35.34709167, 176.0844574, 188.6579132, 137.3071289, 57.94623566, 107.3321838, 92.28643799, 28.93627357, 39.28783417, 11.64928818, -3.744181871, 5.320247173, 27.30661774, 64.30594635, 15.03394222, -6.68386507, 48.19701004, 107.6380157, 156.6425781, 138.9853821, 197.7036896, 171.9035187, -52.15446854, 10.08159447]","[-44.02519608, 11.72120476, 16.66772842, 70.05860138, 41.83987045, -9.553850174, -18.53185463, 45.54631424, 17.89790535, -18.51110077, -36.63604736, -28.51588249, 15.2495327, -31.45899773, 3.311654329, 1.487337828, -24.04308319, -20.14482307, -49.5202179, -29.36576462, -6.511655331, 12.82151031, 16.61766243, 58.10308838, 114.9897079, 57.19591141, 29.49357986, 29.01566696, 13.6929884, -60.3357048, -71.58654785, -45.37388229, 32.55619812, -6.737586498, -37.8842659, -62.51198578, -66.038414, -63.68743896, -21.46753502, 28.7860527, -115.9886322, -198.7891998, -29.58216286, 29.56802177, 151.0508118, 138.2065125, 8.602456093, -37.17248154, 80.97398376, 14.6432991, 88.31533051, 76.4340744, 17.68913651, 10.21692181, -14.56529522, -58.14070892, 10.1652298, -110.777832, -130.6026611, -54.31387711, 0.044096414, -32.09544754, -16.79107666, -9.814412117, 14.83436108, -8.068698883, -19.84958267, 16.1023407, -37.62891388, -66.71153259, -55.13656235, -9.818097115, -18.15672302, -9.932918549, -0.3800063431, -40.7092247, -51.52609253, -18.84972572, -47.19405746, -178.3442993, -69.33933258, -36.84649658, -55.55366135, 55.25696182, 13.15817356, 0.05819925293, -53.77976227, 16.64579201, -21.01407433, -76.19381714, 32.07055664, -88.17427826, -189.7399902, -94.34407043, -192.0180969, -12.33516788, -39.38716125]","[-0.47286235 -0.68222977 -0.40559479 -0.13423965 -0.27946929 -0.22637707
 -0.21109494 -0.4037901  -0.28764792 -0.26445266 -0.17218268 -0.1128302
 -0.11428337 -0.01080208 -0.15048444  0.06709763  0.09029707 -0.22583333
  0.11413706  0.1146377  -0.1095337  -0.06549129  0.06090664  0.09435792
 -0.24225377 -0.43526588  0.02916311  0.10258776  0.25529507  0.3040084
  0.12385311  0.17227053  0.13779443  0.49251204  0.60077282  0.40885475
  0.25242257  0.26332749  0.44435308 -0.3792144  -1.0929115  -1.0766433
  0.0815299   0.17545039  0.01494991 -0.61606197 -0.71497353 -0.4308695
 -0.30165703  0.19915417  0.23420556  0.37215571  0.51264083 -0.00907801
 -0.11055168  0.10910733  0.85519302  0.95857872  0.59457607  0.26034386
 -0.0034748  -0.0157596   0.18871868 -0.07616993 -1.17599253 -1.1648629
  0.05109514  0.19471606  0.00140039 -0.71768247 -0.77579126 -0.53084531
  0.13033872  0.09771598 -0.19934889 -1.01442646 -0.74119843 -0.23071058
  0.40827551  0.27755105 -0.31933419 -0.29204379  0.07649169 -0.50012468
 -0.41630689 -0.72342581 -1.00718325 -0.26696999 -0.39803516 -1.01994262
 -0.45268437 -0.47538261 -0.79364789 -0.53417583 -0.23535181 -0.46471924
 -0.35195772]","[ 0.1147312   0.39661245  0.18134896 -0.73336664 -0.50302193 -0.13110053
  0.26354358  0.33830855  0.35664715 -0.54496693  0.04179456  0.11453618
  0.12972217  0.33674592 -0.461108   -0.07343026 -0.10481257 -0.3143455
 -0.05421357  0.42390495 -0.65996699 -0.51049325 -0.04812131  0.53389389
  0.60743104  0.5466154  -0.85927804 -0.7618075   0.05171086  0.29604436
  0.17285504  0.25875095 -0.80503354 -0.60673885  0.07001481 -0.10974903
 -0.13950593 -0.19302226  0.32608059  0.84401522  0.3838153  -0.09076762
 -0.48146431 -0.02052501  0.64070978  0.87756715  0.57149596  0.03986664
 -0.36076143 -0.86848526 -0.87667022 -0.21412847  0.47990704  0.58927433
  0.35849664 -0.08968653 -0.7718859  -0.21743784 -0.01023287  0.09554064
 -0.01647765 -0.65770529 -0.54613071 -0.15733879  0.57741721  1.22297971
 -0.45259565 -0.22298189  0.04450614 -0.03488809  0.28338103  0.66481156
 -0.42707777 -0.36311846  0.21369626  0.59202065  0.25004273 -0.02216305
 -0.42600769  0.0895982   0.52444014  0.18252675  0.26992876 -0.90391951
 -0.83647262 -0.62609631  0.22637904 -0.75922082 -0.70556765  0.14956203
 -0.44376944 -0.12923985  0.33490566  0.20587064  0.09762834 -0.7024002
 -0.16214803]","[ 2.0946654   2.16481126  1.27353846 -0.60388103  0.08611112  0.57787344
  1.02564638  0.63324051  0.45537521  0.5515925   1.30258776  0.67561229
  0.25851611  0.33309635  0.15399571  0.97187715  1.13021132 -0.64010912
 -1.24803079 -0.72031471 -0.28595871 -0.6752198  -0.93332565  0.29851991
  0.29535679 -0.38471111 -0.04499384  0.12084365  1.13908187  0.58486146
  0.00746613  0.16355488  0.47265495  0.77550432  1.178477    2.27399512
  1.6493641  -0.44179374  1.20945312  2.31978058 -1.18982651 -3.03274899
 -0.76967864  0.29364733  2.77742832  2.97706914  0.78560123 -0.97865382
 -1.47696504 -0.51050965  0.1238153   2.04238341  1.6788963   0.39238782
  0.97560204  0.72344212  0.5364305   0.54862175  0.89902717  0.78905697
  0.97442944  0.30706757 -0.76771885 -0.73034486  0.29440372  0.90567814
  0.621481    1.58099704  2.21226768  1.9194752   0.65116107  1.10013005
 -0.59969568  0.53046348  3.28577761  3.53193697  2.52660665  0.97290277
  1.93976612  1.645205    0.4049544   0.60761416  0.06651496 -0.23485381
 -0.05739312  0.37304948  1.09741129  0.1327787  -0.29240605  0.78203534
  1.94575361  2.9051503   2.55946299  3.70903248  3.20392444 -1.18261595
  0.03582312]","[-1.02346348  0.06792292  0.16476448  1.21003505  0.65757716 -0.34859376
 -0.52436245  0.73014081  0.18884852 -0.52395613 -0.87880093 -0.71982676
  0.13699947 -0.7774462  -0.09671675 -0.13243267 -0.63225964 -0.55594066
 -1.13104337 -0.7364655  -0.28903457  0.08946437  0.1637843   0.97597359
  2.08968284  0.95821315  0.41586517  0.40650874  0.10652591 -1.34278575
 -1.56305139 -1.04986765  0.4758242  -0.29345779 -0.90323818 -1.38539233
 -1.45443169 -1.408405   -0.58183632  0.40201342 -2.43234215 -4.05338694
 -0.74070208  0.41732257  2.79567637  2.54421451  0.00686499 -0.88930308
  1.42373315  0.12513081  1.56745985  1.33485216  0.1847613   0.03847252
 -0.44670633 -1.29981277  0.0374605  -2.33032665 -2.71845124 -1.2248922
 -0.16068802 -0.78990642 -0.49028202 -0.35369496  0.12887136 -0.31951791
 -0.55016053  0.15369549 -0.89823897 -1.4676098  -1.24099849 -0.3537671
 -0.51701823 -0.35601504 -0.16899098 -0.95854438 -1.17031379 -0.53058563
 -1.0855025  -3.65312278 -1.51905608 -0.88292104 -1.24916433  0.92025297
  0.09605546 -0.16041192 -1.21443546  0.16433502 -0.5729586  -1.65325114
  0.46631645 -1.88780103 -3.87622422 -2.00859138 -3.92082431 -0.40304556
 -0.93266141]"
