29  30  29  28  29  30  29  28  30  29  28  29  28  29  29  28  
54  55  55  55  56  54  54  54  55  55  55  56  56  54  55  55  
21  21  21  21  21  22  22  22  22  22  22  22  22  23  23  23  
2.082530737  2.254707813  1.502779961  1.085183144  0.5131760836  1.98129034  1.641598463  1.254841208  2.205643892  1.704334974  1.128503799  1.344600797  1.144156098  1.004256248  1.587540269  1.266334891  
