22  22  24  23  22  21  20  23  22  21  20  24  23  22  21  20  25  24  23  22  21  20  25  24  23  22  21  20  21  20  26  25  24  23  22  21  20  25  24  23  22  21  20  24  23  22  21  20  25  24  23  22  21  25  24  23  22  21  24  23  22  21  20  24  23  22  23  22  23  22  
41  42  41  41  41  41  41  42  42  42  42  40  40  40  40  40  41  41  41  41  41  41  42  42  42  42  42  42  39  39  40  40  40  40  40  40  40  41  41  41  41  41  41  42  42  42  42  42  38  39  39  39  39  40  40  40  40  40  41  41  41  41  41  38  38  38  39  39  40  40  
15  15  16  16  16  16  16  16  16  16  16  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  20  20  20  20  20  20  20  
0.6013100147  0.6471930742  -1.713053584  -1.501116633  -1.160358191  -0.2501142323  0.09828937799  -1.316371202  -0.5881946683  0.1003267989  0.103822507  -1.142285943  -1.149290442  -1.43963778  -0.4891085327  0.3031236827  -1.142730474  -0.9712613821  -0.9693059325  -1.413436651  -1.050077319  -0.179029718  -0.6363885403  -0.2370330542  -0.1421087235  -0.8308512568  -0.8749276996  -0.3320628107  -0.2899602354  0.3712626398  -0.8772577643  -1.238788247  -0.7124905586  -0.3314343691  -0.4722351134  0.007900869474  0.4654944837  -1.100333095  0.03848988935  0.5327923298  -0.3845502734  -0.8645628095  -0.5416955352  1.125225186  1.464142323  0.3070308566  -1.048041821  -1.26331687  1.243252158  1.256990314  0.4756223857  0.02861373872  -0.266435802  0.5543546677  0.8162360191  0.3079330623  0.2712170482  0.9647966623  1.356012464  1.250036716  0.7429395914  0.5118504763  0.3600229919  2.1468575  1.528168201  0.7690677643  0.853051126  0.06002523005  -0.03272081912  -0.1875205934  
