29  30  29  28  29  30  29  28  30  29  28  29  28  29  29  28  
54  55  55  55  56  54  54  54  55  55  55  56  56  54  55  55  
21  21  21  21  21  22  22  22  22  22  22  22  22  23  23  23  
-1.726473808  0.3466186821  0.9180090427  1.778989315  1.931444407  -0.8166353106  0.2601709664  2.367335558  0.1390002072  0.6323700547  1.169386387  1.286665201  0.8679118752  1.09613204  0.9966144562  1.211027622  
