22  22  24  23  22  21  20  23  22  21  20  24  23  22  21  20  25  24  23  22  21  20  25  24  23  22  21  20  21  20  26  25  24  23  22  21  20  25  24  23  22  21  20  24  23  22  21  20  25  24  23  22  21  25  24  23  22  21  24  23  22  21  20  24  23  22  23  22  23  22  
41  42  41  41  41  41  41  42  42  42  42  40  40  40  40  40  41  41  41  41  41  41  42  42  42  42  42  42  39  39  40  40  40  40  40  40  40  41  41  41  41  41  41  42  42  42  42  42  38  39  39  39  39  40  40  40  40  40  41  41  41  41  41  38  38  38  39  39  40  40  
15  15  16  16  16  16  16  16  16  16  16  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  20  20  20  20  20  20  20  
-0.3923277855  -1.12898314  0.6001105309  0.3460098505  0.1691636443  -0.2558487654  -1.709389687  0.4345773458  -0.232293725  -1.110942245  -1.308662534  -1.456406116  -1.816268921  -1.813942909  -1.892739415  -2.132040501  -1.511422157  -0.02238092199  -0.0009607198299  0.06093027443  -0.6398613453  -0.862300694  -1.161302328  1.455381751  0.7074844837  0.02270879038  -0.4417897761  -0.6045342684  1.1714679  0.4846500754  0.2172213346  0.06995490938  -0.5251088142  0.5475541949  0.1264582723  -0.8864423633  -0.7464510798  -0.003413570346  -0.00379330758  0.7440638542  0.383249253  -0.5276093483  -0.2120223343  1.278918982  0.8399965167  0.3213858902  -0.07806156576  -0.3996420503  0.9554963708  0.6478129625  1.361493707  1.692108631  1.012382865  -0.3840112984  -0.4006932676  1.201457858  0.5850481987  -0.2976507246  -0.3271995187  0.7081426382  0.413081497  -0.3702699244  0.1421893984  0.1670883894  -0.05349231139  0.3812856376  0.2676445544  -0.4627367854  0.3031244874  -1.209230065  
