29  30  29  28  29  30  29  28  30  29  28  29  28  29  29  28  
54  55  55  55  56  54  54  54  55  55  55  56  56  54  55  55  
21  21  21  21  21  22  22  22  22  22  22  22  22  23  23  23  
-0.1377961189  -0.5070967078  0.1808470339  0.1993344575  0.1348349452  -0.4020148516  0.2018266916  -0.6349747181  -0.6330440044  0.1291867495  -0.006418131292  -0.06225466728  0.1397268027  0.1153857112  -0.1031897292  0.06040313467  
