29  30  29  28  29  30  29  28  30  29  28  29  28  29  29  28  
54  55  55  55  56  54  54  54  55  55  55  56  56  54  55  55  
21  21  21  21  21  22  22  22  22  22  22  22  22  23  23  23  
-0.009500614367  -0.6086294651  -0.2201861143  1.516452551  0.005757434294  -0.164896071  0.2914126813  1.148405313  -0.7309212685  -0.0880760774  2.187680483  0.1365605295  3.399133444  0.5078453422  0.04744137451  0.8710182309  
