29  30  29  28  29  30  29  28  30  29  28  29  28  29  29  28  
54  55  55  55  56  54  54  54  55  55  55  56  56  54  55  55  
21  21  21  21  21  22  22  22  22  22  22  22  22  23  23  23  
0.6684925556  0.1910517663  0.7173005939  1.221828699  0.8875148892  -0.9216054082  -0.534050107  0.4980203807  -0.7988490462  0.3721437752  1.12594831  0.893515408  0.944832325  -1.238767505  -0.4920319021  0.155479759  
