29  30  29  28  29  30  29  28  30  29  28  29  28  29  29  28  
54  55  55  55  56  54  54  54  55  55  55  56  56  54  55  55  
21  21  21  21  21  22  22  22  22  22  22  22  22  23  23  23  
1.51236999  2.40472579  2.482379436  1.257641792  1.944611549  1.849106789  1.694880128  1.833824515  2.103783846  1.753570676  0.76970011  0.4428584278  0.5597066283  1.062353373  1.403167844  1.491617203  
