29  30  29  28  29  30  29  28  30  29  28  29  28  29  29  28  
54  55  55  55  56  54  54  54  55  55  55  56  56  54  55  55  
21  21  21  21  21  22  22  22  22  22  22  22  22  23  23  23  
0.4402033389  0.1746059656  0.5751346946  0.5259250998  0.1143170968  1.199296594  1.308208704  0.8954662085  1.086966395  1.021609306  0.6196495891  0.7430279255  0.2434263676  1.703493953  1.26990366  0.7248203754  
