29  30  29  28  29  30  29  28  30  29  28  29  28  29  29  28  
54  55  55  55  56  54  54  54  55  55  55  56  56  54  55  55  
21  21  21  21  21  22  22  22  22  22  22  22  22  23  23  23  
2.840071678  2.375649691  2.352822304  2.206934452  2.081711769  2.216683626  2.586816788  1.835791469  2.985342264  3.006617069  1.957665682  2.132009745  1.63706708  1.088007927  1.26431191  0.3663562238  
