29  30  29  28  29  30  29  28  30  29  28  29  28  29  29  28  
54  55  55  55  56  54  54  54  55  55  55  56  56  54  55  55  
21  21  21  21  21  22  22  22  22  22  22  22  22  23  23  23  
0.4695250988  0.5211231112  0.6700226665  0.3125499487  0.6062756777  0.3201879263  -0.0677241683  -0.3832740784  0.5298904181  0.6777993441  0.3005819917  0.723978579  0.2831588089  -0.5510745645  0.04258207604  -0.1455446184  
