29  30  29  28  29  30  29  28  30  29  28  29  28  29  29  28  
54  55  55  55  56  54  54  54  55  55  55  56  56  54  55  55  
21  21  21  21  21  22  22  22  22  22  22  22  22  23  23  23  
0.119074814  -0.7406256199  -0.101447463  1.609443784  0.4421212971  -0.8522120714  0.2239183187  0.9156814218  -1.273241401  -0.4045933187  0.1661086529  -0.4887239635  0.2837881446  -0.1855581403  -0.5430635214  -0.6373771429  
