29  30  29  28  29  30  29  28  30  29  28  29  28  29  29  28  
54  55  55  55  56  54  54  54  55  55  55  56  56  54  55  55  
21  21  21  21  21  22  22  22  22  22  22  22  22  23  23  23  
0.8132234812  1.010495305  1.040003061  0.8983618617  1.01236856  0.4961173534  0.1391231567  1.407066107  0.6362524629  0.8625219464  1.384993196  1.04631722  1.314902067  -0.2359802425  0.8090717196  1.96235466  
