29  30  29  28  29  30  29  28  30  29  28  29  28  29  29  28  
54  55  55  55  56  54  54  54  55  55  55  56  56  54  55  55  
21  21  21  21  21  22  22  22  22  22  22  22  22  23  23  23  
-0.5363692045  0.5831291676  0.181998238  -1.154306293  0.6696315408  -0.04535455257  0.3174860775  0.2746238708  1.027514338  0.4598830938  -0.06198832393  0.1619434655  0.1382977217  0.994160533  1.032865167  1.309611082  
