27  26  25  24  36  35  34  33  27  26  25  24  36  35  34  33  28  27  26  25  35  34  33  28  27  26  25  36  35  34  33  28  27  26  25  36  35  34  27  26  25  26  32  29  28  27  35  34  33  32  27  26  34  33  32  28  27  26  34  33  27  26  35  34  33  27  26  25  35  34  26  25  32  28  32  28  27  33  32  28  27  33  32  27  33  26  34  33  33  28  33  32  28  33  33  
44  44  44  44  45  45  45  45  45  45  45  45  44  44  44  44  44  44  44  44  45  45  45  45  45  45  45  46  46  46  46  46  46  46  46  47  47  47  47  47  47  48  44  44  44  44  45  45  45  45  45  45  46  46  46  46  46  46  47  47  47  47  48  48  48  48  48  48  49  49  49  49  44  44  45  45  45  46  46  46  46  47  47  47  48  48  49  49  44  45  46  47  47  48  49  
20  20  20  20  20  20  20  20  20  20  20  20  21  21  21  21  21  21  21  21  21  21  21  21  21  21  21  21  21  21  21  21  21  21  21  21  21  21  21  21  21  21  22  22  22  22  22  22  22  22  22  22  22  22  22  22  22  22  22  22  22  22  22  22  22  22  22  22  22  22  22  22  23  23  23  23  23  23  23  23  23  23  23  23  23  23  23  23  24  24  24  24  24  24  24  
0.1878912449  -0.246079579  0.9593248367  1.855137706  3.066000462  2.862728596  1.103029013  -0.705717802  0.4633342028  -0.5428535938  1.085144877  2.25588274  2.051879168  1.407664657  1.147052169  0.6033526063  0.01053549815  0.9362936616  0.5007143021  0.8422256708  1.657920361  1.189380884  0.2004580945  0.5458707809  1.238493681  0.2293300629  0.9420233965  1.938883305  1.935545206  1.693704128  0.5937044621  0.9005824924  1.455982327  0.7887875438  1.023132563  2.06839633  2.074334621  2.143511534  0.7423326969  0.8170856237  0.8336141706  0.5324240923  -0.6007504463  -1.164707065  -0.2364942133  0.6087164879  1.031076789  1.128346443  0.5495367646  0.4770715833  1.117695808  0.04067551345  1.799048543  0.9467619061  0.7126442194  1.453494072  1.268455029  0.3469498754  2.376940966  1.122488737  1.137119532  0.8905606866  1.103524685  1.820700645  0.9536119103  0.7499678135  1.097849369  1.107951283  0.6644492745  1.218059301  0.5505158901  1.283967495  1.244405627  0.3477321565  2.18721962  1.579979897  2.712737799  1.278416514  1.75614357  2.109918833  2.246465445  0.9877479076  1.20820117  1.672456026  1.043952227  1.660575151  1.016138196  1.482909083  1.59924674  0.5317114592  1.334819436  1.692058802  1.139440536  1.822174072  2.218899488  
