29  30  29  28  29  30  29  28  30  29  28  29  28  29  29  28  
54  55  55  55  56  54  54  54  55  55  55  56  56  54  55  55  
21  21  21  21  21  22  22  22  22  22  22  22  22  23  23  23  
-1.519806743  -0.8176160455  -0.7080552578  0.154630512  0.4329085946  -1.514540315  -2.351486683  -0.2002984434  -0.7157019973  -0.5717708468  0.7134346366  0.3146100938  0.5682380795  -2.994379759  -0.5549262166  0.6795329452  
