38  22  39  38  22  41  40  39  38  37  36  24  23  22  21  20  40  39  38  37  36  23  22  21  20  40  39  38  40  39  38  24  23  22  21  20  41  40  39  38  37  36  25  24  23  22  21  20  41  40  39  38  37  36  25  24  23  22  21  20  41  40  39  38  37  21  20  39  38  37  36  35  26  25  24  23  22  21  20  40  39  38  37  36  35  34  25  24  23  22  21  20  41  40  39  38  37  36  35  24  23  22  21  20  40  39  38  37  36  25  39  38  37  36  35  24  23  22  21  39  38  37  36  35  34  25  24  23  22  21  40  39  38  37  36  35  24  23  22  21  20  39  38  37  36  37  39  38  37  36  24  23  22  38  37  36  23  22  38  37  36  23  22  37  36  38  37  
41  41  42  42  42  41  41  41  41  41  41  41  41  41  41  41  42  42  42  42  42  42  42  42  42  43  43  43  40  40  40  40  40  40  40  40  41  41  41  41  41  41  41  41  41  41  41  41  42  42  42  42  42  42  42  42  42  42  42  42  43  43  43  43  43  39  39  40  40  40  40  40  40  40  40  40  40  40  40  41  41  41  41  41  41  41  41  41  41  41  41  41  42  42  42  42  42  42  42  42  42  42  42  42  43  43  43  43  43  38  39  39  39  39  39  39  39  39  39  40  40  40  40  40  40  40  40  40  40  40  41  41  41  41  41  41  41  41  41  41  41  42  42  42  42  43  38  38  38  38  38  38  38  39  39  39  39  39  40  40  40  40  40  41  41  39  40  
15  15  15  15  15  16  16  16  16  16  16  16  16  16  16  16  16  16  16  16  16  16  16  16  16  16  16  16  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  20  20  20  20  20  20  20  20  20  20  20  20  20  20  20  20  20  20  20  21  21  
0.4955462515  0.6461158395  -0.5541827679  0.6111079454  0.5661175847  1.600110412  0.4459803104  -0.3178647757  0.1490548998  -0.03066837043  -0.970734477  -1.209906459  -0.08805159479  -0.02163804509  0.6669664383  1.134562016  -1.405409575  -1.33382082  0.06084124744  0.352953136  -0.1334825903  -1.346020103  -0.1863287091  0.7712311745  0.8026562929  -1.300231576  -0.8651067615  0.284704119  1.700704217  0.2841974795  0.08126911521  0.6751412153  0.8603546619  0.3474752605  -0.3131544888  1.408331633  2.430738688  1.588498473  0.4814747274  -0.4159812629  -0.7998510599  -1.910268903  0.8015645146  -0.1659884006  -0.8579469919  -0.5488997698  -0.3046784699  1.092969537  0.8563948274  0.5662787557  0.1603581756  -0.7793181539  -0.1301971525  -0.4559414387  0.6682478786  -1.125645161  -1.467404127  -0.1208244786  0.3368339241  0.5891209841  -0.7380825877  -0.006050732452  0.1360722184  -0.0811752826  0.8054065704  0.222080037  1.375840306  0.2148766965  0.5496426225  1.145309448  0.4627660513  -0.1526882648  1.149194837  0.8876805902  0.9388483167  0.9393208623  -0.114650704  -0.2148317248  1.095461249  1.338172555  0.3301317692  -0.7662536502  -0.03587694466  0.7643473744  -0.4861840308  -0.3684493005  2.025252819  1.07285583  0.4805333912  -0.06819375604  -0.3097899258  0.6805247664  1.351967812  1.428959846  1.054154396  -0.2778876126  0.09318631142  1.208329439  -0.2376503199  0.6495240927  0.4003565907  0.2563071847  -0.08252854645  0.5627592206  1.044537306  0.872616291  0.7671434879  0.9657334685  1.58460772  0.08645792305  0.8456112742  1.034480691  1.349820733  0.5457212329  0.3289403915  1.896744847  2.46457696  1.177614212  0.8085548878  0.04892264307  0.828679204  1.689422965  0.6962458491  0.3923301995  0.8552325368  1.944894314  3.483638048  2.08129096  0.6367770433  0.7871917486  0.4938584864  -0.259593755  0.2230026722  0.3487792015  0.1862635314  0.5748437047  1.468875051  0.804797411  0.2579632103  0.1436076909  -0.1348237544  0.4243138433  0.3853660226  0.4773147106  0.6714063287  0.9350121617  0.4246334136  -0.2045564502  -0.2166902125  -0.1456144005  0.1020437703  0.05128872767  0.2309927046  0.5543382168  0.5887936354  0.4062072933  2.096807241  0.9588388801  1.182515144  1.071849585  0.04360515997  2.387438297  1.709531665  0.2152210772  -0.4959735274  0.05397208408  0.1787244081  
