27  26  25  24  36  35  34  33  27  26  25  24  36  35  34  33  28  27  26  25  35  34  33  28  27  26  25  36  35  34  33  28  27  26  25  36  35  34  27  26  25  26  32  29  28  27  35  34  33  32  27  26  34  33  32  28  27  26  34  33  27  26  35  34  33  27  26  25  35  34  26  25  32  28  32  28  27  33  32  28  27  33  32  27  33  26  34  33  33  28  33  32  28  33  33  
44  44  44  44  45  45  45  45  45  45  45  45  44  44  44  44  44  44  44  44  45  45  45  45  45  45  45  46  46  46  46  46  46  46  46  47  47  47  47  47  47  48  44  44  44  44  45  45  45  45  45  45  46  46  46  46  46  46  47  47  47  47  48  48  48  48  48  48  49  49  49  49  44  44  45  45  45  46  46  46  46  47  47  47  48  48  49  49  44  45  46  47  47  48  49  
20  20  20  20  20  20  20  20  20  20  20  20  21  21  21  21  21  21  21  21  21  21  21  21  21  21  21  21  21  21  21  21  21  21  21  21  21  21  21  21  21  21  22  22  22  22  22  22  22  22  22  22  22  22  22  22  22  22  22  22  22  22  22  22  22  22  22  22  22  22  22  22  23  23  23  23  23  23  23  23  23  23  23  23  23  23  23  23  24  24  24  24  24  24  24  
-1.298736811  -1.28969121  -0.236743927  -0.09645865858  1.721960187  0.5058589578  0.166163221  0.3864559531  -0.5183211565  0.06124032661  -0.6206352711  -0.7467521429  2.933544397  2.462684155  1.168451667  0.5917084217  0.05626963824  -0.09143272787  0.2114212364  0.8177143931  1.736507535  0.8842845559  0.03804350272  0.414285183  0.906416893  0.7389855981  0.4414618611  1.729412079  1.313117146  0.0818471387  -1.071017861  0.3980638683  0.2103723288  0.657743156  1.028026938  0.8066233993  0.3390381336  -0.05005363002  0.4156055748  0.03187580407  0.699567318  -0.2519439161  1.285639644  0.8483149409  0.5483925343  0.9619877934  1.629899025  1.541514635  0.5627896786  0.6025723219  1.074347258  1.433074236  0.2643254399  -0.7423250079  0.6165521145  -0.5218262672  -0.6468418837  0.8448406458  0.3745251596  0.1376378089  -0.9811398983  0.6900699139  1.172896266  1.269082069  1.767483473  0.4346342981  0.1038575619  0.2279718369  0.5540521741  0.6967814565  1.120568514  0.5493456721  1.442200184  1.456105113  0.8816891909  1.438425422  2.061272383  1.029251695  0.2240591496  0.5837265849  1.539098859  0.7699282765  -0.04583124816  0.2730370164  1.770533681  0.3885041773  0.7434432507  1.73792088  2.716512918  2.231853485  3.716157913  1.248386979  0.98537606  3.094773769  2.066392899  
