38  22  39  38  22  41  40  39  38  37  36  24  23  22  21  20  40  39  38  37  36  23  22  21  20  40  39  38  40  39  38  24  23  22  21  20  41  40  39  38  37  36  25  24  23  22  21  20  41  40  39  38  37  36  25  24  23  22  21  20  41  40  39  38  37  21  20  39  38  37  36  35  26  25  24  23  22  21  20  40  39  38  37  36  35  34  25  24  23  22  21  20  41  40  39  38  37  36  35  24  23  22  21  20  40  39  38  37  36  25  39  38  37  36  35  24  23  22  21  39  38  37  36  35  34  25  24  23  22  21  40  39  38  37  36  35  24  23  22  21  20  39  38  37  36  37  39  38  37  36  24  23  22  38  37  36  23  22  38  37  36  23  22  37  36  38  37  
41  41  42  42  42  41  41  41  41  41  41  41  41  41  41  41  42  42  42  42  42  42  42  42  42  43  43  43  40  40  40  40  40  40  40  40  41  41  41  41  41  41  41  41  41  41  41  41  42  42  42  42  42  42  42  42  42  42  42  42  43  43  43  43  43  39  39  40  40  40  40  40  40  40  40  40  40  40  40  41  41  41  41  41  41  41  41  41  41  41  41  41  42  42  42  42  42  42  42  42  42  42  42  42  43  43  43  43  43  38  39  39  39  39  39  39  39  39  39  40  40  40  40  40  40  40  40  40  40  40  41  41  41  41  41  41  41  41  41  41  41  42  42  42  42  43  38  38  38  38  38  38  38  39  39  39  39  39  40  40  40  40  40  41  41  39  40  
15  15  15  15  15  16  16  16  16  16  16  16  16  16  16  16  16  16  16  16  16  16  16  16  16  16  16  16  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  20  20  20  20  20  20  20  20  20  20  20  20  20  20  20  20  20  20  20  21  21  
-1.037917733  -0.05091404542  0.08965145797  0.03750752658  -1.007217646  2.202023983  0.7652175426  0.1631753743  -1.661022067  -1.765811443  0.230499655  0.9593006968  0.4408219755  1.619426608  1.445706606  0.9575353265  1.635768294  1.166834354  0.4266653359  -0.1470137984  0.1299940646  0.04931465536  1.387508273  1.315726876  1.529489756  1.295977473  0.7147328258  0.8862062097  0.7196327448  1.170217037  0.1167196855  1.151226282  1.254067302  2.102125168  2.513420582  1.397707462  2.455240488  1.558591008  1.363988042  0.33374843  -1.47594142  -0.2310033739  0.2191234827  1.584248424  1.619979024  1.865213037  0.7039259076  0.2402493656  2.323062897  2.572921515  2.730765104  2.663888931  1.637045741  0.4388633072  0.2065744549  1.531729102  1.091319919  0.9981335402  0.2707438171  1.560056567  2.660395622  3.002177954  3.061287403  3.026034355  2.641757965  1.72360754  2.392967224  1.5843786  0.7363175154  -0.3171992004  0.4769991636  1.813964963  -1.410068274  -0.8547810316  1.608808517  1.945391893  1.158159852  1.547962785  0.7922249436  1.635816216  1.610836387  1.593941092  0.2576166093  -0.2838528752  1.779870868  2.80080986  -0.7194721699  1.603908062  1.234602809  0.09860063344  -0.2574849725  -0.5311834812  2.315670967  2.827529907  2.530697107  2.907177687  2.203464031  0.6689047813  2.208998919  1.402080774  0.4470664561  -0.4101631343  -0.6366922855  1.069141984  2.737800837  3.242425203  3.196476936  2.586063385  1.658261776  -1.278882742  1.206573009  0.1731937975  1.534926057  0.7238505483  -0.7638024092  -0.2300997972  -0.1200804859  -0.1756922752  0.8291686773  1.192071915  0.3508470953  0.2647806704  -0.3536643386  -0.2874982357  1.552892327  -1.380789876  -0.08075541258  0.2717645764  0.5700992346  1.007937431  1.649383545  1.179611444  0.8081715107  -0.6082464457  -1.109245181  0.1096584946  1.321023703  1.200457335  0.5226939321  0.1009829789  -0.04443598539  2.045397997  1.201686978  -0.1480631083  -1.040253997  -0.3488261998  0.37552917  0.9985598922  0.853456676  1.135306716  -0.6714093685  -0.06049665809  0.102047205  2.114724398  2.018608332  1.567195058  -0.9318027496  0.5695821643  1.527334094  2.352982521  1.888086438  -1.027929664  0.2427595258  1.136587381  1.244594812  2.921751738  2.819790125  
