38  39  38  41  40  39  38  37  36  40  39  38  37  36  40  39  38  40  39  38  41  40  39  38  37  36  41  40  39  38  37  36  41  40  39  38  37  39  38  37  36  35  40  39  38  37  36  35  34  41  40  39  38  37  36  35  40  39  38  37  36  39  38  37  36  35  39  38  37  36  35  34  40  39  38  37  36  35  39  38  37  36  37  39  38  37  36  38  37  36  38  37  36  37  36  38  37  
41  42  42  41  41  41  41  41  41  42  42  42  42  42  43  43  43  40  40  40  41  41  41  41  41  41  42  42  42  42  42  42  43  43  43  43  43  40  40  40  40  40  41  41  41  41  41  41  41  42  42  42  42  42  42  42  43  43  43  43  43  39  39  39  39  39  40  40  40  40  40  40  41  41  41  41  41  41  42  42  42  42  43  38  38  38  38  39  39  39  40  40  40  41  41  39  40  
15  15  15  16  16  16  16  16  16  16  16  16  16  16  16  16  16  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  20  20  20  20  20  20  20  20  20  20  20  20  21  21  
1.795893312  1.643182158  1.011407971  0.5601325631  0.3421196342  0.8889525533  0.5480816364  0.5778305531  0.9355123639  0.6737423539  0.7099015713  -0.2928520739  -0.3497796655  0.2536972463  0.7398558855  0.3766137064  -0.3121994138  0.2984007001  0.2736978531  0.5121548772  -0.3675341904  -0.5673703551  0.4037823975  0.956874311  1.407914996  0.7436679602  -0.9504500031  0.3048593104  0.7256929278  0.291857183  -0.3686369956  0.5048664808  0.1042177305  0.8453426957  0.6774549484  -0.09605208039  -0.3723368049  -0.5926370025  0.2713359892  0.353338033  0.9960880876  1.34250164  0.09124884754  0.9634742141  1.406566978  1.67404294  0.6504719853  -0.004983345047  0.1904596835  -1.052154183  1.241107821  1.642833591  0.7762990594  -0.2881638408  0.3287784159  -0.1081840098  1.055724502  0.7155770063  -0.3242412806  -1.753812432  -0.6086783409  1.133449793  2.417951822  0.5351126194  0.421050787  1.268027186  0.1295756102  2.274313688  1.468150139  1.062254786  2.117943764  2.968458414  1.351976514  2.090953827  1.831915498  1.48248744  1.114755034  1.662586451  2.299017906  0.8723809719  0.3324842751  1.563530087  -0.434397608  0.3048833311  0.9468907714  2.126354218  0.8296712041  2.392721891  2.37125802  1.029130578  3.370960712  3.029099703  -0.2959217131  0.6376824975  -0.3730540276  2.01665163  2.63221693  
