29  30  29  28  29  30  29  28  30  29  28  29  28  29  29  28  
54  55  55  55  56  54  54  54  55  55  55  56  56  54  55  55  
21  21  21  21  21  22  22  22  22  22  22  22  22  23  23  23  
-1.167348504  -0.3329697251  -0.7020103931  -1.041598916  -0.5427697301  -0.1416095048  -0.8658198118  -1.456149936  -0.6491468549  -1.41489327  -1.911786318  -1.22946918  -1.258448958  -0.6646858454  -1.284705877  -1.96032393  
