29  30  29  28  29  30  29  28  30  29  28  29  28  29  29  28  
54  55  55  55  56  54  54  54  55  55  55  56  56  54  55  55  
21  21  21  21  21  22  22  22  22  22  22  22  22  23  23  23  
-1.987758398  -1.742275476  -1.934651494  -1.292250276  -1.81072104  -0.864163816  -2.043725729  -1.477253795  -1.920888543  -2.200903654  -1.654866219  -1.765086293  -1.00381875  -0.7447832227  -1.762560606  -2.230146646  
