29  30  29  28  29  30  29  28  30  29  28  29  28  29  29  28  
54  55  55  55  56  54  54  54  55  55  55  56  56  54  55  55  
21  21  21  21  21  22  22  22  22  22  22  22  22  23  23  23  
0.0129886223  -0.2399718612  -0.05256760865  -0.8096705079  -0.5634974241  0.7247850299  1.28362143  1.105648041  0.5348746777  0.637601912  0.5119112134  0.08194366843  -0.2911619246  0.7944427729  0.6668570638  0.8853215575  
