38  39  38  41  40  39  38  37  36  40  39  38  37  36  40  39  38  40  39  38  41  40  39  38  37  36  41  40  39  38  37  36  41  40  39  38  37  39  38  37  36  35  40  39  38  37  36  35  34  41  40  39  38  37  36  35  40  39  38  37  36  39  38  37  36  35  39  38  37  36  35  34  40  39  38  37  36  35  39  38  37  36  37  39  38  37  36  38  37  36  38  37  36  37  36  38  37  
41  42  42  41  41  41  41  41  41  42  42  42  42  42  43  43  43  40  40  40  41  41  41  41  41  41  42  42  42  42  42  42  43  43  43  43  43  40  40  40  40  40  41  41  41  41  41  41  41  42  42  42  42  42  42  42  43  43  43  43  43  39  39  39  39  39  40  40  40  40  40  40  41  41  41  41  41  41  42  42  42  42  43  38  38  38  38  39  39  39  40  40  40  41  41  39  40  
15  15  15  16  16  16  16  16  16  16  16  16  16  16  16  16  16  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  20  20  20  20  20  20  20  20  20  20  20  20  21  21  
-0.6757112741  -1.139054179  -0.2503890693  1.235907435  0.0009256608901  -0.1627732962  0.1708158553  0.8720881939  0.7257205844  -1.503651261  -1.470737338  0.03803703561  2.11077857  2.25771451  -0.2859498262  0.4109305143  0.9964614511  1.954679966  1.242458582  0.1059964523  0.7628685832  1.039899945  0.51051265  1.421708822  2.73009181  2.23649478  0.8643831015  0.7836363316  0.2313860655  1.463995337  3.476675034  2.463021278  1.299182415  1.264837503  2.231184006  3.045998812  2.839835405  1.201398373  1.637798309  2.023726702  0.9867395163  -0.550290525  1.17366302  0.7238137126  2.075755596  2.960897207  0.9428625703  -0.4902758896  -1.274995089  1.410538316  1.557065487  1.266344905  1.442953467  1.673500657  0.3564936817  -0.756906867  2.661526442  3.705924511  3.216896772  1.105860472  0.2231134623  -0.537455976  0.6834256649  2.131172895  0.8894711733  -1.101152897  1.106901884  2.429368973  3.014542341  0.9592123032  -0.212327823  -0.3213194609  1.132187247  0.7608217597  1.759482741  2.595577002  0.9576954842  0.01975996606  0.4692191184  0.3788290322  0.4537250698  0.007986007258  0.1439573169  1.438867092  3.049226046  4.173764706  4.697592735  0.1375024617  3.214689255  4.676709652  0.7614052296  3.350014448  3.468548536  3.194455862  3.677450657  -0.5983448625  0.6417212486  
