22  22  24  23  22  21  20  23  22  21  20  24  23  22  21  20  25  24  23  22  21  20  25  24  23  22  21  20  21  20  26  25  24  23  22  21  20  25  24  23  22  21  20  24  23  22  21  20  25  24  23  22  21  25  24  23  22  21  24  23  22  21  20  24  23  22  23  22  23  22  
41  42  41  41  41  41  41  42  42  42  42  40  40  40  40  40  41  41  41  41  41  41  42  42  42  42  42  42  39  39  40  40  40  40  40  40  40  41  41  41  41  41  41  42  42  42  42  42  38  39  39  39  39  40  40  40  40  40  41  41  41  41  41  38  38  38  39  39  40  40  
15  15  16  16  16  16  16  16  16  16  16  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  20  20  20  20  20  20  20  
0.3128616214  0.03213190287  0.1764547676  0.3973653615  0.5193604827  -0.4445608854  -0.8284361362  0.06150161102  0.3690342009  -0.6202682257  -1.116976142  0.3214636743  -0.1456830651  -0.5686605573  -0.6347042918  -0.1710090041  0.06943426281  0.5900124907  0.4321652055  -0.2864686251  -0.7793989778  -1.063191295  -0.5191161036  0.5761392713  0.5205863714  0.506490767  0.02735457383  -0.9371932745  -0.5009065866  0.1972857416  -1.261016846  -0.2811885178  0.0953393504  -0.777181685  -1.331854224  -0.8677456975  -0.1835754067  -0.4370742738  0.3310790956  -0.1523424089  -0.5707601905  -0.7211372852  -1.133749843  0.2922357619  0.4213753343  0.2369893789  -0.01864042878  -1.195559382  -2.096123934  -0.8226448298  -0.844457984  -1.089544296  -0.8502361774  0.7318125963  0.6067007184  -0.7883027792  -1.7412678  -1.287692904  1.335943103  1.263379335  -0.17223382  -0.5522555113  -1.183944106  -1.802040935  -0.7003192306  -0.6897467971  -1.106536865  -0.8703220487  -0.9453719854  -1.338865757  
