29  30  29  28  29  30  29  28  30  29  28  29  28  29  29  28  
54  55  55  55  56  54  54  54  55  55  55  56  56  54  55  55  
21  21  21  21  21  22  22  22  22  22  22  22  22  23  23  23  
-1.857300043  -1.603981733  -1.579225779  -1.193864465  -1.266955614  -2.692109346  -2.103138685  -0.8635713458  -2.570176363  -2.292969704  -2.151889801  -1.641854167  -2.043241501  -1.42349565  -1.992940187  -1.907732487  
