sub_id,roi,cond,value
1001,lamyg,door_win,0.7457607388
1001,lamyg,door_win,0.5192648768
1001,lamyg,door_win,0.1285562813
1001,lamyg,door_win,0.7190108895
1001,lamyg,door_win,0.6205717921
1001,lamyg,door_win,-0.1393309832
1001,lamyg,door_win,0.2129370421
1001,lamyg,door_win,0.7092429399
1001,lamyg,door_win,0.3438108265
1001,lamyg,door_win,-0.2905165851
1001,lamyg,door_win,-0.1511729658
1001,lamyg,door_win,1.001104236
1001,lamyg,door_win,0.5778790116
1001,lamyg,door_win,-0.6842895746
1001,lamyg,door_win,-1.085038424
1001,lamyg,door_win,-0.1769648939
1001,lamyg,door_win,0.03584231809
1001,lamyg,door_win,0.3711203933
1001,lamyg,door_win,0.6954358816
1001,lamyg,door_win,0.7114633918
1001,lamyg,door_win,0.3387316465
1001,lamyg,door_win,0.03598796204
1001,lamyg,door_win,0.0770791322
1001,lamyg,door_win,0.4313431382
1001,lamyg,door_win,0.7928318381
1001,lamyg,door_win,1.158776522
1001,lamyg,door_win,1.26903832
1001,lamyg,door_win,0.263644129
1001,lamyg,door_win,-0.005451859441
1001,lamyg,door_win,-0.4020359218
1001,lamyg,door_win,0.4129172266
1001,lamyg,door_win,1.557449222
1001,lamyg,door_win,2.446288347
1001,lamyg,door_win,1.947146058
1001,lamyg,door_win,0.1696289629
1001,lamyg,door_win,-0.7464361191
1001,lamyg,door_win,-0.4815689623
1001,lamyg,door_win,0.3054240346
1001,lamyg,door_win,0.8260760903
1001,lamyg,door_win,1.386688948
1001,lamyg,door_win,1.671532512
1001,lamyg,door_win,1.241127729
1001,lamyg,door_win,-0.211943984
1001,lamyg,door_win,-0.9970353842
1001,lamyg,door_win,0.3729904592
1001,lamyg,door_win,0.9542811513
1001,lamyg,door_win,1.007681251
1001,lamyg,door_win,1.204192758
1001,lamyg,door_win,0.6377074122
1001,lamyg,door_win,-1.454042315
1001,lamyg,door_win,1.652760983
1001,lamyg,door_win,2.827181816
1001,lamyg,door_win,2.878195763
1001,lamyg,door_win,1.828307748
1001,lamyg,door_win,1.086467624
1001,lamyg,door_win,0.2056229115
1001,lamyg,door_win,1.401037216
1001,lamyg,door_win,2.638890743
1001,lamyg,door_win,3.881279469
1001,lamyg,door_win,2.755881548
1001,lamyg,door_win,0.8185166121
1001,lamyg,door_win,-0.1592479199
1001,lamyg,door_win,1.79968214
1001,lamyg,door_win,2.822164536
1001,lamyg,door_win,2.744024277
1001,lamyg,door_win,1.848370552
1001,lamyg,door_win,-0.1716273874
1001,lamyg,door_win,-0.8471832871
1001,lamyg,door_win,1.719807863
1001,lamyg,door_win,2.060436487
1001,lamyg,door_win,1.373720407
1001,lamyg,door_win,-0.3650873601
1001,lamyg,door_win,-2.179009438
1001,lamyg,door_win,-0.1456825882
1001,lamyg,door_win,-0.5899620652
1001,lamyg,door_win,-0.5023682714
1001,lamyg,door_win,0.7293097973
1001,lamyg,door_win,-0.248597607
1001,lamyg,door_win,-1.055710673
1001,lamyg,door_win,1.698451161
1001,lamyg,door_win,0.3011009693
1001,lamyg,door_win,-0.8976523876
1001,lamyg,door_win,1.587165713
1001,lamyg,door_win,0.8123217821
1001,lamyg,door_win,-0.6139498353
1001,lamyg,door_loss,0.1390769929
1001,lamyg,door_loss,0.779378891
1001,lamyg,door_loss,-0.3771960139
1001,lamyg,door_loss,0.5535862446
1001,lamyg,door_loss,0.6712688804
1001,lamyg,door_loss,-0.3202407658
1001,lamyg,door_loss,0.2618408501
1001,lamyg,door_loss,1.139276743
1001,lamyg,door_loss,0.7967563272
1001,lamyg,door_loss,0.2958176732
1001,lamyg,door_loss,0.5922672153
1001,lamyg,door_loss,0.4435449243
1001,lamyg,door_loss,-0.2134072781
1001,lamyg,door_loss,-0.6820085645
1001,lamyg,door_loss,-0.9835186601
1001,lamyg,door_loss,-0.2681775987
1001,lamyg,door_loss,0.04545222223
1001,lamyg,door_loss,0.0753750056
1001,lamyg,door_loss,0.649333477
1001,lamyg,door_loss,0.7695841193
1001,lamyg,door_loss,0.1916600615
1001,lamyg,door_loss,-0.1218004152
1001,lamyg,door_loss,0.1203587577
1001,lamyg,door_loss,0.2770897746
1001,lamyg,door_loss,0.9401062727
1001,lamyg,door_loss,1.102958918
1001,lamyg,door_loss,0.9213403463
1001,lamyg,door_loss,0.06606353819
1001,lamyg,door_loss,-1.137826085
1001,lamyg,door_loss,-1.007197022
1001,lamyg,door_loss,1.154084206
1001,lamyg,door_loss,1.643622756
1001,lamyg,door_loss,1.637222767
1001,lamyg,door_loss,0.7883930206
1001,lamyg,door_loss,-0.3071092963
1001,lamyg,door_loss,-1.196898103
1001,lamyg,door_loss,-0.6673811674
1001,lamyg,door_loss,0.4000515938
1001,lamyg,door_loss,0.6927517056
1001,lamyg,door_loss,1.072427869
1001,lamyg,door_loss,1.463911295
1001,lamyg,door_loss,0.6087163687
1001,lamyg,door_loss,-0.6687933207
1001,lamyg,door_loss,-0.8320240378
1001,lamyg,door_loss,-0.02769350447
1001,lamyg,door_loss,0.6324009895
1001,lamyg,door_loss,1.066434264
1001,lamyg,door_loss,0.9401277304
1001,lamyg,door_loss,0.2627284825
1001,lamyg,door_loss,-0.971539259
1001,lamyg,door_loss,1.101649523
1001,lamyg,door_loss,2.523244619
1001,lamyg,door_loss,1.15124321
1001,lamyg,door_loss,0.3530957699
1001,lamyg,door_loss,0.04430160299
1001,lamyg,door_loss,-0.3135461211
1001,lamyg,door_loss,1.751868486
1001,lamyg,door_loss,2.178862572
1001,lamyg,door_loss,1.88658154
1001,lamyg,door_loss,0.8393005729
1001,lamyg,door_loss,-0.2451470792
1001,lamyg,door_loss,-1.026187897
1001,lamyg,door_loss,0.8960482478
1001,lamyg,door_loss,1.367849827
1001,lamyg,door_loss,1.48191607
1001,lamyg,door_loss,0.5893512964
1001,lamyg,door_loss,-1.263223648
1001,lamyg,door_loss,-1.399927497
1001,lamyg,door_loss,0.5373145342
1001,lamyg,door_loss,1.058039427
1001,lamyg,door_loss,0.7481819391
1001,lamyg,door_loss,-0.7796990275
1001,lamyg,door_loss,-1.789791465
1001,lamyg,door_loss,-0.6328967214
1001,lamyg,door_loss,-1.043748379
1001,lamyg,door_loss,-0.9950128198
1001,lamyg,door_loss,-0.415430814
1001,lamyg,door_loss,-1.730042696
1001,lamyg,door_loss,-1.7399652
1001,lamyg,door_loss,0.4538796544
1001,lamyg,door_loss,-0.8206883073
1001,lamyg,door_loss,-1.254106641
1001,lamyg,door_loss,0.6306591034
1001,lamyg,door_loss,0.1896068454
1001,lamyg,door_loss,-0.8769531846
1002,lamyg,door_win,0.6863153577
1002,lamyg,door_win,0.2725308836
1002,lamyg,door_win,-0.1007332504
1002,lamyg,door_win,1.185705662
1002,lamyg,door_win,0.03115849756
1002,lamyg,door_win,1.030772328
1002,lamyg,door_win,0.436358273
1002,lamyg,door_win,0.5331645012
1002,lamyg,door_win,1.027803898
1002,lamyg,door_win,2.796796322
1002,lamyg,door_win,1.731615782
1002,lamyg,door_win,0.8049406409
1002,lamyg,door_win,1.476561427
1002,lamyg,door_win,0.4554303586
1002,lamyg,door_win,-0.3414948583
1002,lamyg,door_win,-0.6337140799
1002,lamyg,door_win,-0.7768213153
1002,lamyg,door_win,0.3551495075
1002,lamyg,door_win,0.7042297125
1002,lamyg,door_win,0.133286193
1002,lamyg,door_win,-0.3050370514
1002,lamyg,door_win,-0.9664041996
1002,lamyg,door_win,-0.5893253088
1002,lamyg,door_win,0.2214232534
1002,lamyg,door_win,0.4925946295
1002,lamyg,door_win,0.4673445821
1002,lamyg,door_win,-0.01719322987
1002,lamyg,door_win,0.02814678289
1002,lamyg,door_win,-0.1668080688
1002,lamyg,door_win,0.8431318402
1002,lamyg,door_win,1.146494508
1002,lamyg,door_win,1.244547009
1002,lamyg,door_win,1.234209895
1002,lamyg,door_win,-0.4357691109
1002,lamyg,door_win,-0.1976279318
1002,lamyg,door_win,-0.1231455058
1002,lamyg,door_win,-0.08661366999
1002,lamyg,door_win,1.611416578
1002,lamyg,door_win,1.617632031
1002,lamyg,door_win,1.693316221
1002,lamyg,door_win,0.08740611374
1002,lamyg,door_win,0.5266673565
1002,lamyg,door_win,0.04413950816
1002,lamyg,door_win,-0.3924480379
1002,lamyg,door_win,1.208866715
1002,lamyg,door_win,1.686129093
1002,lamyg,door_win,0.6432062984
1002,lamyg,door_win,0.6125872135
1002,lamyg,door_win,-0.1612496525
1002,lamyg,door_win,-0.8902539611
1002,lamyg,door_win,1.595292091
1002,lamyg,door_win,1.600006819
1002,lamyg,door_win,-0.2449330837
1002,lamyg,door_win,-1.683798552
1002,lamyg,door_win,-0.9020022154
1002,lamyg,door_win,-0.1641121507
1002,lamyg,door_win,2.384356976
1002,lamyg,door_win,1.664902449
1002,lamyg,door_win,-0.02759777941
1002,lamyg,door_win,-1.095144629
