sub_id,roi,cond,value
1001,vs,door_win,0.1308624893
1001,vs,door_win,0.5743951797
1001,vs,door_win,1.090376854
1001,vs,door_win,1.178645015
1001,vs,door_win,0.5070877075
1001,vs,door_win,-0.2821491063
1001,vs,door_win,-0.985170424
1001,vs,door_win,-0.5723615885
1001,vs,door_win,-0.03705678135
1001,vs,door_win,0.5375523567
1001,vs,door_win,1.114955902
1001,vs,door_win,1.092228055
1001,vs,door_win,-1.053777575
1001,vs,door_win,-1.484356046
1001,vs,door_win,-0.399083674
1001,vs,door_win,1.060991764
1001,vs,door_win,0.4533652067
1001,vs,door_win,-0.5056604743
1001,vs,door_win,-0.5739191771
1001,vs,door_win,0.5232530236
1001,vs,door_win,-0.06101780757
1001,vs,door_win,-1.23101151
1001,vs,door_win,-0.5990371108
1001,vs,door_win,0.7509326339
1001,vs,door_win,0.7961461544
1001,vs,door_win,0.2914343774
1001,vs,door_win,0.7185268402
1001,vs,door_win,1.452917576
1001,vs,door_win,0.4038038552
1001,vs,door_win,0.09520106763
1001,vs,door_win,-0.1899849027
1001,vs,door_win,0.2270990014
1001,vs,door_win,1.050613165
1001,vs,door_win,0.7783355713
1001,vs,door_win,1.075508952
1001,vs,door_win,1.643367052
1001,vs,door_win,0.6334596276
1001,vs,door_win,0.7251461744
1001,vs,door_win,0.4538679123
1001,vs,door_win,1.03881979
1001,vs,door_win,1.331523895
1001,vs,door_win,1.665348887
1001,vs,door_win,1.217323303
1001,vs,door_win,1.151289463
1001,vs,door_win,1.804656863
1001,vs,door_win,1.114351749
1001,vs,door_win,0.9510165453
1001,vs,door_win,0.7390992045
1001,vs,door_win,-0.2011341304
1001,vs,door_win,-0.9204950929
1001,vs,door_win,0.4599764645
1001,vs,door_win,1.487700343
1001,vs,door_win,1.119309187
1001,vs,door_win,1.074913263
1001,vs,door_win,0.9047558904
1001,vs,door_win,0.6677557826
1001,vs,door_win,0.6409113407
1001,vs,door_win,0.6863596439
1001,vs,door_win,1.603090525
1001,vs,door_win,1.347279429
1001,vs,door_win,1.202810407
1001,vs,door_win,1.058634996
1001,vs,door_win,1.018541813
1001,vs,door_win,1.44020164
1001,vs,door_win,1.347731233
1001,vs,door_win,2.106713057
1001,vs,door_win,1.221671343
1001,vs,door_win,1.25605011
1001,vs,door_win,1.249154329
1001,vs,door_win,1.603965521
1001,vs,door_win,2.048409224
1001,vs,door_win,2.209022522
1001,vs,door_win,1.448478103
1001,vs,door_win,1.382577896
1001,vs,door_win,1.16526258
1001,vs,door_win,1.208009124
1001,vs,door_win,2.049819469
1001,vs,door_win,0.9911802411
1001,vs,door_win,0.7939528823
1001,vs,door_win,0.368591398
1001,vs,door_win,0.132633239
1001,vs,door_win,0.510345161
1001,vs,door_win,2.774730206
1001,vs,door_win,1.343765616
1001,vs,door_win,1.038312554
1001,vs,door_win,0.7519395351
1001,vs,door_win,3.334531546
1001,vs,door_win,1.965044141
1001,vs,door_win,1.205240607
1001,vs,door_win,0.9332644343
1001,vs,door_win,2.152748585
1001,vs,door_win,3.743543863
1001,vs,door_win,2.291637659
1001,vs,door_win,1.560755253
1001,vs,door_win,1.655906677
1001,vs,door_win,2.747940779
1001,vs,door_win,3.081267834
1001,vs,door_win,2.264620304
1001,vs,door_win,1.66758287
1001,vs,door_win,2.200676918
1001,vs,door_win,2.587824583
1001,vs,door_win,1.581241131
1001,vs,door_win,1.790521622
1001,vs,door_win,3.52653861
1001,vs,door_win,2.109285355
1001,vs,door_win,3.209460974
1001,vs,door_win,1.772736669
1001,vs,door_win,3.282297373
1001,vs,door_win,1.622538924
1001,vs,door_win,1.922553062
1001,vs,door_win,2.82252717
1001,vs,door_win,1.600631237
1001,vs,door_win,2.138487816
1001,vs,door_win,1.708154082
1001,vs,door_loss,1.057054996
1001,vs,door_loss,1.185701847
1001,vs,door_loss,0.9137640595
1001,vs,door_loss,0.513205111
1001,vs,door_loss,0.1754225641
1001,vs,door_loss,0.1704086065
1001,vs,door_loss,-0.5855686665
1001,vs,door_loss,-0.5676608682
1001,vs,door_loss,0.510047853
1001,vs,door_loss,1.152729511
1001,vs,door_loss,1.046131015
1001,vs,door_loss,0.7632991076
1001,vs,door_loss,-1.297416091
1001,vs,door_loss,-0.9267944694
1001,vs,door_loss,0.2545092106
1001,vs,door_loss,1.097491503
1001,vs,door_loss,0.04836495593
1001,vs,door_loss,-0.1717162579
1001,vs,door_loss,0.8016154766
1001,vs,door_loss,1.039203048
1001,vs,door_loss,0.03754561022
1001,vs,door_loss,-0.5455785394
1001,vs,door_loss,-0.3188909292
1001,vs,door_loss,0.5113295913
1001,vs,door_loss,0.04446746036
1001,vs,door_loss,-0.03319752961
1001,vs,door_loss,1.331839085
1001,vs,door_loss,1.35685575
1001,vs,door_loss,0.6845391989
1001,vs,door_loss,0.5902183652
1001,vs,door_loss,-0.18099612
1001,vs,door_loss,-0.2279387414
1001,vs,door_loss,-0.1324170977
1001,vs,door_loss,-0.1089057699
1001,vs,door_loss,0.9068183899
1001,vs,door_loss,0.7597108483
1001,vs,door_loss,0.6903545856
1001,vs,door_loss,1.078228593
1001,vs,door_loss,0.1933098882
1001,vs,door_loss,-0.2732088268
1001,vs,door_loss,0.208939448
1001,vs,door_loss,0.05513906851
1001,vs,door_loss,1.236116409
1001,vs,door_loss,0.0007358416333
1001,vs,door_loss,1.678508043
1001,vs,door_loss,0.8857783079
1001,vs,door_loss,-0.2327807248
1001,vs,door_loss,-0.8278441429
1001,vs,door_loss,-0.6830719113
1001,vs,door_loss,-0.5233095884
1001,vs,door_loss,0.4654356241
1001,vs,door_loss,0.9323539734
1001,vs,door_loss,0.4822308421
1001,vs,door_loss,-0.7101598978
1001,vs,door_loss,-0.2253834009
1001,vs,door_loss,1.12398684
1001,vs,door_loss,0.936299324
1001,vs,door_loss,0.4157978892
1001,vs,door_loss,0.7550930381
1001,vs,door_loss,0.50107342
1001,vs,door_loss,-0.4356666207
1001,vs,door_loss,-0.2986472249
1001,vs,door_loss,1.000156999
1001,vs,door_loss,1.398385048
1001,vs,door_loss,0.4293885231
1001,vs,door_loss,0.595644176
1001,vs,door_loss,-0.4415553212
1001,vs,door_loss,-0.08266723901
1001,vs,door_loss,0.4949248135
1001,vs,door_loss,1.320365667
1001,vs,door_loss,0.5380730629
1001,vs,door_loss,0.1288721859
1001,vs,door_loss,0.4880416393
1001,vs,door_loss,0.6392398477
1001,vs,door_loss,0.465949744
1001,vs,door_loss,0.9102987647
1001,vs,door_loss,0.6586129665
1001,vs,door_loss,0.6169140339
1001,vs,door_loss,0.2386559248
1001,vs,door_loss,0.04831596836
1001,vs,door_loss,-0.78582412
1001,vs,door_loss,-0.6610934138
1001,vs,door_loss,2.224232197
1001,vs,door_loss,0.4945604205
1001,vs,door_loss,-0.5118334293
1001,vs,door_loss,-0.3923276663
1001,vs,door_loss,2.307573557
1001,vs,door_loss,0.8899949193
1001,vs,door_loss,-0.0946040675
1001,vs,door_loss,-0.3732554018
1001,vs,door_loss,0.5217617154
1001,vs,door_loss,1.741168499
1001,vs,door_loss,0.7680169344
1001,vs,door_loss,0.1296589524
1001,vs,door_loss,0.286662966
1001,vs,door_loss,0.8524819613
1001,vs,door_loss,0.661583364
1001,vs,door_loss,1.341568708
1001,vs,door_loss,1.239643097
1001,vs,door_loss,1.232748389
1001,vs,door_loss,0.9900215864
1001,vs,door_loss,-0.07863456756
1001,vs,door_loss,1.390680552
1001,vs,door_loss,2.906034708
1001,vs,door_loss,0.9960855246
1001,vs,door_loss,2.145065784
1001,vs,door_loss,1.094666123
1001,vs,door_loss,1.6275208
1001,vs,door_loss,0.64702034
1001,vs,door_loss,1.018957376
1001,vs,door_loss,1.182515621
1001,vs,door_loss,0.7525243163
1001,vs,door_loss,0.9894555807
1001,vs,door_loss,0.8837670684
1002,vs,door_win,0.993096292
1002,vs,door_win,0.387901485
1002,vs,door_win,0.860263288
1002,vs,door_win,2.428846836
1002,vs,door_win,-0.02065820619
1002,vs,door_win,0.6567590237
1002,vs,door_win,1.517014623
1002,vs,door_win,1.692281246
1002,vs,door_win,1.506744623
1002,vs,door_win,1.265659451
1002,vs,door_win,1.985534787
1002,vs,door_win,2.755441666
1002,vs,door_win,0.2249640822
1002,vs,door_win,0.4456496239
1002,vs,door_win,0.8263862133
1002,vs,door_win,1.462453485
1002,vs,door_win,0.790171802
1002,vs,door_win,0.5767483711
1002,vs,door_win,0.3215565085
1002,vs,door_win,0.6967759728
1002,vs,door_win,-0.04169769958
1002,vs,door_win,1.121850014
1002,vs,door_win,2.08346343
1002,vs,door_win,1.780112147
1002,vs,door_win,0.8769570589
1002,vs,door_win,0.9672777057
1002,vs,door_win,0.9604296088
1002,vs,door_win,1.243838787
1002,vs,door_win,0.2514876723
1002,vs,door_win,0.8388363123
1002,vs,door_win,1.564244986
1002,vs,door_win,2.009510517
1002,vs,door_win,1.492645144
1002,vs,door_win,1.772372484
1002,vs,door_win,1.531612515
1002,vs,door_win,1.157381177
1002,vs,door_win,1.14984107
1002,vs,door_win,0.6810109615
1002,vs,door_win,0.4048376679
1002,vs,door_win,1.609656811
1002,vs,door_win,1.379009128
1002,vs,door_win,1.070039988
1002,vs,door_win,1.195128918
1002,vs,door_win,0.4128296375
1002,vs,door_win,0.8444510698
1002,vs,door_win,0.3804965615
1002,vs,door_win,0.3790945411
1002,vs,door_win,0.285903275
1002,vs,door_win,-0.09880550206
1002,vs,door_win,0.8153745532
1002,vs,door_win,0.8546500206
1002,vs,door_win,0.376616478
1002,vs,door_win,-0.2934989929
1002,vs,door_win,0.3891367614
1002,vs,door_win,0.02770682797
1002,vs,door_win,0.3257640302
1002,vs,door_win,1.187909126
1002,vs,door_win,0.8934441209
1002,vs,door_win,0.9426544905
1002,vs,door_win,0.7105992436
1002,vs,door_win,0.578097105
1002,vs,door_win,0.2362421155
1002,vs,door_win,0.2601716816
1002,vs,door_win,1.833002925
1002,vs,door_win,1.193479538
1002,vs,door_win,1.883528829
1002,vs,door_win,1.140032887
1002,vs,door_win,0.388218075
1002,vs,door_win,0.3043031991
1002,vs,door_win,2.974253178
1002,vs,door_win,2.120266914
1002,vs,door_win,2.290000439
1002,vs,door_win,0.3833491802
1002,vs,door_win,-0.1859297603
1002,vs,door_win,0.5872340798
1002,vs,door_win,2.991966009
1002,vs,door_win,2.496581554
1002,vs,door_win,0.09506224841
1002,vs,door_win,-0.2702093124
1002,vs,door_win,-0.05382065102
1002,vs,door_win,0.5608308315
1002,vs,door_win,0.9353052378
1002,vs,door_win,-0.02904093266
1002,vs,door_win,-1.031317949
1002,vs,door_win,0.8532743454
1002,vs,door_win,0.1234119236
1002,vs,door_win,0.2249757946
1002,vs,door_win,-0.6582406759
1002,vs,door_win,0.9003664851
1002,vs,door_win,-0.03401818499
1002,vs,door_win,1.86271131
1002,vs,door_win,1.51488328
1002,vs,door_win,1.075870633
1002,vs,door_win,1.617346287
1002,vs,door_win,1.093810081
1002,vs,door_win,2.910914898
1002,vs,door_win,2.643331051
1002,vs,door_win,0.9948024154
1002,vs,door_win,0.3705498278
1002,vs,door_win,3.620877981
1002,vs,door_win,3.031453371
1002,vs,door_win,2.30347538
1002,vs,door_win,-0.4237733483
1002,vs,door_win,1.282410264
1002,vs,door_win,1.491683841
1002,vs,door_win,1.167334557
1002,vs,door_win,1.843799233
1002,vs,door_win,1.420019388
1002,vs,door_win,0.4193286002
1002,vs,door_win,2.296157122
1002,vs,door_win,2.744259119
1002,vs,door_win,2.203939199
1002,vs,door_win,2.977974415
1002,vs,door_win,2.336596966
1002,vs,door_loss,-1.693773866
1002,vs,door_loss,-0.8715433478
1002,vs,door_loss,-0.9867997169
1002,vs,door_loss,0.2671000063
1002,vs,door_loss,-1.088660002
1002,vs,door_loss,-1.14179635
1002,vs,door_loss,-0.3639930189
1002,vs,door_loss,-0.04399423674
1002,vs,door_loss,-1.232668757
1002,vs,door_loss,-0.5387007594
1002,vs,door_loss,-0.02078724466
1002,vs,door_loss,0.3796526492
1002,vs,door_loss,0.1557648033
1002,vs,door_loss,0.1376535147
1002,vs,door_loss,0.1723603457
1002,vs,door_loss,-0.2877060175
1002,vs,door_loss,-1.618746758
1002,vs,door_loss,-0.2744871676
1002,vs,door_loss,0.8977134824
1002,vs,door_loss,1.223457098
1002,vs,door_loss,-0.9896985888
1002,vs,door_loss,-0.2988784611
1002,vs,door_loss,0.4170125723
1002,vs,door_loss,0.1641449332
1002,vs,door_loss,-0.4958204925
1002,vs,door_loss,-0.1985552907
1002,vs,door_loss,0.8255588412
1002,vs,door_loss,1.368783951
1002,vs,door_loss,-0.6622371078
1002,vs,door_loss,-0.3030355871
1002,vs,door_loss,-0.2568771839
1002,vs,door_loss,0.1430676281
1002,vs,door_loss,0.3276354671
1002,vs,door_loss,0.1088256016
1002,vs,door_loss,0.5224937201
1002,vs,door_loss,0.4732999802
1002,vs,door_loss,0.7139815092
1002,vs,door_loss,0.2501462102
1002,vs,door_loss,-0.7996996641
1002,vs,door_loss,0.0264569968
1002,vs,door_loss,-0.003373830812
1002,vs,door_loss,0.2738743126
1002,vs,door_loss,0.5426450968
1002,vs,door_loss,-0.7413372397
1002,vs,door_loss,0.1936061531
1002,vs,door_loss,-0.326500684
1002,vs,door_loss,-1.671216846
1002,vs,door_loss,-0.918037951
1002,vs,door_loss,0.06412857026
1002,vs,door_loss,1.059438825
1002,vs,door_loss,0.6902517676
1002,vs,door_loss,0.5668237805
1002,vs,door_loss,-0.7177791595
1002,vs,door_loss,-0.6710666418
