29  30  29  28  29  30  29  28  30  29  28  29  28  29  29  28  
54  55  55  55  56  54  54  54  55  55  55  56  56  54  55  55  
21  21  21  21  21  22  22  22  22  22  22  22  22  23  23  23  
36.88401794  33.21344757  69.85262299  54.18267822  -50.89863205  -34.82859802  52.87588501  9.889448166  -17.60941124  36.93109894  -6.960940838  -49.19356537  4.237486362  114.5180054  96.3500824  41.32566071  
