29  30  29  28  29  30  29  28  30  29  28  29  28  29  29  28  
54  55  55  55  56  54  54  54  55  55  55  56  56  54  55  55  
21  21  21  21  21  22  22  22  22  22  22  22  22  23  23  23  
-31.21134186  -116.8679657  0.59580791  70.81732178  -29.48892593  -179.2304688  -8.457280159  74.96535492  -197.6313324  34.59408188  150.4756622  43.43495941  122.2846069  50.02844238  61.17620468  127.997757  
