38  39  38  41  40  39  38  37  36  40  39  38  37  36  40  39  38  40  39  38  41  40  39  38  37  36  41  40  39  38  37  36  41  40  39  38  37  39  38  37  36  35  40  39  38  37  36  35  34  41  40  39  38  37  36  35  40  39  38  37  36  39  38  37  36  35  39  38  37  36  35  34  40  39  38  37  36  35  39  38  37  36  37  39  38  37  36  38  37  36  38  37  36  37  36  38  37  
41  42  42  41  41  41  41  41  41  42  42  42  42  42  43  43  43  40  40  40  41  41  41  41  41  41  42  42  42  42  42  42  43  43  43  43  43  40  40  40  40  40  41  41  41  41  41  41  41  42  42  42  42  42  42  42  43  43  43  43  43  39  39  39  39  39  40  40  40  40  40  40  41  41  41  41  41  41  42  42  42  42  43  38  38  38  38  39  39  39  40  40  40  41  41  39  40  
15  15  15  16  16  16  16  16  16  16  16  16  16  16  16  16  16  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  20  20  20  20  20  20  20  20  20  20  20  20  21  21  
-58.61301422  -94.89201355  -87.11688232  -79.45269012  -65.96063232  -124.6798248  -79.67152405  -61.66248322  0.7715254426  -62.35474396  -124.4271622  -52.58305359  0.2785003781  -21.7536087  -40.64442825  -52.37040329  14.67252541  -98.40948486  -119.8087769  -110.7496033  -146.7947235  -127.3308792  -150.0042267  -54.45982742  -13.80876255  -47.42688751  -117.976059  -100.857048  -117.7497025  -57.09468079  75.96687317  79.37236023  -23.96530533  -51.5411911  -108.1659927  -159.2923584  -136.6574707  -45.75941086  -76.31167603  -101.4522247  -142.4942474  -157.5720367  -65.10262299  -88.8483429  -41.28102493  -32.34317017  -164.4946594  -292.9788208  -293.572998  -95.29856873  -78.54905701  -70.59649658  -87.15789795  -0.9230190516  -20.00133324  -229.8752441  -50.91525269  -106.0821381  -274.6452637  -319.2471313  -144.4626465  -95.47737885  -137.2246704  -143.9886017  -151.2542877  -107.3923187  -36.43448257  -87.22392273  -144.4073792  -211.8021088  -192.9705963  114.4368057  6.787310123  -39.75898743  -65.68392944  -136.3295593  -276.7857361  -262.5172119  -28.13350868  -70.47047424  -137.2503662  -253.5680389  -324.5275269  -135.3883972  -130.0018768  -56.87164688  -49.42483521  -144.3432159  -157.1534729  -129.588028  -88.57441711  -167.7716522  -217.6131439  -89.09073639  -237.1504059  -97.08310699  -104.300415  
