38  22  39  38  22  41  40  39  38  37  36  24  23  22  21  20  40  39  38  37  36  23  22  21  20  40  39  38  40  39  38  24  23  22  21  20  41  40  39  38  37  36  25  24  23  22  21  20  41  40  39  38  37  36  25  24  23  22  21  20  41  40  39  38  37  21  20  39  38  37  36  35  26  25  24  23  22  21  20  40  39  38  37  36  35  34  25  24  23  22  21  20  41  40  39  38  37  36  35  24  23  22  21  20  40  39  38  37  36  25  39  38  37  36  35  24  23  22  21  39  38  37  36  35  34  25  24  23  22  21  40  39  38  37  36  35  24  23  22  21  20  39  38  37  36  37  39  38  37  36  24  23  22  38  37  36  23  22  38  37  36  23  22  37  36  38  37  
41  41  42  42  42  41  41  41  41  41  41  41  41  41  41  41  42  42  42  42  42  42  42  42  42  43  43  43  40  40  40  40  40  40  40  40  41  41  41  41  41  41  41  41  41  41  41  41  42  42  42  42  42  42  42  42  42  42  42  42  43  43  43  43  43  39  39  40  40  40  40  40  40  40  40  40  40  40  40  41  41  41  41  41  41  41  41  41  41  41  41  41  42  42  42  42  42  42  42  42  42  42  42  42  43  43  43  43  43  38  39  39  39  39  39  39  39  39  39  40  40  40  40  40  40  40  40  40  40  40  41  41  41  41  41  41  41  41  41  41  41  42  42  42  42  43  38  38  38  38  38  38  38  39  39  39  39  39  40  40  40  40  40  41  41  39  40  
15  15  15  15  15  16  16  16  16  16  16  16  16  16  16  16  16  16  16  16  16  16  16  16  16  16  16  16  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  20  20  20  20  20  20  20  20  20  20  20  20  20  20  20  20  20  20  20  21  21  
-54.02322388  15.43083954  -18.4167347  -51.26847458  11.20008945  45.22278214  10.14709282  -62.81575012  -89.07306671  -82.30329132  16.09539604  -22.69891548  -66.83984375  -55.64506531  -69.12417603  -55.3679924  19.40883064  -33.4323616  -67.89029694  40.02700424  85.81434631  -45.4600563  -109.329895  -116.607811  -51.90722275  35.47113037  -40.35219193  -96.25914764  -74.00391388  -146.8358307  -137.1563263  -91.31188202  -82.62948608  -70.28759003  -67.09934235  -56.47322083  -33.34430695  -95.13383484  -163.8102875  -167.4678192  -194.0513916  -136.2543945  -29.36490631  -137.510376  -148.676239  -141.9927216  -124.7131195  -100.4016647  -30.28742218  -76.64138794  -95.73466492  -83.28236389  -50.02332687  -165.98526  -188.9327545  -123.9007339  -123.9882507  -215.6811981  -182.0940247  -81.31512451  33.35711288  17.57355881  -45.58723831  -71.4214325  42.46195221  25.74821472  56.76884079  -139.0645447  -102.4598236  -82.72800446  -15.3138876  182.8014679  82.72225952  -8.688300133  -95.30838776  -52.61881638  -46.57057571  -26.08557129  22.42345238  -163.88797  -175.9513397  -157.1498871  -171.3757324  -75.46031952  183.0556335  173.5402069  9.485588074  -192.7200165  -156.9618988  -117.3726196  -86.79119873  -39.93986511  -83.17381287  -133.6621246  -136.7438049  -109.9606705  -87.81669617  -123.4788971  -124.0371094  -155.845459  -118.2014694  -169.0093842  -134.9229736  -16.69027138  23.59425735  0.8127093911  -24.65192604  43.57118988  -56.35070038  -70.63821411  -2.286134481  -18.2618885  8.874342918  -14.61723804  -83.83422852  -175.5999603  -84.92069244  -66.51261139  -30.51391411  -25.78352356  -27.0626297  -43.18790436  -78.17320251  40.27355194  193.3645477  -214.7280121  -103.2083588  -40.60906982  -59.93693161  -51.00774384  -125.6784363  -112.9531555  -126.0544281  -164.397644  -95.24771118  99.32626343  -174.8706055  -199.8157196  -132.5379181  -94.46805573  -26.70400047  -132.9433441  -151.3842468  -183.8637543  -221.6960602  -64.49411011  -10.1580019  -9.971128464  -5.685378551  -53.52704239  -40.50101852  -112.7297211  -43.9736824  -67.14578247  -59.72560501  -61.46016693  -76.24503326  -71.5858078  -39.16518402  -52.17166519  -88.10217285  -99.2768631  -76.0337677  -130.9667969  -146.0822296  -157.4710999  -75.0875473  
