29  30  29  28  29  30  29  28  30  29  28  29  28  29  29  28  
54  55  55  55  56  54  54  54  55  55  55  56  56  54  55  55  
21  21  21  21  21  22  22  22  22  22  22  22  22  23  23  23  
-14.72168159  -18.25300789  -12.5239048  -6.029697418  -14.12875652  -0.29706043  -10.83415699  -14.47280693  -7.11952877  -13.01011658  -13.88725662  -16.07727242  -10.52403355  -10.00454617  -19.8114872  -20.36040688  
