22  22  24  23  22  21  20  23  22  21  20  24  23  22  21  20  25  24  23  22  21  20  25  24  23  22  21  20  21  20  26  25  24  23  22  21  20  25  24  23  22  21  20  24  23  22  21  20  25  24  23  22  21  25  24  23  22  21  24  23  22  21  20  24  23  22  23  22  23  22  
41  42  41  41  41  41  41  42  42  42  42  40  40  40  40  40  41  41  41  41  41  41  42  42  42  42  42  42  39  39  40  40  40  40  40  40  40  41  41  41  41  41  41  42  42  42  42  42  38  39  39  39  39  40  40  40  40  40  41  41  41  41  41  38  38  38  39  39  40  40  
15  15  16  16  16  16  16  16  16  16  16  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  20  20  20  20  20  20  20  
1.349473  7.50167799  35.14214325  17.61664581  7.965381622  13.66906738  24.42944717  26.68198013  7.689571857  7.170271873  21.63174248  22.00335312  16.93452072  12.60099602  16.77108002  21.47484207  57.48114395  37.2590065  20.6047039  12.14115429  15.65832996  21.59365273  62.12586975  51.40291595  23.75286865  6.381863117  11.02849102  19.49585724  9.544719696  10.21990585  11.42866421  11.28257561  21.90440559  25.78650475  19.18476486  13.06145  13.9936161  33.69416809  20.50402451  15.52913284  12.82248783  14.70442486  17.35624313  17.32958603  -0.6414859295  5.963565826  18.2608242  14.29023743  1.848996401  15.89083767  21.31726646  13.36978245  -3.065322399  -11.45034409  11.32797909  22.32564735  13.95139599  -0.1737242937  -8.335921288  8.086619377  7.563925266  5.184206963  12.04361916  -5.648902416  -9.900846481  -13.8862114  4.534475327  0.08197369426  11.98344994  2.27276206  
