29  30  29  28  29  30  29  28  30  29  28  29  28  29  29  28  
54  55  55  55  56  54  54  54  55  55  55  56  56  54  55  55  
21  21  21  21  21  22  22  22  22  22  22  22  22  23  23  23  
-44.83370209  -51.1868782  -67.83452606  -79.21936035  -117.1510239  -102.1362534  -106.7800446  -134.4448547  -88.08453369  -68.78125763  -124.6053391  -82.24597168  -124.1852417  -33.54102707  -71.25688171  -105.9971161  
