29  30  29  28  29  30  29  28  30  29  28  29  28  29  29  28  
54  55  55  55  56  54  54  54  55  55  55  56  56  54  55  55  
21  21  21  21  21  22  22  22  22  22  22  22  22  23  23  23  
-17.60872269  -27.09021378  -24.59840012  -16.9162674  -7.271533966  -22.59826088  -18.36416245  -13.30729961  -26.95579529  -20.74345589  -18.71149254  -10.03381634  -7.702563286  -13.76790047  -16.53613091  -17.89029312  
