29  30  29  28  29  30  29  28  30  29  28  29  28  29  29  28  
54  55  55  55  56  54  54  54  55  55  55  56  56  54  55  55  
21  21  21  21  21  22  22  22  22  22  22  22  22  23  23  23  
47.93935394  59.81080246  51.84069824  58.97974014  20.6177597  -33.29081345  -15.67136478  11.04932308  -1.831858993  -8.281905174  2.925289392  -12.98862171  -14.42963886  -8.516298294  3.974076509  -0.6672157645  
