29  30  29  28  29  30  29  28  30  29  28  29  28  29  29  28  
54  55  55  55  56  54  54  54  55  55  55  56  56  54  55  55  
21  21  21  21  21  22  22  22  22  22  22  22  22  23  23  23  
84.70343781  138.4250793  86.94128418  40.54753494  84.15960693  83.23394775  57.42268372  28.61615944  127.4119949  75.42041779  28.60141945  65.24662018  24.20414925  18.66753006  23.63204575  4.951033592  
