29  30  29  28  29  30  29  28  30  29  28  29  28  29  29  28  
54  55  55  55  56  54  54  54  55  55  55  56  56  54  55  55  
21  21  21  21  21  22  22  22  22  22  22  22  22  23  23  23  
150.8813324  147.842926  117.7363968  31.3512249  147.1088715  199.8176727  166.6554565  64.18351746  152.0954742  124.4202728  46.28505325  139.1117096  61.06513214  164.4677124  157.4172516  121.6327438  
