22  22  24  23  22  21  20  23  22  21  20  24  23  22  21  20  25  24  23  22  21  20  25  24  23  22  21  20  21  20  26  25  24  23  22  21  20  25  24  23  22  21  20  24  23  22  21  20  25  24  23  22  21  25  24  23  22  21  24  23  22  21  20  24  23  22  23  22  23  22  
41  42  41  41  41  41  41  42  42  42  42  40  40  40  40  40  41  41  41  41  41  41  42  42  42  42  42  42  39  39  40  40  40  40  40  40  40  41  41  41  41  41  41  42  42  42  42  42  38  39  39  39  39  40  40  40  40  40  41  41  41  41  41  38  38  38  39  39  40  40  
15  15  16  16  16  16  16  16  16  16  16  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  17  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  18  19  19  19  19  19  19  19  19  19  19  19  19  19  19  19  20  20  20  20  20  20  20  
32.87186432  16.01890945  129.3621063  116.4854507  76.60240173  41.23629761  9.056212425  86.17731476  60.6262207  22.50540733  7.51487112  -76.04025269  -41.23008347  -4.556476116  28.39706039  30.73539543  -84.10326385  -61.38788223  0.1341932863  13.08687305  5.402983665  -17.69033051  56.57567596  -38.42533875  93.63972473  58.74980927  -10.00187111  -25.80297852  -53.20654297  -39.60857391  23.50246048  -200.7804108  -180.720108  -68.6582489  -42.15054321  -32.13621902  -25.98438454  -207.9463654  -240.3832397  -121.8627396  -72.8891449  -32.9258194  -47.47146606  -277.7296143  -117.6381989  -74.46179962  -43.90963364  -16.00704956  -30.15771484  -205.9747467  -91.39676666  -45.73283386  -45.03745651  -272.8413696  -275.1051941  -22.4005928  -42.91770935  -85.30789948  -320.059967  -191.825882  -111.3896713  -88.44879913  -79.07582855  -348.1600342  -321.6121521  -128.9017639  -135.9769135  -52.76627731  -33.84106064  -50.36978149  
