sub_id,fri_win,fri_loss,str_win,str_loss,comp_win,comp_loss
1001,"['0.5687724948', '0.3835858703', '-0.2159311771', '-0.8771390915', '-1.298457146', '-0.3911818862', '-0.5158932805', '-2.182494879', '0.4119910598', '-0.3605810106', '-1.161116242', '-1.608456612', '-1.476156592', '-0.7121779323', '0.02885290422', '-0.3927928507', '0.1265941709', '0.02507953905', '-1.01202333', '-2.159810066', '-1.841706991', '-1.39347446', '-0.8247997761', '-1.379548311', '0.1530827135', '0.4014411271', '-0.8928958774', '-2.209733725', '-2.208436966', '-1.926733732', '-1.538787484', '-1.904949427', '0.2999183536', '0.451328665', '-0.3117707968', '-1.068917632', '-2.099757195', '-1.603750944', '-1.354526043', '0.1851812452', '0.05905426294', '-0.1039053425', '-1.216706753', '0.02914550342', '0.5413972139', '0.6945335865', '1.66760397', '1.080894232', '0.7120836973', '-0.8642433286', '-0.4286544323', '-0.4967164397', '-0.02862217464', '0.6029180288', '0.4371525943', '-0.0977678448', '-0.4678474367', '-0.2988913953', '-0.8390681744', '-0.6318560839', '0.3412873447', '0.1152977347', '-0.1265162826', '0.3050562739', '0.2380355746', '-0.5780016184', '0.09318313003', '-0.1689902842', '-0.02235497907', '0.5581192374', '0.5277235508', '-0.08310100436', '-0.1227739975', '-0.12604177', '-0.02069466375', '0.9561143517', '0.9968661666', '0.05382163823', '0.2990262508', '0.3169959486', '1.094459534', '0.1121996194', '0.4053082764', '0.2133292258', '-0.03332419321', '-0.8722062707', '0.0269874204', '-0.2832375467', '-0.1944901496', '-1.047936559', '1.038135529', '0.008509992622', '-0.5591250658', '-0.4148079753', '-0.8438816667', '1.068753839', '0.198350966', '-0.5533435345', '-0.608376205', '1.204761028', '1.264755845', '0.6771379113', '-0.309856087', '0.6323671341', '-1.04147315', '0.5479905605', '-0.5563848019', '0.3430920839', '-0.6899697781', '-0.9261898994', '0.3804925084', '-1.264370203', '1.305606604', '0.3443068862']","['-0.1237055659', '-0.9233111143', '-0.488920331', '-0.1868407279', '-0.4972183704', '-0.1495710611', '-0.4310623407', '-2.030524731', '-0.9198682904', '-0.8770666718', '-0.1477270722', '0.3376110494', '-1.872870207', '-1.897717953', '-1.016035795', '-0.7328465581', '1.05630374', '-0.6629521847', '-2.700780869', '-2.449226618', '-1.573812485', '-1.604063869', '-0.6454498172', '-0.2211670578', '0.4073788524', '-0.7780760527', '-1.839620829', '-1.472942948', '-1.109972954', '-1.041642547', '-0.4932045937', '-0.5589309335', '0.09955303371', '-0.2783671319', '-0.8657057881', '-0.5595296621', '-0.6890134215', '-0.836332798', '-0.6709617972', '-0.3942732811', '-0.3022272885', '0.1439209878', '-0.4097826481', '-0.5353694558', '1.583055019', '1.938017845', '0.9583699107', '0.7061761022', '-0.06939709932', '-2.083448648', '-0.8925228715', '0.7827710509', '1.462688565', '1.284616947', '0.4599408805', '-1.115507007', '-1.624128222', '-1.187662601', '-0.3496959805', '0.2975228131', '1.040718079', '0.6552399397', '-0.8390129805', '-0.562196672', '-0.5852864981', '-0.3729182482', '0.4952130318', '0.2245345265', '-0.666305244', '-0.1502628177', '-0.2439853847', '0.2777604461', '-0.5226452351', '-0.9547122717', '-0.2957139611', '-0.1541858613', '0.07019406557', '-0.7868564129', '-0.7646703124', '1.741196513', '0.7885167003', '0.8155421615', '0.7200545669', '1.197590947', '1.608463287', '1.745747805', '-0.4147981703', '0.3710514605', '1.111321211', '0.8753473759', '-0.5827412605', '-0.3717181385', '0.02324781939', '0.694848299', '0.4591446519', '-0.08622454107', '-0.01367264241', '0.05651574209', '-0.9850221276', '0.3808734417', '0.1746103019', '0.5439911485', '-0.596572578', '2.611463308', '1.411379933', '0.07739709318', '0.9322077632', '-0.5546423197', '-1.08244276', '0.1492881328', '-0.3599767387', '-0.1626501977', '0.6824176908', '0.5181597471']","['-0.3173110485', '-1.515829563', '-2.070977211', '-1.57643795', '-1.239260316', '-1.081550717', '-1.276934385', '-1.309365511', '-0.3889354765', '-1.353356481', '-1.817961693', '-1.129097223', '-1.217789173', '-0.5741324425', '0.2104912251', '0.3802350461', '-0.1886118352', '0.1539995372', '-0.06288939714', '-0.220136717', '-0.6615588069', '-0.5372072458', '-0.7636533976', '-0.7736514807', '-0.1437243074', '0.4778862596', '0.05854507908', '-0.3991072178', '-0.9571238756', '-1.338680744', '-1.835328102', '-1.619106054', '-0.4742429256', '0.02824389562', '-0.1275149137', '-0.5763716698', '-0.8630563021', '-1.393906713', '-1.647352815', '-1.054963827', '-0.8114583492', '-0.8506873846', '-0.1773711443', '-1.604025483', '0.243112281', '0.2383596003', '1.305810094', '0.7283546925', '0.8094599247', '-0.5644097328', '-0.9600682855', '-0.7633806467', '-0.3908275068', '0.5771040916', '0.9759864807', '0.922272861', '-1.087925911', '-1.966088772', '-1.471727252', '-0.7273892164', '0.05525236949', '0.6111205816', '0.5656400323', '-0.3397651017', '-1.203388453', '-0.9533115029', '-0.7210976481', '-0.3387238383', '0.04019385204', '0.8216645718', '0.1544279754', '-0.2675454915', '-0.9198803306', '-0.685887754', '-0.302713871', '1.361836672', '0.7204524875', '-0.8767740726', '-1.073823094', '-0.04306282848', '1.522865653', '0.3540585637', '-0.3991676569', '-0.3559776247', '0.3501043022', '0.7384088039', '-0.7692556977', '-0.3139255941', '0.0572900176', '0.5022549033', '-0.6495863795', '-0.6311190128', '-0.3315496743', '-0.1927892119', '0.3019176424', '0.09810286015', '-0.3804699481', '0.2267824262', '0.4942293167', '1.311235905', '0.4165370464', '-0.5057677031', '-0.3244222701', '0.7755992413', '-0.4691232741', '0.2148073018', '-0.3097177148', '-0.2919163704', '0.005440320354', '-0.4974155426', '-0.4538772702', '-0.2270228416', '-0.03145418689', '-0.7091766']","['-0.5942772627', '1.020776749', '1.110331178', '0.9782860875', '0.55685395', '1.163622379', '1.318128109', '0.8075792193', '-0.07155302167', '1.020909667', '1.286716461', '1.465190411', '-1.244873047', '-0.01343603618', '1.095575571', '1.501084924', '-0.5258613229', '0.1235132739', '0.7040282488', '1.198256493', '-0.568020463', '0.6644440293', '1.410764456', '1.526321888', '0.4225946665', '1.040041566', '0.8814250231', '1.293921113', '-0.1720585972', '0.911808908', '1.41229856', '1.314052343', '0.3654319942', '0.9884598255', '0.8629486561', '1.299826026', '-0.04497735575', '0.9354022741', '1.292982697', '0.03663162142', '0.4456444979', '0.8748395443', '-0.4395914376', '-0.07195325941', '1.894628882', '1.364566922', '0.980825007', '1.422999024', '1.66231966', '0.3245811164', '1.590853333', '2.008960247', '1.649196982', '1.768085241', '1.849328637', '0.6613542438', '0.8332662582', '1.498208046', '1.640160084', '1.244136572', '1.746705651', '1.583900452', '0.6408530474', '1.03964138', '1.280270576', '1.388504505', '1.462687612', '1.487041831', '1.452090979', '0.9348184466', '1.519446492', '1.719986796', '1.470267296', '1.737043262', '1.918303967', '0.6676182151', '1.554331422', '1.27909255', '0.7789827585', '1.772317648', '2.237992525', '1.956864715', '2.162581444', '1.817112923', '2.271109581', '1.97506547', '1.670222163', '1.543393493', '2.231348515', '1.729332209', '1.419279218', '1.505138159', '1.325322509', '2.002519846', '2.267540455', '1.458235264', '1.784675598', '2.785516977', '2.879568338', '1.19417727', '1.476391077', '1.747058749', '2.057890415', '0.9098653793', '1.802839756', '1.421116948', '1.744923353', '1.457397103', '0.8732406497', '1.38091433', '1.404462814', '1.079949141', '1.341835618', '0.8746701479']","['-1.550943851', '-0.9232153893', '-1.138156056', '-1.506714702', '-2.103065014', '-1.226711392', '-2.119045019', '-3.643962622', '-1.733632088', '-1.562671661', '-1.815820098', '-1.712405086', '-3.830847979', '-3.726015568', '-3.280827284', '-3.106740952', '-1.570740223', '-1.444819689', '-2.257260323', '-2.665437222', '-3.488003969', '-2.523579359', '-1.955831409', '-2.36796689', '-1.228185296', '-0.8535474539', '-1.792339802', '-2.662814379', '-3.461099625', '-2.240831614', '-1.465544581', '-1.603314519', '-1.154455066', '-0.8012129068', '-1.689944625', '-2.493080139', '-3.239067078', '-2.215226412', '-1.580133677', '-1.922889829', '-2.174191475', '-2.248026609', '-2.565280199', '-2.772300005', '-1.201952934', '-0.8557550907', '-0.6834533215', '-0.8439905047', '-0.8319047093', '-1.852930784', '-1.033863187', '-1.33842659', '-0.9055988789', '-0.3685176373', '-0.2257523835', '-0.8155862689', '-1.874666929', '-1.097970128', '-1.327364802', '-0.9634536505', '-0.3738859594', '-0.179765597', '-1.039822698', '-1.301674485', '-1.060095787', '-0.9185047746', '-1.045710206', '-1.54241848', '-2.180119753', '-1.010912895', '-1.156468272', '-0.6431538463', '-2.988478422', '-2.89770031', '-1.740326524', '-1.163724184', '-1.02426815', '-2.511510134', '-1.647288203', '-1.340890408', '-1.517983556', '-1.37340498', '-0.7461855412', '-1.607628703', '-0.7091287971', '-0.04772902653', '-0.9677969217', '-1.512645602', '-1.012554526', '-0.5228915215', '-0.4996564686', '-0.6134545207', '-0.7059509158', '-1.800868869', '-1.468629837', '-0.7448067069', '-0.4438099861', '-2.262243271', '-2.300069571', '-0.7401195168', '-0.8511567116', '-0.4954207242', '-1.91444397', '-0.2728568017', '-1.547403812', '-0.7469084263', '-1.915066719', '-0.5852757096', '-1.572217345', '-2.460440397', '-0.8082125187', '-2.5441432', '-1.23895812', '-1.104617834']","['-0.3071626425', '-0.7257534862', '-1.822133183', '-1.835196137', '-0.5331038833', '-0.07598460466', '-0.0766677931', '-0.7396252751', '-0.6797786355', '-1.349348903', '-2.052688599', '-1.945107937', '-0.3927154243', '0.07077047229', '0.498906672', '-0.2139375359', '-1.001080394', '-0.9969903231', '-2.121572256', '-3.193383932', '-0.9130522013', '-0.4378775954', '0.2374803126', '-0.04306706786', '-1.403875947', '-1.057657123', '-2.012277365', '-3.039760828', '-1.854546309', '-1.471039176', '-0.769338131', '-0.6684362292', '-1.772040248', '-1.211328745', '-1.735982537', '-2.355307817', '-2.092424393', '-1.552837133', '-0.944206059', '-2.007678986', '-2.083091497', '-1.958407402', '-1.71252656', '-2.71428895', '0.411580503', '0.2324685901', '0.0080717206', '-0.3333137929', '-0.768784225', '-0.2335713804', '0.2802983522', '0.2940959334', '0.343542695', '0.1901448816', '-0.1955683976', '-1.321357131', '-0.5351352096', '-0.00464341417', '-0.0281355828', '0.006321434863', '-0.2947654724', '-0.3917714357', '-1.098814011', '-0.01383443736', '0.4412299097', '0.4340823889', '-0.9833219051', '-1.051637173', '-1.364156842', '0.6673930287', '1.204653144', '1.287303805', '-1.423417091', '-1.969394445', '-1.670102477', '0.465077132', '1.173889995', '-1.934064746', '-2.31624651', '1.09431088', '0.1009650975', '0.1993579566', '0.455768466', '0.5962575674', '0.9626987576', '0.1768544912', '0.3021181226', '-0.0507741645', '0.5259284377', '-0.107059814', '1.107824326', '0.8331567645', '0.1489576399', '-0.070409365', '-0.2115046531', '1.299434185', '1.505425453', '-0.3637575507', '-0.7827727795', '0.3320381939', '0.9394460917', '1.170246959', '-1.283540368', '0.8838247061', '0.6483086348', '0.4632151425', '0.4703197479', '0.3973839879', '-0.6343250871', '-0.09111198783', '0.6659719348', '-0.2003149092', '0.33883968', '0.3638739884']"
1006,"['-0.2519306242', '-0.4721230268', '0.01365209837', '0.552701354', '-1.367296338', '-1.434386849', '-1.521750689', '-1.330355406', '-0.1629654467', '-0.4486942291', '0.1973611265', '0.450943619', '-1.269918799', '-1.669279933', '-2.155066252', '-1.971133709', '-1.643067241', '0.6010016203', '1.976831794', '3.053999186', '-1.15474093', '-1.674180984', '-1.905538797', '-1.931025267', '-1.01878643', '0.8796457052', '1.767298698', '2.743040085', '-1.022977233', '-0.9946514368', '-1.068960428', '-1.532764554', '-0.7989711761', '1.007419586', '1.392172813', '1.590807796', '-1.24341917', '-0.5245437026', '-0.3082201183', '-1.108934879', '-0.4472535849', '0.1913419515', '-0.5343315601', '-0.6867544651', '-1.644869685', '-1.989925504', '-3.185650826', '-0.1217806786', '2.391222239', '0.2327487767', '-0.4825299382', '-1.157133818', '-2.099077702', '0.574983418', '2.853177786', '3.911442518', '0.5861896276', '-0.06079372391', '-1.105878234', '-2.17581296', '0.9448605776', '2.813622475', '3.259857893', '0.7340952754', '0.04827578366', '-1.449751735', '0.09254997224', '0.4323453009', '0.6780780554', '0.1106935441', '-0.3747614324', '-1.517446041', '0.1608280241', '-0.2354576439', '0.06648924947', '-0.592205286', '-1.193926573', '-0.8166162968', '-1.59433198', '-0.6629526019', '-0.4031674564', '2.104010582', '0.3575198948', '-1.072313786', '2.161369562', '3.423467159', '-0.6528045535', '-2.027701378', '1.283451796', '2.223977089', '0.2276953012', '-1.580632567', '-3.23430109', '-0.4843046367', '-0.5376563668', '-0.1017675698', '-0.6273143888', '-1.178129315', '-0.8297839165', '-0.7074759603', '-0.5983345509', '-0.8958957791', '-1.273334026', '2.656069756', '1.976393223', '-0.5271439552', '0.5945647359', '-0.9721796513', '-2.886823654', '-1.449594378', '0.1640158445', '-1.868515611', '-0.9780349135', '-0.1108658537']","['-0.9467127919', '-0.2024643719', '-0.05604344979', '-0.1954479665', '-1.361913562', '-1.518604279', '-1.979985237', '-2.93272543', '1.214472413', '0.559859097', '-0.3140640259', '-0.8359168768', '-0.5494098067', '-0.9242592454', '-1.832080841', '-2.381788969', '-2.476605415', '0.407925725', '2.176873446', '2.116381407', '-1.72746098', '-2.097919226', '-2.534618616', '-2.926261425', '-1.65355444', '1.006142139', '2.082830191', '1.643952489', '-2.441680908', '-2.963540792', '-2.735653877', '-2.868542671', '-1.558051229', '0.2130160332', '1.239025593', '1.078225136', '-2.447482824', '-2.508529186', '-1.964688778', '-1.11274302', '0.01458612084', '0.4667209387', '-1.497113466', '-1.16532743', '-2.147169352', '-2.207685471', '-2.951709032', '0.4706027806', '2.777712107', '-1.709046483', '-2.1534338', '-1.977251291', '-1.883977056', '-0.1125347465', '1.862560153', '3.245665312', '-1.78556931', '-1.785835505', '-2.004809141', '-2.741021872', '-0.1052948534', '1.07016933', '2.025032997', '-0.8745489717', '-0.5883581638', '-0.7657299638', '0.01126924716', '-0.1031630635', '0.04193701968', '-0.3170588315', '-0.2401654869', '-0.3374585509', '-1.582017064', '-1.158738017', '-0.01487003826', '-0.1018965393', '0.1361651719', '-2.612094641', '-1.066164494', '0.5408480167', '-0.1675177813', '1.869338036', '0.3659175634', '0.8513717651', '0.9672911167', '2.187312365', '0.06848219782', '-0.3765609264', '-0.05073615909', '1.089431047', '0.8157866001', '-0.1360047013', '-1.216450334', '-0.2659939826', '0.0914549455', '0.5381862521', '0.2916125059', '-0.9894601703', '-0.6276784539', '0.8129817843', '1.073433995', '0.3815531433', '-1.303258181', '2.053710461', '0.1421816796', '0.9463595152', '-1.314237833', '-0.004779169802', '-1.471367836', '-2.224256754', '-0.4110642374', '-1.986896276', '1.234383583', '-0.5423899293']","['-1.601834655', '-0.5618856549', '-0.2559903264', '-0.8095465899', '-0.8008201718', '-0.6200967431', '-1.590306878', '-2.346932173', '-3.475539923', '-1.666167378', '-0.223507598', '-0.02821862139', '-1.002116561', '-0.842731297', '-1.71549499', '-1.882681131', '-1.303158522', '-0.4317702949', '-0.1086893976', '0.186104089', '-1.09568882', '-1.096483111', '-2.113702536', '-2.788167715', '-0.4254308641', '-0.203141883', '-0.1937354952', '0.1573197991', '-1.340511441', '-1.387535572', '-2.033744335', '-2.979179144', '0.1849832535', '-0.110275656', '-1.292809367', '-1.128957152', '-1.51570785', '-1.567582726', '-2.209195375', '-0.04914426431', '-1.175835848', '-2.07874608', '-2.058369398', '0.3742047846', '-2.308365822', '-2.717876434', '-0.3333159089', '0.493547678', '1.114453435', '-0.327732265', '-1.555969596', '-2.763853312', '-3.206961393', '0.837784946', '1.475591063', '0.8079147339', '0.472037971', '-0.6374263167', '-2.044511557', '-1.558652639', '1.844488502', '1.926025987', '0.56720227', '0.210621357', '-0.8182432652', '-1.618008018', '2.162993908', '2.108533144', '0.4418446124', '-0.4847089648', '-1.970285416', '-2.32559371', '2.045761108', '0.7374418974', '-1.093414426', '-1.747469187', '-2.576333046', '-0.314481765', '-0.8461201787', '-1.802272558', '-0.4254854023', '0.6349748373', '-1.320757747', '-1.709748864', '0.6487788558', '0.7062499523', '-0.7934856415', '-1.024437308', '1.484974384', '0.8891928792', '-0.8006235957', '-1.292899728', '-1.216086745', '1.863173962', '1.23813796', '-2.624777317', '-2.87112999', '1.074415684', '0.4133975804', '-2.157593012', '-3.255955935', '-3.614428043', '0.5059494376', '0.5818464756', '0.4447718561', '-0.2140154243', '0.8258973956', '-0.6460772157', '-0.3932891488', '0.6754892468', '-2.31835556', '-0.6324804425', '-3.23440814', '-3.554261923']","['-0.2143749893', '0.3341821432', '0.7113921046', '0.7120883465', '-0.1122579351', '-0.3749744296', '-1.267288327', '-2.020013809', '-0.5038822293', '-0.273095727', '0.4880423844', '0.7208696008', '0.9935544729', '0.2778264582', '-0.5672929287', '-0.6221894622', '-1.504915357', '1.295039415', '1.923768163', '2.010832071', '0.410969764', '-0.3109047413', '-1.083961368', '-1.581293106', '0.2123641372', '2.206991434', '2.205314875', '2.037499666', '0.2034729868', '-0.08834248781', '-0.8818925023', '-2.403162241', '0.863954246', '1.91383028', '1.869860649', '1.619319439', '0.8051103354', '0.2477556467', '-0.6397927999', '0.7724360824', '1.073996782', '0.8395491242', '1.530222654', '0.5084509254', '-0.3203884363', '-0.6402981281', '0.1505379081', '2.065983772', '2.981232405', '0.5462683439', '-0.1396921724', '-0.6155608296', '-1.684452772', '2.506972313', '3.679765463', '3.405571699', '0.09621610492', '-0.5550406575', '-1.778483629', '-2.715847015', '2.800648451', '3.641606808', '3.066369295', '0.2550589442', '-0.8275620341', '-2.318429232', '1.964333534', '2.54667592', '2.216474771', '0.9165251255', '-0.2767731845', '-1.506404877', '0.7490236163', '1.002251267', '1.348507047', '0.5434476733', '0.4268509448', '0.09213665873', '1.274544477', '0.8775761127', '2.512536049', '3.752635002', '0.7871252894', '0.3570356965', '4.322287083', '4.335923672', '0.1525449008', '-0.5424842834', '4.558009624', '4.38952589', '-0.5786333084', '-1.843207002', '-1.892693639', '4.110231876', '3.640130758', '-0.7636684179', '-2.172752142', '1.963315248', '2.420680285', '0.4382076561', '-0.2057501078', '-1.64790833', '1.954265475', '2.023687363', '4.329456329', '1.20465672', '4.73312521', '0.2191291302', '0.09955186397', '3.913716555', '-1.069856405', '2.127577543', '-1.05517149', '-1.782346725']","['-0.09085705131', '0.4930168986', '0.7511988878', '0.6924280524', '1.181071997', '0.9109660983', '0.01571526751', '-1.272650003', '-0.06084061787', '0.6999475956', '1.071099162', '1.194784403', '1.932994127', '1.610907316', '0.402520448', '-0.306732744', '0.1854171157', '0.702920258', '0.8868617415', '1.634931803', '0.9371662736', '0.3177338541', '-0.1183156148', '-0.9862818122', '-0.01313863695', '0.968331337', '1.30285573', '1.85914731', '0.3280059993', '-0.1963968724', '-0.09297283739', '-0.6081005931', '-0.6797586679', '0.5997077227', '1.367990255', '2.300370455', '0.3326803744', '-0.08345551789', '-0.4913155138', '-0.004772284068', '1.299578309', '2.315564156', '1.602368951', '1.671150446', '-0.08996795863', '-0.1792419553', '-0.1380286813', '1.087124228', '1.649144292', '0.5568585992', '0.3479810655', '-0.08956626803', '-1.226630569', '0.9286549687', '2.027234793', '2.238688469', '0.4550572932', '0.6027827263', '0.3062539697', '-0.6501480341', '0.9229801893', '2.071284294', '2.297974348', '1.084444523', '1.227851152', '1.199965119', '0.8224785328', '1.357621908', '1.46295476', '1.953440547', '1.487075806', '1.070769072', '1.409862638', '1.261968493', '1.868824124', '2.583921432', '1.479579806', '0.3065448403', '1.243855238', '1.2750386', '2.118138075', '2.138555765', '0.5209844708', '0.1671763808', '1.133533001', '1.650617599', '0.9729736447', '-0.04836582765', '0.6769835353', '1.288707733', '2.214720249', '2.097861767', '0.4611018896', '1.110601544', '1.345858574', '2.1851964', '1.770929337', '0.4226010442', '0.03651122004', '2.652629137', '1.774801254', '0.8071640134', '-0.3380030394', '0.9953856468', '0.3719015419', '-0.1623718292', '-0.2141571343', '0.2884832919', '-0.7360015512', '-0.9453499913', '0.02916689403', '-1.312918663', '0.08785311133', '-0.3323042691']","['-0.4217837751', '1.836452007', '2.187294483', '2.117013693', '2.292305231', '1.882629275', '0.9987596869', '-0.1802522242', '-1.13796854', '1.407145977', '2.158094645', '1.97020483', '2.89405632', '2.528968334', '1.487757087', '0.5586742163', '-2.197286844', '0.05281408131', '2.505378246', '3.095504522', '2.4051826', '1.737275124', '0.9141983986', '0.1496889591', '-1.89134562', '-0.3421784937', '2.150293112', '2.827172041', '1.720414281', '0.5572369099', '0.04304340482', '-0.3096288145', '-1.333909273', '-0.3747950494', '0.3989148438', '1.031346321', '0.6621684432', '-0.7027279139', '-1.339697599', '-0.4879725575', '-1.600636601', '-1.143695474', '-0.2879792452', '-1.942473531', '0.2827113271', '-0.6528270245', '-2.058258772', '-0.6489161849', '0.9713870883', '1.167950392', '-0.02747194655', '-0.238667056', '-0.4500854313', '-0.6029874086', '0.6288155317', '1.54885602', '0.2800128758', '-0.6470110416', '-0.8414791822', '-1.061814904', '-1.254897237', '-0.2831133604', '-0.1701496243', '-0.199447304', '-1.142414451', '-1.082270861', '-1.630551934', '-0.6445467472', '-1.10018909', '-1.680983305', '-2.844205856', '-2.651257515', '-0.6684975028', '-1.206201315', '-2.353118896', '-2.122381687', '-3.071644783', '-2.373099089', '-3.338136673', '-0.358338207', '-1.15055275', '0.6177771091', '-0.02401500382', '0.1597045958', '0.5323532224', '1.082782269', '-0.4905150235', '-0.4133781195', '-0.4954673648', '-0.1413633376', '-0.4934728146', '-1.1346035', '-1.257614017', '-1.218621612', '-0.5235792398', '-1.738270164', '-2.001527071', '-0.173552826', '-0.3073889315', '-1.871925235', '-2.321450233', '-2.290820837', '-1.27312696', '1.150848627', '0.3562708199', '-0.1386852264', '-0.7524336576', '-1.12507081', '-1.425796509', '-0.9738234878', '-1.720047593', '-0.5333812833', '-1.321006536', '-1.708383799']"
