sub_id,roi,cond,value
1001,lamyg,fri_win,-0.01610345952
1001,lamyg,fri_win,2.299094915
1001,lamyg,fri_win,2.239407063
1001,lamyg,fri_win,1.213052273
1001,lamyg,fri_win,0.3301526904
1001,lamyg,fri_win,-0.8975406289
1001,lamyg,fri_win,-0.9252828956
1001,lamyg,fri_win,2.49988389
1001,lamyg,fri_win,2.521439791
1001,lamyg,fri_win,1.206237912
1001,lamyg,fri_win,0.3957270682
1001,lamyg,fri_win,0.2684666812
1001,lamyg,fri_win,-1.906765699
1001,lamyg,fri_win,-2.63146615
1001,lamyg,fri_win,-2.646460533
1001,lamyg,fri_win,-1.853219032
1001,lamyg,fri_win,2.760886908
1001,lamyg,fri_win,1.668063045
1001,lamyg,fri_win,0.5607453585
1001,lamyg,fri_win,-0.4176703095
1001,lamyg,fri_win,-1.22453773
1001,lamyg,fri_win,-0.9114229083
1001,lamyg,fri_win,2.543989182
1001,lamyg,fri_win,1.583692789
1001,lamyg,fri_win,1.5425843
1001,lamyg,fri_win,1.531822205
1001,lamyg,fri_win,0.3229566813
1001,lamyg,fri_win,-0.01567880437
1001,lamyg,fri_win,-3.010361433
1001,lamyg,fri_win,-2.606163979
1001,lamyg,fri_win,1.282656908
1001,lamyg,fri_win,0.6700857282
1001,lamyg,fri_win,-0.6435178518
1001,lamyg,fri_win,-2.45674634
1001,lamyg,fri_win,-2.742682219
1001,lamyg,fri_win,-3.050247908
1001,lamyg,fri_win,-2.588943958
1001,lamyg,fri_win,1.435308218
1001,lamyg,fri_win,1.653296709
1001,lamyg,fri_win,0.4839670956
1001,lamyg,fri_win,-0.7162038088
1001,lamyg,fri_win,-1.52995193
1001,lamyg,fri_win,-1.962779641
1001,lamyg,fri_win,-1.251598954
1001,lamyg,fri_win,1.82042861
1001,lamyg,fri_win,0.8063340783
1001,lamyg,fri_win,0.1511539668
1001,lamyg,fri_win,-0.130725652
1001,lamyg,fri_win,-1.155446172
1001,lamyg,fri_win,-0.6624932289
1001,lamyg,fri_win,-2.40124321
1001,lamyg,fri_win,-1.945688844
1001,lamyg,fri_win,-3.327520609
1001,lamyg,fri_win,-3.438602686
1001,lamyg,fri_win,-3.186413527
1001,lamyg,fri_win,-2.650156736
1001,lamyg,fri_win,0.5099101663
1001,lamyg,fri_win,-1.395924687
1001,lamyg,fri_win,-2.202730894
1001,lamyg,fri_win,-2.736030579
1001,lamyg,fri_win,-2.771936893
1001,lamyg,fri_win,-3.020082474
1001,lamyg,fri_win,-0.3828316629
1001,lamyg,fri_win,-1.201030493
1001,lamyg,fri_win,-1.656689286
1001,lamyg,fri_win,-2.356070042
1001,lamyg,fri_win,-3.075212955
1001,lamyg,fri_win,-2.649905443
1001,lamyg,fri_win,-0.1805309653
1001,lamyg,fri_win,-0.8599441648
1001,lamyg,fri_win,-1.591388464
1001,lamyg,fri_win,-2.674013138
1001,lamyg,fri_win,-2.45272851
1001,lamyg,fri_win,-2.878908157
1001,lamyg,fri_win,-3.930295229
1001,lamyg,fri_win,-3.609328747
1001,lamyg,fri_win,-2.874722004
1001,lamyg,fri_win,-3.355872154
1001,lamyg,fri_win,-3.390249491
1001,lamyg,fri_win,-2.755191088
1001,lamyg,fri_win,-2.257072687
1001,lamyg,fri_win,-2.397598982
1001,lamyg,fri_win,-2.204434395
1001,lamyg,fri_win,-1.806874514
1001,lamyg,fri_win,-2.216018677
1001,lamyg,fri_loss,0.2353644073
1001,lamyg,fri_loss,3.185883522
1001,lamyg,fri_loss,1.664412737
1001,lamyg,fri_loss,0.5206999779
1001,lamyg,fri_loss,-1.374057889
1001,lamyg,fri_loss,-3.017451525
1001,lamyg,fri_loss,-1.541006565
1001,lamyg,fri_loss,2.16749382
1001,lamyg,fri_loss,1.965765357
1001,lamyg,fri_loss,-0.3857176304
1001,lamyg,fri_loss,-1.284264803
1001,lamyg,fri_loss,1.527130604
1001,lamyg,fri_loss,-2.009748459
1001,lamyg,fri_loss,-3.269257784
1001,lamyg,fri_loss,-3.039398193
1001,lamyg,fri_loss,-1.87130332
1001,lamyg,fri_loss,3.622862577
1001,lamyg,fri_loss,2.264039755
1001,lamyg,fri_loss,0.327772826
1001,lamyg,fri_loss,-1.600881934
1001,lamyg,fri_loss,-2.616375685
1001,lamyg,fri_loss,-2.126975536
1001,lamyg,fri_loss,2.78311801
1001,lamyg,fri_loss,2.181717396
1001,lamyg,fri_loss,1.576650262
1001,lamyg,fri_loss,1.079303265
1001,lamyg,fri_loss,-0.6624299288
1001,lamyg,fri_loss,-1.854142189
1001,lamyg,fri_loss,-0.9873837829
1001,lamyg,fri_loss,-1.184809566
1001,lamyg,fri_loss,2.189370632
1001,lamyg,fri_loss,2.975755215
1001,lamyg,fri_loss,1.966009736
1001,lamyg,fri_loss,-0.8414532542
1001,lamyg,fri_loss,-2.586876154
1001,lamyg,fri_loss,-2.774602413
1001,lamyg,fri_loss,-2.109580755
1001,lamyg,fri_loss,0.9253085256
1001,lamyg,fri_loss,3.311961174
1001,lamyg,fri_loss,2.449514866
1001,lamyg,fri_loss,0.5202788711
1001,lamyg,fri_loss,-1.885820389
1001,lamyg,fri_loss,-3.247550011
1001,lamyg,fri_loss,-2.774593115
1001,lamyg,fri_loss,2.533280849
1001,lamyg,fri_loss,2.142043591
1001,lamyg,fri_loss,1.235185504
1001,lamyg,fri_loss,0.6177517176
1001,lamyg,fri_loss,-1.338727951
1001,lamyg,fri_loss,-2.527019501
1001,lamyg,fri_loss,0.385116905
1001,lamyg,fri_loss,0.6933077574
1001,lamyg,fri_loss,-0.7296926975
1001,lamyg,fri_loss,-1.249757528
1001,lamyg,fri_loss,-1.027914047
1001,lamyg,fri_loss,-1.165740609
1001,lamyg,fri_loss,0.1623627245
1001,lamyg,fri_loss,1.106957555
1001,lamyg,fri_loss,0.5818029046
1001,lamyg,fri_loss,-0.2470618337
1001,lamyg,fri_loss,-1.179183841
1001,lamyg,fri_loss,-2.243163824
1001,lamyg,fri_loss,1.257213831
1001,lamyg,fri_loss,1.007154584
1001,lamyg,fri_loss,0.2151850313
1001,lamyg,fri_loss,-1.758409977
1001,lamyg,fri_loss,-3.813543558
1001,lamyg,fri_loss,-3.703616619
1001,lamyg,fri_loss,0.7693048716
1001,lamyg,fri_loss,0.476633966
1001,lamyg,fri_loss,-0.5642614961
1001,lamyg,fri_loss,-2.618622541
1001,lamyg,fri_loss,-3.589665174
1001,lamyg,fri_loss,-2.348843336
1001,lamyg,fri_loss,-2.947132111
1001,lamyg,fri_loss,-2.374564886
1001,lamyg,fri_loss,-1.691555142
1001,lamyg,fri_loss,-1.226296902
1001,lamyg,fri_loss,-0.7341130972
1001,lamyg,fri_loss,-1.123500347
1001,lamyg,fri_loss,0.2508202195
1001,lamyg,fri_loss,0.7071750164
1001,lamyg,fri_loss,-1.172528148
1001,lamyg,fri_loss,0.1760537475
1001,lamyg,fri_loss,-0.4840556383
1001,lamyg,str_win,-2.139885426
1001,lamyg,str_win,-0.2917956412
1001,lamyg,str_win,-1.360385537
1001,lamyg,str_win,-1.300490379
1001,lamyg,str_win,-1.90059042
1001,lamyg,str_win,-1.086269617
1001,lamyg,str_win,-0.2841607332
1001,lamyg,str_win,-0.3598257899
1001,lamyg,str_win,-0.4611668289
1001,lamyg,str_win,-0.9936066866
1001,lamyg,str_win,-1.036512017
1001,lamyg,str_win,-0.9011382461
1001,lamyg,str_win,-1.744506836
1001,lamyg,str_win,-1.466845751
1001,lamyg,str_win,-0.5911202431
1001,lamyg,str_win,0.00370458304
1001,lamyg,str_win,0.1549341232
1001,lamyg,str_win,-0.6246677637
1001,lamyg,str_win,-1.382013202
1001,lamyg,str_win,-1.528062344
1001,lamyg,str_win,-0.4559043646
1001,lamyg,str_win,-0.297562629
1001,lamyg,str_win,0.5490143299
1001,lamyg,str_win,-0.5247571468
1001,lamyg,str_win,-0.8445990682
1001,lamyg,str_win,-0.9430654049
1001,lamyg,str_win,-0.4540140033
1001,lamyg,str_win,-0.212117672
1001,lamyg,str_win,-0.7488698959
1001,lamyg,str_win,0.2437175363
1001,lamyg,str_win,-0.1251615882
1001,lamyg,str_win,-0.4973132312
1001,lamyg,str_win,-1.041893363
1001,lamyg,str_win,-1.759729266
1001,lamyg,str_win,-1.321043849
1001,lamyg,str_win,-0.644523561
1001,lamyg,str_win,0.08705820143
1001,lamyg,str_win,-0.03862652183
1001,lamyg,str_win,-0.201747492
1001,lamyg,str_win,-0.7901780009
1001,lamyg,str_win,-1.909964085
1001,lamyg,str_win,-2.153864861
1001,lamyg,str_win,-0.9578957558
1001,lamyg,str_win,-0.6127908826
1001,lamyg,str_win,-0.5044368505
1001,lamyg,str_win,-1.044258714
1001,lamyg,str_win,-1.618683577
1001,lamyg,str_win,-1.662092566
1001,lamyg,str_win,-1.159726977
1001,lamyg,str_win,-0.5440750122
1001,lamyg,str_win,-0.1603003889
1001,lamyg,str_win,-0.6153249741
1001,lamyg,str_win,-0.8621519208
1001,lamyg,str_win,-0.7260940671
1001,lamyg,str_win,-0.6734967232
1001,lamyg,str_win,-0.7812463045
1001,lamyg,str_win,0.874658823
1001,lamyg,str_win,-0.8475053906
1001,lamyg,str_win,-0.9897486567
1001,lamyg,str_win,-1.387287736
1001,lamyg,str_win,-1.386337399
1001,lamyg,str_win,-1.074829102
1001,lamyg,str_win,-0.7944859266
1001,lamyg,str_win,-1.223993897
1001,lamyg,str_win,-1.720333457
1001,lamyg,str_win,-2.137025118
1001,lamyg,str_win,-1.759411812
1001,lamyg,str_win,-1.431227565
1001,lamyg,str_win,-1.876629949
1001,lamyg,str_win,-1.886208415
1001,lamyg,str_win,-2.022110701
1001,lamyg,str_win,-2.014480114
1001,lamyg,str_win,-1.956823707
1001,lamyg,str_win,0.06418826431
1001,lamyg,str_win,-0.3561171889
1001,lamyg,str_win,-0.8747686148
1001,lamyg,str_win,-0.4973167479
1001,lamyg,str_win,-0.07751401514
1001,lamyg,str_win,-0.3955480754
1001,lamyg,str_win,-1.385194063
1001,lamyg,str_win,-0.7417431474
1001,lamyg,str_win,-0.4118720889
1001,lamyg,str_win,-1.943715215
1001,lamyg,str_win,-1.221476197
1001,lamyg,str_win,-0.7224690914
1001,lamyg,str_loss,-0.5343622565
1001,lamyg,str_loss,1.940833449
1001,lamyg,str_loss,0.8840631843
1001,lamyg,str_loss,0.04711069912
1001,lamyg,str_loss,-0.9272578955
1001,lamyg,str_loss,-2.005042553
1001,lamyg,str_loss,-2.863126755
1001,lamyg,str_loss,1.456878662
1001,lamyg,str_loss,1.172925949
1001,lamyg,str_loss,-1.165055752
1001,lamyg,str_loss,-3.051730871
1001,lamyg,str_loss,0.3018196523
1001,lamyg,str_loss,-1.011403322
1001,lamyg,str_loss,-1.500743389
1001,lamyg,str_loss,-1.138251185
1001,lamyg,str_loss,-0.9761196971
1001,lamyg,str_loss,1.996100783
1001,lamyg,str_loss,0.974570632
1001,lamyg,str_loss,0.05447863415
1001,lamyg,str_loss,-0.5867521167
1001,lamyg,str_loss,-1.684937358
1001,lamyg,str_loss,-2.598208427
1001,lamyg,str_loss,1.570067048
1001,lamyg,str_loss,0.9452388883
1001,lamyg,str_loss,0.958658278
1001,lamyg,str_loss,0.3904745281
1001,lamyg,str_loss,-1.074423432
1001,lamyg,str_loss,-2.211694717
1001,lamyg,str_loss,0.4225833714
1001,lamyg,str_loss,0.399905771
1001,lamyg,str_loss,1.246197581
1001,lamyg,str_loss,0.8752481341
1001,lamyg,str_loss,0.5619099736
1001,lamyg,str_loss,0.04117028043
1001,lamyg,str_loss,-0.1031793579
1001,lamyg,str_loss,-0.7890395522
1001,lamyg,str_loss,-1.238120317
1001,lamyg,str_loss,1.124477386
1001,lamyg,str_loss,1.434519291
1001,lamyg,str_loss,1.01439786
1001,lamyg,str_loss,0.2594021559
1001,lamyg,str_loss,-0.614438951
1001,lamyg,str_loss,-1.742449403
1001,lamyg,str_loss,-2.613285542
1001,lamyg,str_loss,0.8709353805
1001,lamyg,str_loss,0.291970551
1001,lamyg,str_loss,0.1035545394
1001,lamyg,str_loss,-0.5595287681
1001,lamyg,str_loss,-1.270220518
1001,lamyg,str_loss,-1.78609097
1001,lamyg,str_loss,-0.09413602948
1001,lamyg,str_loss,0.1101075038
1001,lamyg,str_loss,-0.1737849116
1001,lamyg,str_loss,0.03433814645
1001,lamyg,str_loss,-0.3050474823
1001,lamyg,str_loss,-0.8010715842
1001,lamyg,str_loss,1.553438306
1001,lamyg,str_loss,0.5466938019
1001,lamyg,str_loss,0.5505164862
1001,lamyg,str_loss,-0.006014469545
1001,lamyg,str_loss,-0.8510563374
1001,lamyg,str_loss,-1.664950371
1001,lamyg,str_loss,0.8995141387
1001,lamyg,str_loss,0.6447743773
1001,lamyg,str_loss,0.02000360377
1001,lamyg,str_loss,-1.471258163
1001,lamyg,str_loss,-2.576432943
1001,lamyg,str_loss,-3.008964062
1001,lamyg,str_loss,0.2233322859
1001,lamyg,str_loss,-0.2699326873
1001,lamyg,str_loss,-1.106311321
1001,lamyg,str_loss,-1.811209798
1001,lamyg,str_loss,-2.603239059
1001,lamyg,str_loss,-0.5473614335
1001,lamyg,str_loss,-0.9739265442
1001,lamyg,str_loss,-1.616448998
1001,lamyg,str_loss,-0.3317346573
1001,lamyg,str_loss,-0.410412699
1001,lamyg,str_loss,-1.309872746
1001,lamyg,str_loss,-0.648775816
1001,lamyg,str_loss,-0.424523294
1001,lamyg,str_loss,-1.321732521
1001,lamyg,str_loss,-0.858982265
1001,lamyg,str_loss,-0.533659637
1001,lamyg,str_loss,-1.325596809
1001,lamyg,comp_win,-1.434222698
1001,lamyg,comp_win,-0.3813259006
1001,lamyg,comp_win,-0.2001632899
1001,lamyg,comp_win,-1.165886045
1001,lamyg,comp_win,-1.889297724
1001,lamyg,comp_win,-2.315953255
1001,lamyg,comp_win,-1.494275808
1001,lamyg,comp_win,-0.2183474004
1001,lamyg,comp_win,-1.336325884
1001,lamyg,comp_win,-2.19643116
1001,lamyg,comp_win,-0.9440156817
1001,lamyg,comp_win,-1.265691042
1001,lamyg,comp_win,-2.558789015
1001,lamyg,comp_win,-2.48444891
1001,lamyg,comp_win,-2.436667919
1001,lamyg,comp_win,-2.237962723
1001,lamyg,comp_win,0.9736598134
1001,lamyg,comp_win,-0.01674916595
1001,lamyg,comp_win,-1.471629024
1001,lamyg,comp_win,-2.358399391
1001,lamyg,comp_win,-2.791630745
1001,lamyg,comp_win,-1.702810049
1001,lamyg,comp_win,0.5017329454
1001,lamyg,comp_win,0.4442770779
1001,lamyg,comp_win,0.05621622875
1001,lamyg,comp_win,-1.485886931
1001,lamyg,comp_win,-2.190291405
1001,lamyg,comp_win,-0.6551879644
1001,lamyg,comp_win,-1.545897722
1001,lamyg,comp_win,-1.00613749
1001,lamyg,comp_win,0.5738800168
1001,lamyg,comp_win,0.06234456971
1001,lamyg,comp_win,-0.9091294408
1001,lamyg,comp_win,-1.973142624
1001,lamyg,comp_win,-1.836108923
1001,lamyg,comp_win,-2.365413189
1001,lamyg,comp_win,-2.032563448
1001,lamyg,comp_win,0.6624942422
1001,lamyg,comp_win,1.183999181
1001,lamyg,comp_win,0.1556705832
1001,lamyg,comp_win,-1.374238491
1001,lamyg,comp_win,-1.862756371
1001,lamyg,comp_win,-2.345315695
1001,lamyg,comp_win,-1.989810467
1001,lamyg,comp_win,0.7036103606
1001,lamyg,comp_win,-0.1328195184
1001,lamyg,comp_win,-0.9430506229
1001,lamyg,comp_win,-1.493805766
1001,lamyg,comp_win,-1.711164832
1001,lamyg,comp_win,-0.716399014
1001,lamyg,comp_win,-1.303648829
1001,lamyg,comp_win,-1.799758434
1001,lamyg,comp_win,-2.382971764
1001,lamyg,comp_win,-2.123981476
1001,lamyg,comp_win,-1.684521675
1001,lamyg,comp_win,-0.9692158699
1001,lamyg,comp_win,-0.05318218097
1001,lamyg,comp_win,-0.8205586076
1001,lamyg,comp_win,-1.508196592
1001,lamyg,comp_win,-2.052028656
1001,lamyg,comp_win,-1.540209889
1001,lamyg,comp_win,-1.576103687
1001,lamyg,comp_win,0.3817574978
1001,lamyg,comp_win,-1.308657289
1001,lamyg,comp_win,-2.02780962
1001,lamyg,comp_win,-1.709460378
1001,lamyg,comp_win,-2.034954786
1001,lamyg,comp_win,-2.375159502
1001,lamyg,comp_win,-1.297475219
1001,lamyg,comp_win,-1.997853875
1001,lamyg,comp_win,-1.716678977
1001,lamyg,comp_win,-1.72300446
1001,lamyg,comp_win,-1.510730028
1001,lamyg,comp_win,-2.888235569
1001,lamyg,comp_win,-3.09672904
1001,lamyg,comp_win,-2.587470055
1001,lamyg,comp_win,-3.869633675
1001,lamyg,comp_win,-2.444806576
1001,lamyg,comp_win,-1.868703604
1001,lamyg,comp_win,-4.752352238
1001,lamyg,comp_win,-2.195739269
1001,lamyg,comp_win,-0.915573895
1001,lamyg,comp_win,-5.238677979
1001,lamyg,comp_win,-3.006955385
1001,lamyg,comp_win,-1.184355497
1001,lamyg,comp_loss,-2.355407
1001,lamyg,comp_loss,-0.7207025886
1001,lamyg,comp_loss,-0.8303818703
1001,lamyg,comp_loss,-1.524255037
1001,lamyg,comp_loss,-1.595579267
1001,lamyg,comp_loss,-1.160268903
1001,lamyg,comp_loss,-1.083529353
1001,lamyg,comp_loss,-0.4484264553
1001,lamyg,comp_loss,-0.07148108631
1001,lamyg,comp_loss,0.1295912117
